Fold,Epoch,Train_Loss,Val_Loss
5,52,0.09216424822807312,0.0888446569442749
5,53,0.0931726023554802,0.08868730813264847
5,54,0.0930958017706871,0.0886339545249939
5,55,0.09191588312387466,0.08872732520103455
5,56,0.09389442950487137,0.08875526487827301
5,57,0.09227398037910461,0.08870524913072586
5,58,0.09296448528766632,0.08869747817516327
5,59,0.09305178374052048,0.08870062977075577
5,60,0.09280946105718613,0.08873246610164642
5,61,0.09203866124153137,0.08879407495260239
5,62,0.09311529248952866,0.08878416568040848
5,63,0.09220659732818604,0.0887737050652504
5,64,0.09216217696666718,0.08870431035757065
5,65,0.09458091109991074,0.08864473551511765
5,66,0.09321434795856476,0.0886143371462822
5,67,0.0938730388879776,0.08859290927648544
5,68,0.09229448437690735,0.08861991763114929
5,69,0.0922011137008667,0.08883297443389893
5,70,0.09207301586866379,0.08891972154378891
5,71,0.09226149320602417,0.08866950124502182
5,72,0.0918891578912735,0.08855662494897842
5,73,0.09227143973112106,0.08851020783185959
5,74,0.09231170266866684,0.08852709084749222
5,75,0.09209849685430527,0.08874145895242691
5,76,0.09207785129547119,0.08900576829910278
5,77,0.09279029816389084,0.08878955245018005
5,78,0.09107081592082977,0.08845881372690201
5,79,0.09281225502490997,0.08835285902023315
5,80,0.09250754863023758,0.08855336159467697
5,81,0.09173940122127533,0.08917000144720078
5,82,0.09305991232395172,0.08918210119009018
5,83,0.09168019145727158,0.08864904195070267
5,84,0.091765396296978,0.08839479833841324
5,85,0.09183572977781296,0.088469497859478
5,86,0.09254488348960876,0.08881480991840363
5,87,0.09114164859056473,0.08946286886930466
5,88,0.09156250953674316,0.08919229358434677
5,89,0.09088685363531113,0.08852489292621613
5,90,0.09230269491672516,0.08835863322019577
5,91,0.09203872084617615,0.0884697213768959
5,92,0.09238401055335999,0.08898862451314926
5,93,0.0912502184510231,0.08944143354892731
5,94,0.09257429838180542,0.08906015008687973
5,95,0.0920565128326416,0.08860127627849579
5,96,0.09201882779598236,0.08846324682235718
5,97,0.09146630764007568,0.08859957754611969
5,98,0.09124234318733215,0.08899740874767303
5,99,0.09179359674453735,0.08916326612234116
5,100,0.09067797660827637,0.088895283639431
