Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.634 (0.624, 0.624)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.676 (0.649, 0.649)","0.025 (0.025, 0.025)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.025, 0.025)",Logistic Regression w/ rej
0.01,"0.676 (0.649, 0.649)","0.192 (0.187, 0.187)","0.856 (0.800, 0.800)","0.175 (0.169, 0.169)","0.026 (0.026, 0.026)",Logistic Regression w/ rej
0.02,"0.676 (0.649, 0.649)","0.193 (0.188, 0.188)","0.847 (0.800, 0.800)","0.176 (0.170, 0.170)","0.026 (0.026, 0.026)",Logistic Regression w/ rej
0.03,"0.676 (0.649, 0.649)","0.919 (0.912, 0.912)","0.355 (0.333, 0.333)","0.933 (0.926, 0.926)","0.119 (0.110, 0.110)",Logistic Regression w/ rej
0.04,"0.676 (0.649, 0.649)","0.948 (0.945, 0.945)","0.296 (0.250, 0.250)","0.964 (0.962, 0.962)","0.175 (0.147, 0.147)",Logistic Regression w/ rej
0.05,"0.676 (0.649, 0.649)","0.953 (0.950, 0.950)","0.281 (0.212, 0.212)","0.970 (0.968, 0.968)","0.193 (0.159, 0.159)",Logistic Regression w/ rej
0.06,"0.676 (0.649, 0.649)","0.956 (0.954, 0.954)","0.269 (0.200, 0.200)","0.973 (0.972, 0.972)","0.202 (0.153, 0.153)",Logistic Regression w/ rej
0.07,"0.676 (0.649, 0.649)","0.957 (0.956, 0.956)","0.256 (0.200, 0.200)","0.975 (0.973, 0.973)","0.203 (0.140, 0.140)",Logistic Regression w/ rej
0.08,"0.676 (0.649, 0.649)","0.959 (0.957, 0.957)","0.233 (0.186, 0.186)","0.978 (0.977, 0.977)","0.208 (0.154, 0.154)",Logistic Regression w/ rej
0.09,"0.676 (0.649, 0.649)","0.972 (0.967, 0.967)","0.085 (0.070, 0.070)","0.994 (0.993, 0.993)","0.255 (0.150, 0.150)",Logistic Regression w/ rej
0.1,"0.676 (0.649, 0.649)","0.972 (0.968, 0.968)","0.052 (0.023, 0.023)","0.995 (0.995, 0.995)","0.212 (0.062, 0.062)",Logistic Regression w/ rej
0.11,"0.676 (0.649, 0.649)","0.972 (0.970, 0.970)","0.031 (0.023, 0.023)","0.996 (0.996, 0.996)","0.185 (0.091, 0.091)",Logistic Regression w/ rej
0.12,"0.676 (0.649, 0.649)","0.973 (0.972, 0.972)","0.022 (0.023, 0.023)","0.997 (0.997, 0.997)","0.172 (0.125, 0.125)",Logistic Regression w/ rej
0.13,"0.676 (0.649, 0.649)","0.974 (0.972, 0.972)","0.022 (0.023, 0.023)","0.998 (0.997, 0.997)","0.212 (0.125, 0.125)",Logistic Regression w/ rej
0.14,"0.676 (0.649, 0.649)","0.974 (0.972, 0.972)","0.022 (0.023, 0.023)","0.998 (0.998, 0.998)","0.242 (0.143, 0.143)",Logistic Regression w/ rej
0.15,"0.676 (0.649, 0.649)","0.974 (0.972, 0.972)","0.017 (0.000, 0.000)","0.998 (0.998, 0.998)","0.309 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.676 (0.649, 0.649)","0.974 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.313 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.676 (0.649, 0.649)","0.974 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.313 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.676 (0.649, 0.649)","0.974 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.313 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.133 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.133 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.173 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.676 (0.649, 0.649)","0.975 (0.973, 0.973)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.676 (0.649, 0.649)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
