Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.89,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.659 (0.580, 0.580)","0.967 (0.962, 0.962)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
