Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.98,"0.634 (0.626, 0.626)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.634 (0.626, 0.626)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.634 (0.626, 0.626)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.634 (0.626, 0.626)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.673 (0.645, 0.645)","0.022 (0.020, 0.020)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.020, 0.020)",Logistic Regression w/ rej
0.01,"0.673 (0.645, 0.645)","0.170 (0.169, 0.169)","0.858 (0.846, 0.846)","0.154 (0.152, 0.152)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.673 (0.645, 0.645)","0.203 (0.201, 0.201)","0.828 (0.809, 0.809)","0.189 (0.188, 0.188)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.673 (0.645, 0.645)","0.939 (0.933, 0.933)","0.311 (0.279, 0.279)","0.953 (0.950, 0.950)","0.130 (0.124, 0.124)",Logistic Regression w/ rej
0.04,"0.673 (0.645, 0.645)","0.955 (0.948, 0.948)","0.275 (0.262, 0.262)","0.970 (0.966, 0.966)","0.172 (0.168, 0.168)",Logistic Regression w/ rej
0.05,"0.673 (0.645, 0.645)","0.959 (0.953, 0.953)","0.257 (0.246, 0.246)","0.975 (0.972, 0.972)","0.187 (0.186, 0.186)",Logistic Regression w/ rej
0.06,"0.673 (0.645, 0.645)","0.961 (0.955, 0.955)","0.254 (0.231, 0.231)","0.977 (0.974, 0.974)","0.203 (0.198, 0.198)",Logistic Regression w/ rej
0.07,"0.673 (0.645, 0.645)","0.963 (0.958, 0.958)","0.226 (0.200, 0.200)","0.980 (0.978, 0.978)","0.207 (0.194, 0.194)",Logistic Regression w/ rej
0.08,"0.673 (0.645, 0.645)","0.972 (0.969, 0.969)","0.118 (0.115, 0.115)","0.991 (0.990, 0.990)","0.234 (0.222, 0.222)",Logistic Regression w/ rej
0.09,"0.673 (0.645, 0.645)","0.974 (0.972, 0.972)","0.056 (0.041, 0.041)","0.995 (0.994, 0.994)","0.196 (0.125, 0.125)",Logistic Regression w/ rej
0.1,"0.673 (0.645, 0.645)","0.975 (0.973, 0.973)","0.035 (0.019, 0.019)","0.996 (0.995, 0.995)","0.154 (0.100, 0.100)",Logistic Regression w/ rej
0.11,"0.673 (0.645, 0.645)","0.975 (0.972, 0.972)","0.025 (0.000, 0.000)","0.997 (0.996, 0.996)","0.142 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.673 (0.645, 0.645)","0.976 (0.972, 0.972)","0.021 (0.000, 0.000)","0.998 (0.997, 0.997)","0.106 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.673 (0.645, 0.645)","0.976 (0.972, 0.972)","0.021 (0.000, 0.000)","0.998 (0.997, 0.997)","0.119 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.673 (0.645, 0.645)","0.976 (0.973, 0.973)","0.021 (0.000, 0.000)","0.998 (0.998, 0.998)","0.128 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.673 (0.645, 0.645)","0.977 (0.973, 0.973)","0.018 (0.000, 0.000)","0.998 (0.998, 0.998)","0.121 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.673 (0.645, 0.645)","0.977 (0.973, 0.973)","0.018 (0.000, 0.000)","0.998 (0.998, 0.998)","0.121 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.018 (0.000, 0.000)","0.999 (0.999, 0.999)","0.155 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.018 (0.000, 0.000)","0.999 (0.999, 0.999)","0.160 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.018 (0.000, 0.000)","0.999 (0.999, 0.999)","0.160 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.018 (0.000, 0.000)","0.999 (0.999, 0.999)","0.193 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.018 (0.000, 0.000)","0.999 (0.999, 0.999)","0.260 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.260 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.275 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.275 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.007 (0.000, 0.000)","0.999 (0.999, 0.999)","0.233 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.007 (0.000, 0.000)","0.999 (0.999, 0.999)","0.240 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.673 (0.645, 0.645)","0.977 (0.974, 0.974)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.007 (0.000, 0.000)","1.000 (1.000, 1.000)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.673 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
