Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.92,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.632 (0.570, 0.570)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.628 (0.563, 0.563)","0.029 (0.023, 0.023)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.029 (0.023, 0.023)",Logistic Regression w/ rej
0.01,"0.628 (0.563, 0.563)","0.029 (0.023, 0.023)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.029 (0.023, 0.023)",Logistic Regression w/ rej
0.02,"0.628 (0.563, 0.563)","0.101 (0.095, 0.095)","0.916 (0.935, 0.935)","0.076 (0.073, 0.073)","0.029 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.628 (0.563, 0.563)","0.606 (0.603, 0.603)","0.609 (0.500, 0.500)","0.606 (0.605, 0.605)","0.045 (0.027, 0.027)",Logistic Regression w/ rej
0.04,"0.628 (0.563, 0.563)","0.944 (0.942, 0.942)","0.132 (0.083, 0.083)","0.968 (0.966, 0.966)","0.124 (0.067, 0.067)",Logistic Regression w/ rej
0.05,"0.628 (0.563, 0.563)","0.959 (0.956, 0.956)","0.056 (0.042, 0.042)","0.985 (0.983, 0.983)","0.123 (0.048, 0.048)",Logistic Regression w/ rej
0.06,"0.628 (0.563, 0.563)","0.963 (0.961, 0.961)","0.041 (0.032, 0.032)","0.990 (0.989, 0.989)","0.121 (0.071, 0.071)",Logistic Regression w/ rej
0.07,"0.628 (0.563, 0.563)","0.966 (0.966, 0.966)","0.041 (0.032, 0.032)","0.994 (0.994, 0.994)","0.165 (0.100, 0.100)",Logistic Regression w/ rej
0.08,"0.628 (0.563, 0.563)","0.968 (0.967, 0.967)","0.026 (0.000, 0.000)","0.996 (0.996, 0.996)","0.152 (0.000, 0.000)",Logistic Regression w/ rej
0.09,"0.628 (0.563, 0.563)","0.969 (0.967, 0.967)","0.009 (0.000, 0.000)","0.997 (0.997, 0.997)","0.080 (0.000, 0.000)",Logistic Regression w/ rej
0.1,"0.628 (0.563, 0.563)","0.969 (0.967, 0.967)","0.009 (0.000, 0.000)","0.998 (0.997, 0.997)","0.080 (0.000, 0.000)",Logistic Regression w/ rej
0.11,"0.628 (0.563, 0.563)","0.969 (0.967, 0.967)","0.004 (0.000, 0.000)","0.998 (0.997, 0.997)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.628 (0.563, 0.563)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.628 (0.563, 0.563)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.628 (0.563, 0.563)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.628 (0.563, 0.563)","0.970 (0.967, 0.967)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.628 (0.563, 0.563)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.628 (0.563, 0.563)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.628 (0.563, 0.563)","0.970 (0.968, 0.968)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.628 (0.563, 0.563)","0.970 (0.969, 0.969)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.628 (0.563, 0.563)","0.971 (0.970, 0.970)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
