Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.667 (0.637, 0.637)","0.914 (0.904, 0.904)","0.196 (0.177, 0.177)","0.930 (0.916, 0.916)","0.062 (0.047, 0.047)",AlloSure
0.63,"0.667 (0.637, 0.637)","0.914 (0.904, 0.904)","0.193 (0.177, 0.177)","0.930 (0.916, 0.916)","0.062 (0.047, 0.047)",AlloSure
0.64,"0.667 (0.637, 0.637)","0.915 (0.904, 0.904)","0.190 (0.177, 0.177)","0.931 (0.918, 0.918)","0.062 (0.048, 0.048)",AlloSure
0.65,"0.667 (0.637, 0.637)","0.916 (0.905, 0.905)","0.190 (0.177, 0.177)","0.932 (0.918, 0.918)","0.062 (0.048, 0.048)",AlloSure
0.66,"0.667 (0.637, 0.637)","0.916 (0.906, 0.906)","0.179 (0.177, 0.177)","0.933 (0.920, 0.920)","0.061 (0.049, 0.049)",AlloSure
0.67,"0.667 (0.637, 0.637)","0.917 (0.907, 0.907)","0.179 (0.177, 0.177)","0.933 (0.920, 0.920)","0.062 (0.050, 0.050)",AlloSure
0.68,"0.667 (0.637, 0.637)","0.918 (0.908, 0.908)","0.179 (0.177, 0.177)","0.934 (0.920, 0.920)","0.062 (0.050, 0.050)",AlloSure
0.6900000000000001,"0.667 (0.637, 0.637)","0.919 (0.909, 0.909)","0.179 (0.177, 0.177)","0.935 (0.923, 0.923)","0.063 (0.051, 0.051)",AlloSure
0.7000000000000001,"0.667 (0.637, 0.637)","0.920 (0.910, 0.910)","0.179 (0.177, 0.177)","0.936 (0.925, 0.925)","0.064 (0.051, 0.051)",AlloSure
0.71,"0.667 (0.637, 0.637)","0.921 (0.912, 0.912)","0.179 (0.177, 0.177)","0.938 (0.927, 0.927)","0.065 (0.052, 0.052)",AlloSure
0.72,"0.667 (0.637, 0.637)","0.922 (0.912, 0.912)","0.175 (0.177, 0.177)","0.939 (0.927, 0.927)","0.065 (0.054, 0.054)",AlloSure
0.73,"0.667 (0.637, 0.637)","0.923 (0.912, 0.912)","0.172 (0.152, 0.152)","0.940 (0.928, 0.928)","0.065 (0.047, 0.047)",AlloSure
0.74,"0.667 (0.637, 0.637)","0.924 (0.912, 0.912)","0.169 (0.148, 0.148)","0.940 (0.929, 0.929)","0.064 (0.047, 0.047)",AlloSure
0.75,"0.667 (0.637, 0.637)","0.925 (0.914, 0.914)","0.169 (0.148, 0.148)","0.941 (0.930, 0.930)","0.065 (0.048, 0.048)",AlloSure
0.76,"0.667 (0.637, 0.637)","0.926 (0.914, 0.914)","0.169 (0.148, 0.148)","0.942 (0.930, 0.930)","0.066 (0.049, 0.049)",AlloSure
0.77,"0.667 (0.637, 0.637)","0.926 (0.915, 0.915)","0.166 (0.142, 0.142)","0.943 (0.931, 0.931)","0.065 (0.049, 0.049)",AlloSure
0.78,"0.667 (0.637, 0.637)","0.927 (0.915, 0.915)","0.166 (0.142, 0.142)","0.943 (0.931, 0.931)","0.066 (0.049, 0.049)",AlloSure
0.79,"0.667 (0.637, 0.637)","0.928 (0.916, 0.916)","0.166 (0.142, 0.142)","0.944 (0.931, 0.931)","0.067 (0.050, 0.050)",AlloSure
0.8,"0.667 (0.637, 0.637)","0.928 (0.917, 0.917)","0.162 (0.142, 0.142)","0.945 (0.933, 0.933)","0.067 (0.050, 0.050)",AlloSure
0.81,"0.667 (0.637, 0.637)","0.929 (0.917, 0.917)","0.162 (0.142, 0.142)","0.946 (0.934, 0.934)","0.067 (0.051, 0.051)",AlloSure
0.8200000000000001,"0.667 (0.637, 0.637)","0.929 (0.918, 0.918)","0.159 (0.142, 0.142)","0.946 (0.934, 0.934)","0.067 (0.052, 0.052)",AlloSure
0.8300000000000001,"0.667 (0.637, 0.637)","0.930 (0.919, 0.919)","0.159 (0.142, 0.142)","0.947 (0.935, 0.935)","0.068 (0.052, 0.052)",AlloSure
0.84,"0.667 (0.637, 0.637)","0.931 (0.920, 0.920)","0.159 (0.142, 0.142)","0.948 (0.937, 0.937)","0.068 (0.052, 0.052)",AlloSure
0.85,"0.667 (0.637, 0.637)","0.931 (0.922, 0.922)","0.159 (0.142, 0.142)","0.948 (0.939, 0.939)","0.069 (0.053, 0.053)",AlloSure
0.86,"0.667 (0.637, 0.637)","0.932 (0.923, 0.923)","0.155 (0.116, 0.116)","0.949 (0.940, 0.940)","0.068 (0.045, 0.045)",AlloSure
0.87,"0.667 (0.637, 0.637)","0.933 (0.925, 0.925)","0.155 (0.116, 0.116)","0.950 (0.941, 0.941)","0.069 (0.047, 0.047)",AlloSure
0.88,"0.667 (0.637, 0.637)","0.933 (0.925, 0.925)","0.155 (0.116, 0.116)","0.950 (0.941, 0.941)","0.070 (0.047, 0.047)",AlloSure
0.89,"0.667 (0.637, 0.637)","0.934 (0.925, 0.925)","0.155 (0.116, 0.116)","0.951 (0.944, 0.944)","0.070 (0.048, 0.048)",AlloSure
0.9,"0.667 (0.637, 0.637)","0.935 (0.926, 0.926)","0.155 (0.116, 0.116)","0.952 (0.945, 0.945)","0.071 (0.049, 0.049)",AlloSure
0.91,"0.667 (0.637, 0.637)","0.935 (0.926, 0.926)","0.155 (0.116, 0.116)","0.952 (0.945, 0.945)","0.071 (0.049, 0.049)",AlloSure
0.92,"0.667 (0.637, 0.637)","0.936 (0.927, 0.927)","0.155 (0.116, 0.116)","0.953 (0.947, 0.947)","0.072 (0.050, 0.050)",AlloSure
0.93,"0.667 (0.637, 0.637)","0.936 (0.927, 0.927)","0.155 (0.116, 0.116)","0.953 (0.948, 0.948)","0.072 (0.051, 0.051)",AlloSure
0.9400000000000001,"0.667 (0.637, 0.637)","0.937 (0.927, 0.927)","0.155 (0.116, 0.116)","0.954 (0.948, 0.948)","0.073 (0.052, 0.052)",AlloSure
0.9500000000000001,"0.667 (0.637, 0.637)","0.937 (0.928, 0.928)","0.155 (0.116, 0.116)","0.954 (0.948, 0.948)","0.074 (0.052, 0.052)",AlloSure
0.96,"0.667 (0.637, 0.637)","0.938 (0.929, 0.929)","0.152 (0.116, 0.116)","0.955 (0.949, 0.949)","0.073 (0.053, 0.053)",AlloSure
0.97,"0.667 (0.637, 0.637)","0.938 (0.930, 0.930)","0.149 (0.116, 0.116)","0.956 (0.950, 0.950)","0.073 (0.055, 0.055)",AlloSure
0.98,"0.667 (0.637, 0.637)","0.939 (0.930, 0.930)","0.147 (0.110, 0.110)","0.956 (0.951, 0.951)","0.072 (0.053, 0.053)",AlloSure
0.99,"0.667 (0.637, 0.637)","0.939 (0.930, 0.930)","0.147 (0.110, 0.110)","0.957 (0.952, 0.952)","0.073 (0.053, 0.053)",AlloSure
1.0,"0.667 (0.637, 0.637)","0.940 (0.931, 0.931)","0.147 (0.110, 0.110)","0.957 (0.953, 0.953)","0.073 (0.054, 0.054)",AlloSure
1.01,"0.667 (0.637, 0.637)","0.940 (0.932, 0.932)","0.147 (0.110, 0.110)","0.957 (0.953, 0.953)","0.074 (0.055, 0.055)",AlloSure
20.0,"0.579 (0.536, 0.536)","0.107 (0.098, 0.098)","0.910 (0.897, 0.897)","0.089 (0.078, 0.078)","0.022 (0.021, 0.021)",AlloMap
21.0,"0.579 (0.536, 0.536)","0.124 (0.114, 0.114)","0.883 (0.850, 0.850)","0.107 (0.094, 0.094)","0.022 (0.020, 0.020)",AlloMap
22.0,"0.579 (0.536, 0.536)","0.144 (0.132, 0.132)","0.862 (0.823, 0.823)","0.128 (0.113, 0.113)","0.022 (0.020, 0.020)",AlloMap
23.0,"0.579 (0.536, 0.536)","0.168 (0.154, 0.154)","0.853 (0.821, 0.821)","0.153 (0.136, 0.136)","0.022 (0.021, 0.021)",AlloMap
24.0,"0.579 (0.536, 0.536)","0.193 (0.179, 0.179)","0.836 (0.810, 0.810)","0.178 (0.163, 0.163)","0.022 (0.021, 0.021)",AlloMap
25.0,"0.579 (0.536, 0.536)","0.223 (0.207, 0.207)","0.823 (0.794, 0.794)","0.209 (0.192, 0.192)","0.023 (0.021, 0.021)",AlloMap
26.0,"0.579 (0.536, 0.536)","0.260 (0.246, 0.246)","0.798 (0.734, 0.734)","0.248 (0.232, 0.232)","0.023 (0.021, 0.021)",AlloMap
27.0,"0.579 (0.536, 0.536)","0.304 (0.288, 0.288)","0.764 (0.734, 0.734)","0.293 (0.276, 0.276)","0.024 (0.022, 0.022)",AlloMap
28.0,"0.579 (0.536, 0.536)","0.353 (0.337, 0.337)","0.724 (0.672, 0.672)","0.345 (0.326, 0.326)","0.024 (0.021, 0.021)",AlloMap
29.0,"0.579 (0.536, 0.536)","0.410 (0.399, 0.399)","0.685 (0.661, 0.661)","0.404 (0.391, 0.391)","0.025 (0.023, 0.023)",AlloMap
30.0,"0.579 (0.536, 0.536)","0.470 (0.457, 0.457)","0.658 (0.621, 0.621)","0.465 (0.451, 0.451)","0.027 (0.025, 0.025)",AlloMap
31.0,"0.579 (0.536, 0.536)","0.540 (0.524, 0.524)","0.598 (0.551, 0.551)","0.539 (0.524, 0.524)","0.028 (0.023, 0.023)",AlloMap
32.0,"0.579 (0.536, 0.536)","0.608 (0.595, 0.595)","0.538 (0.500, 0.500)","0.610 (0.598, 0.598)","0.030 (0.023, 0.023)",AlloMap
33.0,"0.579 (0.536, 0.536)","0.679 (0.668, 0.668)","0.464 (0.402, 0.402)","0.684 (0.674, 0.674)","0.032 (0.025, 0.025)",AlloMap
34.0,"0.579 (0.536, 0.536)","0.750 (0.748, 0.748)","0.355 (0.310, 0.310)","0.759 (0.755, 0.755)","0.033 (0.026, 0.026)",AlloMap
35.0,"0.579 (0.536, 0.536)","0.818 (0.816, 0.816)","0.277 (0.240, 0.240)","0.830 (0.829, 0.829)","0.036 (0.029, 0.029)",AlloMap
36.0,"0.579 (0.536, 0.536)","0.879 (0.875, 0.875)","0.197 (0.175, 0.175)","0.894 (0.889, 0.889)","0.042 (0.032, 0.032)",AlloMap
37.0,"0.579 (0.536, 0.536)","0.927 (0.923, 0.923)","0.101 (0.040, 0.040)","0.945 (0.940, 0.940)","0.044 (0.014, 0.014)",AlloMap
38.0,"0.579 (0.536, 0.536)","0.964 (0.962, 0.962)","0.047 (0.038, 0.038)","0.985 (0.984, 0.984)","0.073 (0.061, 0.061)",AlloMap
39.0,"0.579 (0.536, 0.536)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.625 (0.605, 0.605)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.01,"0.625 (0.605, 0.605)","0.022 (0.021, 0.021)","0.996 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.02,"0.625 (0.605, 0.605)","0.391 (0.376, 0.376)","0.711 (0.662, 0.662)","0.384 (0.367, 0.367)","0.025 (0.023, 0.023)",Logistic Regression
0.03,"0.625 (0.605, 0.605)","0.949 (0.943, 0.943)","0.129 (0.081, 0.081)","0.967 (0.963, 0.963)","0.079 (0.056, 0.056)",Logistic Regression
0.04,"0.625 (0.605, 0.605)","0.965 (0.960, 0.960)","0.066 (0.009, 0.009)","0.985 (0.982, 0.982)","0.081 (0.010, 0.010)",Logistic Regression
0.05,"0.625 (0.605, 0.605)","0.969 (0.966, 0.966)","0.050 (0.006, 0.006)","0.990 (0.987, 0.987)","0.084 (0.011, 0.011)",Logistic Regression
0.06,"0.625 (0.605, 0.605)","0.972 (0.968, 0.968)","0.040 (0.000, 0.000)","0.993 (0.991, 0.991)","0.102 (0.000, 0.000)",Logistic Regression
0.07,"0.625 (0.605, 0.605)","0.974 (0.970, 0.970)","0.036 (0.000, 0.000)","0.994 (0.993, 0.993)","0.109 (0.000, 0.000)",Logistic Regression
0.08,"0.625 (0.605, 0.605)","0.974 (0.970, 0.970)","0.026 (0.000, 0.000)","0.995 (0.993, 0.993)","0.111 (0.000, 0.000)",Logistic Regression
0.09,"0.625 (0.605, 0.605)","0.975 (0.972, 0.972)","0.026 (0.000, 0.000)","0.996 (0.994, 0.994)","0.139 (0.000, 0.000)",Logistic Regression
0.1,"0.625 (0.605, 0.605)","0.975 (0.972, 0.972)","0.016 (0.000, 0.000)","0.997 (0.995, 0.995)","0.100 (0.000, 0.000)",Logistic Regression
0.11,"0.625 (0.605, 0.605)","0.976 (0.974, 0.974)","0.013 (0.000, 0.000)","0.997 (0.996, 0.996)","0.095 (0.000, 0.000)",Logistic Regression
0.12,"0.625 (0.605, 0.605)","0.976 (0.974, 0.974)","0.013 (0.000, 0.000)","0.998 (0.997, 0.997)","0.153 (0.000, 0.000)",Logistic Regression
0.13,"0.625 (0.605, 0.605)","0.976 (0.974, 0.974)","0.010 (0.000, 0.000)","0.998 (0.997, 0.997)","0.170 (0.000, 0.000)",Logistic Regression
0.14,"0.625 (0.605, 0.605)","0.976 (0.975, 0.975)","0.003 (0.000, 0.000)","0.998 (0.997, 0.997)","0.050 (0.000, 0.000)",Logistic Regression
0.15,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.998 (0.998, 0.998)","0.050 (0.000, 0.000)",Logistic Regression
0.16,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.17,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.18,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.19,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.2,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.21,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.22,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.23,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.24,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.25,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.26,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.27,"0.625 (0.605, 0.605)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.28,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.29,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.3,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.31,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.32,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.33,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.34,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.36,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.37,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.38,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.39,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.4,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.42,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.43,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.44,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.45,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.46,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.48,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.49,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.5,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression
0.51,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.52,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.53,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.54,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.55,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.56,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.58,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.59,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.6,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.61,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.62,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
