Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.0,"0.753 (0.717, 0.717)","0.023 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.023 (0.021, 0.021)",Model
0.01,"0.753 (0.717, 0.717)","0.292 (0.283, 0.283)","0.911 (0.885, 0.885)","0.275 (0.267, 0.267)","0.029 (0.024, 0.024)",Model
0.02,"0.753 (0.717, 0.717)","0.688 (0.683, 0.683)","0.661 (0.635, 0.635)","0.689 (0.684, 0.684)","0.046 (0.041, 0.041)",Model
0.03,"0.753 (0.717, 0.717)","0.848 (0.847, 0.847)","0.500 (0.481, 0.481)","0.858 (0.855, 0.855)","0.067 (0.065, 0.065)",Model
0.04,"0.753 (0.717, 0.717)","0.921 (0.919, 0.919)","0.354 (0.351, 0.351)","0.934 (0.933, 0.933)","0.115 (0.108, 0.108)",Model
0.05,"0.753 (0.717, 0.717)","0.952 (0.950, 0.950)","0.281 (0.268, 0.268)","0.968 (0.966, 0.966)","0.163 (0.158, 0.158)",Model
0.06,"0.753 (0.717, 0.717)","0.960 (0.957, 0.957)","0.228 (0.212, 0.212)","0.977 (0.974, 0.974)","0.186 (0.184, 0.184)",Model
0.07,"0.753 (0.717, 0.717)","0.964 (0.962, 0.962)","0.211 (0.173, 0.173)","0.981 (0.980, 0.980)","0.207 (0.200, 0.200)",Model
0.08,"0.753 (0.717, 0.717)","0.966 (0.965, 0.965)","0.193 (0.159, 0.159)","0.984 (0.983, 0.983)","0.229 (0.212, 0.212)",Model
0.09,"0.753 (0.717, 0.717)","0.968 (0.968, 0.968)","0.140 (0.135, 0.135)","0.987 (0.987, 0.987)","0.225 (0.200, 0.200)",Model
0.1,"0.753 (0.717, 0.717)","0.971 (0.970, 0.970)","0.135 (0.123, 0.123)","0.991 (0.989, 0.989)","0.257 (0.233, 0.233)",Model
0.11,"0.753 (0.717, 0.717)","0.972 (0.971, 0.971)","0.125 (0.123, 0.123)","0.992 (0.991, 0.991)","0.259 (0.241, 0.241)",Model
0.12,"0.753 (0.717, 0.717)","0.973 (0.971, 0.971)","0.123 (0.091, 0.091)","0.993 (0.992, 0.992)","0.286 (0.259, 0.259)",Model
0.13,"0.753 (0.717, 0.717)","0.974 (0.971, 0.971)","0.107 (0.068, 0.068)","0.993 (0.993, 0.993)","0.250 (0.240, 0.240)",Model
0.14,"0.753 (0.717, 0.717)","0.974 (0.973, 0.973)","0.088 (0.068, 0.068)","0.994 (0.994, 0.994)","0.273 (0.263, 0.263)",Model
0.15,"0.753 (0.717, 0.717)","0.974 (0.973, 0.973)","0.088 (0.045, 0.045)","0.995 (0.994, 0.994)","0.294 (0.250, 0.250)",Model
0.16,"0.753 (0.717, 0.717)","0.976 (0.973, 0.973)","0.088 (0.045, 0.045)","0.996 (0.996, 0.996)","0.286 (0.278, 0.278)",Model
0.17,"0.753 (0.717, 0.717)","0.976 (0.974, 0.974)","0.088 (0.045, 0.045)","0.997 (0.996, 0.996)","0.400 (0.312, 0.312)",Model
0.18,"0.753 (0.717, 0.717)","0.976 (0.975, 0.975)","0.070 (0.045, 0.045)","0.997 (0.996, 0.996)","0.364 (0.357, 0.357)",Model
0.19,"0.753 (0.717, 0.717)","0.976 (0.975, 0.975)","0.053 (0.045, 0.045)","0.998 (0.997, 0.997)","0.357 (0.333, 0.333)",Model
0.2,"0.753 (0.717, 0.717)","0.976 (0.975, 0.975)","0.053 (0.045, 0.045)","0.998 (0.997, 0.997)","0.333 (0.333, 0.333)",Model
0.21,"0.753 (0.717, 0.717)","0.977 (0.975, 0.975)","0.053 (0.045, 0.045)","0.998 (0.997, 0.997)","0.429 (0.333, 0.333)",Model
0.22,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.053 (0.023, 0.023)","0.998 (0.998, 0.998)","0.400 (0.333, 0.333)",Model
0.23,"0.753 (0.717, 0.717)","0.976 (0.976, 0.976)","0.035 (0.019, 0.019)","0.998 (0.998, 0.998)","0.333 (0.250, 0.250)",Model
0.24,"0.753 (0.717, 0.717)","0.976 (0.975, 0.975)","0.035 (0.019, 0.019)","0.998 (0.998, 0.998)","0.333 (0.250, 0.250)",Model
0.25,"0.753 (0.717, 0.717)","0.976 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.998, 0.998)","0.250 (0.250, 0.250)",Model
0.26,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.998, 0.998)","0.333 (0.250, 0.250)",Model
0.27,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.998, 0.998)","0.333 (0.250, 0.250)",Model
0.28,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.998, 0.998)","0.333 (0.333, 0.333)",Model
0.29,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.999, 0.999)","0.333 (0.333, 0.333)",Model
0.3,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.999, 0.999)","0.333 (0.333, 0.333)",Model
0.31,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.018, 0.018)","0.999 (0.999, 0.999)","0.400 (0.333, 0.333)",Model
0.32,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Model
0.33,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Model
0.34,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.019 (0.000, 0.000)","0.999 (0.999, 0.999)","0.333 (0.000, 0.000)",Model
0.35000000000000003,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.36,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.37,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.38,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.39,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.4,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.41000000000000003,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.42,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.43,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Model
0.44,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.45,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.46,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.47000000000000003,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.48,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.49,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.5,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.51,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.52,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.53,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.54,"0.753 (0.717, 0.717)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.55,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.56,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.5700000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.58,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.59,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.6,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.61,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.62,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.63,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.64,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.65,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.66,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.67,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.68,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.6900000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.7000000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.71,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.72,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.73,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.74,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.75,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.76,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.77,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.78,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.79,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.81,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8200000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.8300000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.84,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.85,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.86,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.87,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.88,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.89,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.91,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.92,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.93,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9400000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.9500000000000001,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.96,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.97,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.98,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.99,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
1.0,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
1.01,"0.753 (0.717, 0.717)","0.977 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Model
0.0,"0.667 (0.667, 0.667)","0.065 (0.057, 0.057)","0.977 (0.964, 0.964)","0.043 (0.037, 0.037)","0.023 (0.022, 0.022)",AlloSure
0.01,"0.667 (0.667, 0.667)","0.127 (0.124, 0.124)","0.942 (0.932, 0.932)","0.108 (0.105, 0.105)","0.025 (0.022, 0.022)",AlloSure
0.02,"0.667 (0.667, 0.667)","0.213 (0.207, 0.207)","0.904 (0.895, 0.895)","0.197 (0.190, 0.190)","0.025 (0.024, 0.024)",AlloSure
0.03,"0.667 (0.667, 0.667)","0.295 (0.291, 0.291)","0.885 (0.860, 0.860)","0.279 (0.277, 0.277)","0.027 (0.026, 0.026)",AlloSure
0.04,"0.667 (0.667, 0.667)","0.378 (0.364, 0.364)","0.785 (0.750, 0.750)","0.368 (0.354, 0.354)","0.028 (0.026, 0.026)",AlloSure
0.05,"0.667 (0.667, 0.667)","0.448 (0.439, 0.439)","0.769 (0.705, 0.705)","0.439 (0.431, 0.431)","0.031 (0.027, 0.027)",AlloSure
0.06,"0.667 (0.667, 0.667)","0.502 (0.498, 0.498)","0.696 (0.673, 0.673)","0.498 (0.495, 0.495)","0.031 (0.030, 0.030)",AlloSure
0.07,"0.667 (0.667, 0.667)","0.558 (0.545, 0.545)","0.661 (0.659, 0.659)","0.556 (0.543, 0.543)","0.034 (0.032, 0.032)",AlloSure
0.08,"0.667 (0.667, 0.667)","0.604 (0.587, 0.587)","0.614 (0.607, 0.607)","0.604 (0.585, 0.585)","0.035 (0.033, 0.033)",AlloSure
0.09,"0.667 (0.667, 0.667)","0.651 (0.619, 0.619)","0.589 (0.568, 0.568)","0.652 (0.620, 0.620)","0.036 (0.035, 0.035)",AlloSure
0.1,"0.667 (0.667, 0.667)","0.683 (0.650, 0.650)","0.571 (0.523, 0.523)","0.685 (0.653, 0.653)","0.037 (0.037, 0.037)",AlloSure
0.11,"0.667 (0.667, 0.667)","0.705 (0.670, 0.670)","0.536 (0.523, 0.523)","0.707 (0.673, 0.673)","0.041 (0.040, 0.040)",AlloSure
0.12,"0.667 (0.667, 0.667)","0.725 (0.691, 0.691)","0.536 (0.519, 0.519)","0.728 (0.694, 0.694)","0.045 (0.041, 0.041)",AlloSure
0.13,"0.667 (0.667, 0.667)","0.740 (0.712, 0.712)","0.536 (0.519, 0.519)","0.745 (0.716, 0.716)","0.048 (0.042, 0.042)",AlloSure
0.14,"0.667 (0.667, 0.667)","0.756 (0.725, 0.725)","0.526 (0.481, 0.481)","0.761 (0.729, 0.729)","0.047 (0.042, 0.042)",AlloSure
0.15,"0.667 (0.667, 0.667)","0.767 (0.736, 0.736)","0.526 (0.477, 0.477)","0.773 (0.741, 0.741)","0.049 (0.045, 0.045)",AlloSure
0.16,"0.667 (0.667, 0.667)","0.778 (0.750, 0.750)","0.518 (0.477, 0.477)","0.784 (0.755, 0.755)","0.051 (0.047, 0.047)",AlloSure
0.17,"0.667 (0.667, 0.667)","0.787 (0.761, 0.761)","0.508 (0.455, 0.455)","0.794 (0.766, 0.766)","0.052 (0.047, 0.047)",AlloSure
0.18,"0.667 (0.667, 0.667)","0.798 (0.770, 0.770)","0.462 (0.432, 0.432)","0.804 (0.776, 0.776)","0.050 (0.048, 0.048)",AlloSure
0.19,"0.667 (0.667, 0.667)","0.807 (0.781, 0.781)","0.462 (0.432, 0.432)","0.815 (0.787, 0.787)","0.049 (0.049, 0.049)",AlloSure
0.2,"0.667 (0.667, 0.667)","0.815 (0.789, 0.789)","0.446 (0.432, 0.432)","0.822 (0.796, 0.796)","0.053 (0.052, 0.052)",AlloSure
0.21,"0.667 (0.667, 0.667)","0.818 (0.795, 0.795)","0.429 (0.409, 0.409)","0.828 (0.803, 0.803)","0.051 (0.049, 0.049)",AlloSure
0.22,"0.667 (0.667, 0.667)","0.822 (0.801, 0.801)","0.411 (0.409, 0.409)","0.832 (0.809, 0.809)","0.051 (0.042, 0.042)",AlloSure
0.23,"0.667 (0.667, 0.667)","0.828 (0.808, 0.808)","0.409 (0.404, 0.404)","0.838 (0.818, 0.818)","0.049 (0.045, 0.045)",AlloSure
0.24,"0.667 (0.667, 0.667)","0.833 (0.814, 0.814)","0.393 (0.364, 0.364)","0.843 (0.823, 0.823)","0.051 (0.047, 0.047)",AlloSure
0.25,"0.667 (0.667, 0.667)","0.838 (0.819, 0.819)","0.386 (0.364, 0.364)","0.849 (0.827, 0.827)","0.049 (0.048, 0.048)",AlloSure
0.26,"0.667 (0.667, 0.667)","0.845 (0.822, 0.822)","0.368 (0.364, 0.364)","0.856 (0.832, 0.832)","0.049 (0.046, 0.046)",AlloSure
0.27,"0.667 (0.667, 0.667)","0.849 (0.825, 0.825)","0.364 (0.357, 0.357)","0.861 (0.835, 0.835)","0.050 (0.048, 0.048)",AlloSure
0.28,"0.667 (0.667, 0.667)","0.853 (0.831, 0.831)","0.341 (0.339, 0.339)","0.865 (0.842, 0.842)","0.052 (0.049, 0.049)",AlloSure
0.29,"0.667 (0.667, 0.667)","0.857 (0.834, 0.834)","0.339 (0.318, 0.318)","0.869 (0.845, 0.845)","0.050 (0.050, 0.050)",AlloSure
0.3,"0.667 (0.667, 0.667)","0.861 (0.838, 0.838)","0.321 (0.295, 0.295)","0.874 (0.849, 0.849)","0.052 (0.052, 0.052)",AlloSure
0.31,"0.667 (0.667, 0.667)","0.864 (0.842, 0.842)","0.321 (0.295, 0.295)","0.877 (0.854, 0.854)","0.053 (0.053, 0.053)",AlloSure
0.32,"0.667 (0.667, 0.667)","0.867 (0.845, 0.845)","0.321 (0.295, 0.295)","0.880 (0.856, 0.856)","0.054 (0.054, 0.054)",AlloSure
0.33,"0.667 (0.667, 0.667)","0.872 (0.850, 0.850)","0.321 (0.295, 0.295)","0.885 (0.861, 0.861)","0.056 (0.051, 0.051)",AlloSure
0.34,"0.667 (0.667, 0.667)","0.875 (0.852, 0.852)","0.321 (0.295, 0.295)","0.888 (0.864, 0.864)","0.057 (0.048, 0.048)",AlloSure
0.35000000000000003,"0.667 (0.667, 0.667)","0.877 (0.856, 0.856)","0.321 (0.295, 0.295)","0.891 (0.868, 0.868)","0.056 (0.049, 0.049)",AlloSure
0.36,"0.667 (0.667, 0.667)","0.881 (0.860, 0.860)","0.321 (0.295, 0.295)","0.894 (0.872, 0.872)","0.057 (0.046, 0.046)",AlloSure
0.37,"0.667 (0.667, 0.667)","0.884 (0.862, 0.862)","0.321 (0.295, 0.295)","0.897 (0.875, 0.875)","0.059 (0.047, 0.047)",AlloSure
0.38,"0.667 (0.667, 0.667)","0.886 (0.864, 0.864)","0.321 (0.295, 0.295)","0.900 (0.876, 0.876)","0.059 (0.049, 0.049)",AlloSure
0.39,"0.667 (0.667, 0.667)","0.888 (0.866, 0.866)","0.321 (0.295, 0.295)","0.901 (0.879, 0.879)","0.061 (0.051, 0.051)",AlloSure
0.4,"0.667 (0.667, 0.667)","0.890 (0.869, 0.869)","0.316 (0.273, 0.273)","0.903 (0.882, 0.882)","0.059 (0.051, 0.051)",AlloSure
0.41000000000000003,"0.667 (0.667, 0.667)","0.892 (0.871, 0.871)","0.316 (0.273, 0.273)","0.905 (0.884, 0.884)","0.060 (0.052, 0.052)",AlloSure
0.42,"0.667 (0.667, 0.667)","0.894 (0.873, 0.873)","0.316 (0.273, 0.273)","0.908 (0.886, 0.886)","0.061 (0.053, 0.053)",AlloSure
0.43,"0.667 (0.667, 0.667)","0.895 (0.875, 0.875)","0.316 (0.273, 0.273)","0.910 (0.888, 0.888)","0.062 (0.054, 0.054)",AlloSure
0.44,"0.667 (0.667, 0.667)","0.897 (0.877, 0.877)","0.316 (0.273, 0.273)","0.912 (0.890, 0.890)","0.063 (0.056, 0.056)",AlloSure
0.45,"0.667 (0.667, 0.667)","0.899 (0.878, 0.878)","0.286 (0.273, 0.273)","0.913 (0.891, 0.891)","0.064 (0.056, 0.056)",AlloSure
0.46,"0.667 (0.667, 0.667)","0.901 (0.879, 0.879)","0.286 (0.273, 0.273)","0.916 (0.892, 0.892)","0.064 (0.058, 0.058)",AlloSure
0.47000000000000003,"0.667 (0.667, 0.667)","0.904 (0.881, 0.881)","0.286 (0.250, 0.250)","0.918 (0.895, 0.895)","0.065 (0.060, 0.060)",AlloSure
0.48,"0.667 (0.667, 0.667)","0.905 (0.883, 0.883)","0.286 (0.250, 0.250)","0.920 (0.896, 0.896)","0.066 (0.061, 0.061)",AlloSure
0.49,"0.667 (0.667, 0.667)","0.905 (0.885, 0.885)","0.268 (0.250, 0.250)","0.920 (0.898, 0.898)","0.068 (0.061, 0.061)",AlloSure
0.5,"0.667 (0.667, 0.667)","0.907 (0.885, 0.885)","0.268 (0.250, 0.250)","0.923 (0.899, 0.899)","0.068 (0.063, 0.063)",AlloSure
0.51,"0.667 (0.667, 0.667)","0.908 (0.887, 0.887)","0.250 (0.250, 0.250)","0.924 (0.900, 0.900)","0.069 (0.063, 0.063)",AlloSure
0.52,"0.667 (0.667, 0.667)","0.910 (0.889, 0.889)","0.250 (0.250, 0.250)","0.926 (0.903, 0.903)","0.067 (0.064, 0.064)",AlloSure
0.53,"0.667 (0.667, 0.667)","0.911 (0.891, 0.891)","0.250 (0.232, 0.232)","0.927 (0.906, 0.906)","0.065 (0.061, 0.061)",AlloSure
0.54,"0.667 (0.667, 0.667)","0.912 (0.892, 0.892)","0.246 (0.232, 0.232)","0.929 (0.907, 0.907)","0.067 (0.058, 0.058)",AlloSure
0.55,"0.667 (0.667, 0.667)","0.914 (0.894, 0.894)","0.246 (0.232, 0.232)","0.931 (0.909, 0.909)","0.061 (0.059, 0.059)",AlloSure
0.56,"0.667 (0.667, 0.667)","0.915 (0.897, 0.897)","0.246 (0.232, 0.232)","0.932 (0.912, 0.912)","0.062 (0.061, 0.061)",AlloSure
0.5700000000000001,"0.667 (0.667, 0.667)","0.916 (0.899, 0.899)","0.246 (0.232, 0.232)","0.932 (0.914, 0.914)","0.063 (0.062, 0.062)",AlloSure
0.58,"0.667 (0.667, 0.667)","0.917 (0.899, 0.899)","0.246 (0.232, 0.232)","0.934 (0.914, 0.914)","0.064 (0.062, 0.062)",AlloSure
0.59,"0.667 (0.667, 0.667)","0.917 (0.900, 0.900)","0.232 (0.228, 0.228)","0.934 (0.916, 0.916)","0.064 (0.060, 0.060)",AlloSure
0.6,"0.667 (0.667, 0.667)","0.919 (0.901, 0.901)","0.228 (0.205, 0.205)","0.936 (0.917, 0.917)","0.065 (0.060, 0.060)",AlloSure
0.61,"0.667 (0.667, 0.667)","0.920 (0.902, 0.902)","0.228 (0.205, 0.205)","0.937 (0.918, 0.918)","0.065 (0.061, 0.061)",AlloSure
0.62,"0.667 (0.667, 0.667)","0.920 (0.903, 0.903)","0.211 (0.205, 0.205)","0.938 (0.919, 0.919)","0.066 (0.057, 0.057)",AlloSure
