Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.667 (0.638, 0.638)","0.916 (0.906, 0.906)","0.193 (0.159, 0.159)","0.932 (0.918, 0.918)","0.063 (0.044, 0.044)",AlloSure
0.63,"0.667 (0.638, 0.638)","0.916 (0.906, 0.906)","0.191 (0.159, 0.159)","0.932 (0.919, 0.919)","0.063 (0.044, 0.044)",AlloSure
0.64,"0.667 (0.638, 0.638)","0.917 (0.906, 0.906)","0.188 (0.159, 0.159)","0.933 (0.919, 0.919)","0.063 (0.044, 0.044)",AlloSure
0.65,"0.667 (0.638, 0.638)","0.918 (0.907, 0.907)","0.188 (0.159, 0.159)","0.934 (0.921, 0.921)","0.063 (0.045, 0.045)",AlloSure
0.66,"0.667 (0.638, 0.638)","0.918 (0.908, 0.908)","0.176 (0.159, 0.159)","0.935 (0.922, 0.922)","0.062 (0.045, 0.045)",AlloSure
0.67,"0.667 (0.638, 0.638)","0.919 (0.910, 0.910)","0.176 (0.159, 0.159)","0.935 (0.923, 0.923)","0.063 (0.046, 0.046)",AlloSure
0.68,"0.667 (0.638, 0.638)","0.920 (0.910, 0.910)","0.176 (0.159, 0.159)","0.936 (0.923, 0.923)","0.063 (0.046, 0.046)",AlloSure
0.6900000000000001,"0.667 (0.638, 0.638)","0.921 (0.911, 0.911)","0.176 (0.159, 0.159)","0.937 (0.925, 0.925)","0.064 (0.047, 0.047)",AlloSure
0.7000000000000001,"0.667 (0.638, 0.638)","0.922 (0.912, 0.912)","0.176 (0.159, 0.159)","0.938 (0.926, 0.926)","0.065 (0.047, 0.047)",AlloSure
0.71,"0.667 (0.638, 0.638)","0.923 (0.914, 0.914)","0.176 (0.159, 0.159)","0.939 (0.929, 0.929)","0.066 (0.048, 0.048)",AlloSure
0.72,"0.667 (0.638, 0.638)","0.924 (0.914, 0.914)","0.173 (0.159, 0.159)","0.941 (0.929, 0.929)","0.066 (0.049, 0.049)",AlloSure
0.73,"0.667 (0.638, 0.638)","0.925 (0.915, 0.915)","0.173 (0.159, 0.159)","0.942 (0.930, 0.930)","0.067 (0.050, 0.050)",AlloSure
0.74,"0.667 (0.638, 0.638)","0.925 (0.915, 0.915)","0.170 (0.156, 0.156)","0.942 (0.930, 0.930)","0.066 (0.050, 0.050)",AlloSure
0.75,"0.667 (0.638, 0.638)","0.926 (0.916, 0.916)","0.170 (0.156, 0.156)","0.943 (0.931, 0.931)","0.067 (0.050, 0.050)",AlloSure
0.76,"0.667 (0.638, 0.638)","0.927 (0.916, 0.916)","0.170 (0.156, 0.156)","0.944 (0.931, 0.931)","0.068 (0.051, 0.051)",AlloSure
0.77,"0.667 (0.638, 0.638)","0.928 (0.917, 0.917)","0.167 (0.150, 0.150)","0.944 (0.932, 0.932)","0.067 (0.051, 0.051)",AlloSure
0.78,"0.667 (0.638, 0.638)","0.928 (0.917, 0.917)","0.167 (0.150, 0.150)","0.945 (0.932, 0.932)","0.068 (0.051, 0.051)",AlloSure
0.79,"0.667 (0.638, 0.638)","0.929 (0.918, 0.918)","0.167 (0.150, 0.150)","0.946 (0.933, 0.933)","0.069 (0.052, 0.052)",AlloSure
0.8,"0.667 (0.638, 0.638)","0.930 (0.919, 0.919)","0.163 (0.150, 0.150)","0.947 (0.934, 0.934)","0.069 (0.053, 0.053)",AlloSure
0.81,"0.667 (0.638, 0.638)","0.931 (0.919, 0.919)","0.163 (0.150, 0.150)","0.947 (0.935, 0.935)","0.070 (0.054, 0.054)",AlloSure
0.8200000000000001,"0.667 (0.638, 0.638)","0.931 (0.920, 0.920)","0.160 (0.150, 0.150)","0.948 (0.936, 0.936)","0.069 (0.054, 0.054)",AlloSure
0.8300000000000001,"0.667 (0.638, 0.638)","0.932 (0.921, 0.921)","0.160 (0.150, 0.150)","0.949 (0.937, 0.937)","0.070 (0.055, 0.055)",AlloSure
0.84,"0.667 (0.638, 0.638)","0.932 (0.922, 0.922)","0.160 (0.150, 0.150)","0.949 (0.939, 0.939)","0.070 (0.055, 0.055)",AlloSure
0.85,"0.667 (0.638, 0.638)","0.933 (0.924, 0.924)","0.160 (0.150, 0.150)","0.950 (0.940, 0.940)","0.071 (0.056, 0.056)",AlloSure
0.86,"0.667 (0.638, 0.638)","0.933 (0.924, 0.924)","0.156 (0.122, 0.122)","0.950 (0.941, 0.941)","0.070 (0.047, 0.047)",AlloSure
0.87,"0.667 (0.638, 0.638)","0.934 (0.926, 0.926)","0.156 (0.122, 0.122)","0.951 (0.942, 0.942)","0.071 (0.049, 0.049)",AlloSure
0.88,"0.667 (0.638, 0.638)","0.935 (0.926, 0.926)","0.156 (0.122, 0.122)","0.952 (0.942, 0.942)","0.072 (0.049, 0.049)",AlloSure
0.89,"0.667 (0.638, 0.638)","0.936 (0.927, 0.927)","0.156 (0.122, 0.122)","0.953 (0.945, 0.945)","0.072 (0.049, 0.049)",AlloSure
0.9,"0.667 (0.638, 0.638)","0.936 (0.927, 0.927)","0.156 (0.122, 0.122)","0.953 (0.946, 0.946)","0.073 (0.050, 0.050)",AlloSure
0.91,"0.667 (0.638, 0.638)","0.936 (0.927, 0.927)","0.156 (0.122, 0.122)","0.953 (0.946, 0.946)","0.073 (0.051, 0.051)",AlloSure
0.92,"0.667 (0.638, 0.638)","0.937 (0.928, 0.928)","0.156 (0.122, 0.122)","0.954 (0.948, 0.948)","0.074 (0.052, 0.052)",AlloSure
0.93,"0.667 (0.638, 0.638)","0.938 (0.929, 0.929)","0.156 (0.122, 0.122)","0.955 (0.949, 0.949)","0.075 (0.052, 0.052)",AlloSure
0.9400000000000001,"0.667 (0.638, 0.638)","0.938 (0.929, 0.929)","0.156 (0.122, 0.122)","0.955 (0.949, 0.949)","0.075 (0.053, 0.053)",AlloSure
0.9500000000000001,"0.667 (0.638, 0.638)","0.939 (0.929, 0.929)","0.156 (0.122, 0.122)","0.956 (0.950, 0.950)","0.076 (0.053, 0.053)",AlloSure
0.96,"0.667 (0.638, 0.638)","0.939 (0.930, 0.930)","0.153 (0.122, 0.122)","0.956 (0.950, 0.950)","0.075 (0.055, 0.055)",AlloSure
0.97,"0.667 (0.638, 0.638)","0.940 (0.931, 0.931)","0.150 (0.122, 0.122)","0.957 (0.951, 0.951)","0.075 (0.056, 0.056)",AlloSure
0.98,"0.667 (0.638, 0.638)","0.940 (0.932, 0.932)","0.148 (0.115, 0.115)","0.958 (0.952, 0.952)","0.074 (0.054, 0.054)",AlloSure
0.99,"0.667 (0.638, 0.638)","0.941 (0.932, 0.932)","0.148 (0.115, 0.115)","0.958 (0.953, 0.953)","0.075 (0.055, 0.055)",AlloSure
1.0,"0.667 (0.638, 0.638)","0.941 (0.933, 0.933)","0.148 (0.115, 0.115)","0.958 (0.953, 0.953)","0.076 (0.056, 0.056)",AlloSure
1.01,"0.667 (0.638, 0.638)","0.941 (0.934, 0.934)","0.148 (0.115, 0.115)","0.959 (0.953, 0.953)","0.076 (0.056, 0.056)",AlloSure
20.0,"0.576 (0.535, 0.535)","0.107 (0.098, 0.098)","0.910 (0.892, 0.892)","0.089 (0.077, 0.077)","0.022 (0.021, 0.021)",AlloMap
21.0,"0.576 (0.535, 0.535)","0.124 (0.114, 0.114)","0.882 (0.848, 0.848)","0.107 (0.094, 0.094)","0.022 (0.020, 0.020)",AlloMap
22.0,"0.576 (0.535, 0.535)","0.144 (0.132, 0.132)","0.861 (0.819, 0.819)","0.128 (0.113, 0.113)","0.022 (0.021, 0.021)",AlloMap
23.0,"0.576 (0.535, 0.535)","0.169 (0.154, 0.154)","0.851 (0.819, 0.819)","0.153 (0.136, 0.136)","0.022 (0.021, 0.021)",AlloMap
24.0,"0.576 (0.535, 0.535)","0.193 (0.179, 0.179)","0.835 (0.810, 0.810)","0.179 (0.163, 0.163)","0.022 (0.021, 0.021)",AlloMap
25.0,"0.576 (0.535, 0.535)","0.223 (0.207, 0.207)","0.822 (0.782, 0.782)","0.210 (0.192, 0.192)","0.023 (0.021, 0.021)",AlloMap
26.0,"0.576 (0.535, 0.535)","0.261 (0.246, 0.246)","0.795 (0.734, 0.734)","0.249 (0.233, 0.233)","0.023 (0.021, 0.021)",AlloMap
27.0,"0.576 (0.535, 0.535)","0.304 (0.289, 0.289)","0.761 (0.734, 0.734)","0.294 (0.277, 0.277)","0.024 (0.020, 0.020)",AlloMap
28.0,"0.576 (0.535, 0.535)","0.354 (0.337, 0.337)","0.722 (0.672, 0.672)","0.345 (0.326, 0.326)","0.024 (0.021, 0.021)",AlloMap
29.0,"0.576 (0.535, 0.535)","0.411 (0.400, 0.400)","0.682 (0.661, 0.661)","0.405 (0.392, 0.392)","0.025 (0.023, 0.023)",AlloMap
30.0,"0.576 (0.535, 0.535)","0.470 (0.457, 0.457)","0.655 (0.621, 0.621)","0.466 (0.452, 0.452)","0.027 (0.024, 0.024)",AlloMap
31.0,"0.576 (0.535, 0.535)","0.541 (0.523, 0.523)","0.595 (0.548, 0.548)","0.539 (0.523, 0.523)","0.028 (0.024, 0.024)",AlloMap
32.0,"0.576 (0.535, 0.535)","0.609 (0.594, 0.594)","0.535 (0.500, 0.500)","0.610 (0.598, 0.598)","0.030 (0.023, 0.023)",AlloMap
33.0,"0.576 (0.535, 0.535)","0.679 (0.668, 0.668)","0.460 (0.402, 0.402)","0.684 (0.675, 0.675)","0.032 (0.025, 0.025)",AlloMap
34.0,"0.576 (0.535, 0.535)","0.751 (0.749, 0.749)","0.351 (0.310, 0.310)","0.760 (0.756, 0.756)","0.033 (0.026, 0.026)",AlloMap
35.0,"0.576 (0.535, 0.535)","0.819 (0.816, 0.816)","0.272 (0.238, 0.238)","0.831 (0.829, 0.829)","0.035 (0.029, 0.029)",AlloMap
36.0,"0.576 (0.535, 0.535)","0.879 (0.875, 0.875)","0.191 (0.129, 0.129)","0.894 (0.889, 0.889)","0.041 (0.029, 0.029)",AlloMap
37.0,"0.576 (0.535, 0.535)","0.927 (0.923, 0.923)","0.095 (0.040, 0.040)","0.945 (0.940, 0.940)","0.041 (0.014, 0.014)",AlloMap
38.0,"0.576 (0.535, 0.535)","0.964 (0.961, 0.961)","0.044 (0.037, 0.037)","0.985 (0.983, 0.983)","0.068 (0.056, 0.056)",AlloMap
39.0,"0.576 (0.535, 0.535)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.01,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.02,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.03,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.04,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.05,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.06,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.07,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.08,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.09,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.1,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.11,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.12,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.13,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.14,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.15,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.16,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.17,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.18,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.19,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.2,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.21,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.22,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.23,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.24,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.25,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.26,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.27,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.28,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.29,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.3,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.31,"0.646 (0.617, 0.617)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.32,"0.646 (0.617, 0.617)","0.024 (0.023, 0.023)","0.993 (1.000, 1.000)","0.003 (0.002, 0.002)","0.022 (0.021, 0.021)",Logistic Regression
0.33,"0.646 (0.617, 0.617)","0.033 (0.031, 0.031)","0.979 (0.963, 0.963)","0.011 (0.010, 0.010)","0.022 (0.021, 0.021)",Logistic Regression
0.34,"0.646 (0.617, 0.617)","0.049 (0.044, 0.044)","0.963 (0.935, 0.935)","0.028 (0.025, 0.025)","0.022 (0.021, 0.021)",Logistic Regression
0.35000000000000003,"0.646 (0.617, 0.617)","0.082 (0.076, 0.076)","0.934 (0.913, 0.913)","0.063 (0.056, 0.056)","0.022 (0.020, 0.020)",Logistic Regression
0.36,"0.646 (0.617, 0.617)","0.145 (0.139, 0.139)","0.891 (0.868, 0.868)","0.129 (0.120, 0.120)","0.022 (0.021, 0.021)",Logistic Regression
0.37,"0.646 (0.617, 0.617)","0.258 (0.245, 0.245)","0.805 (0.776, 0.776)","0.246 (0.231, 0.231)","0.023 (0.022, 0.022)",Logistic Regression
0.38,"0.646 (0.617, 0.617)","0.423 (0.405, 0.405)","0.744 (0.684, 0.684)","0.416 (0.399, 0.399)","0.027 (0.025, 0.025)",Logistic Regression
0.39,"0.646 (0.617, 0.617)","0.605 (0.589, 0.589)","0.633 (0.594, 0.594)","0.605 (0.588, 0.588)","0.035 (0.031, 0.031)",Logistic Regression
0.4,"0.646 (0.617, 0.617)","0.736 (0.722, 0.722)","0.520 (0.467, 0.467)","0.740 (0.725, 0.725)","0.044 (0.035, 0.035)",Logistic Regression
0.41000000000000003,"0.646 (0.617, 0.617)","0.800 (0.781, 0.781)","0.457 (0.384, 0.384)","0.807 (0.788, 0.788)","0.051 (0.039, 0.039)",Logistic Regression
0.42,"0.646 (0.617, 0.617)","0.837 (0.825, 0.825)","0.386 (0.309, 0.309)","0.847 (0.834, 0.834)","0.055 (0.039, 0.039)",Logistic Regression
0.43,"0.646 (0.617, 0.617)","0.861 (0.851, 0.851)","0.324 (0.299, 0.299)","0.872 (0.863, 0.863)","0.057 (0.043, 0.043)",Logistic Regression
0.44,"0.646 (0.617, 0.617)","0.875 (0.867, 0.867)","0.297 (0.299, 0.299)","0.888 (0.879, 0.879)","0.059 (0.048, 0.048)",Logistic Regression
0.45,"0.646 (0.617, 0.617)","0.887 (0.875, 0.875)","0.277 (0.299, 0.299)","0.900 (0.888, 0.888)","0.062 (0.056, 0.056)",Logistic Regression
0.46,"0.646 (0.617, 0.617)","0.897 (0.884, 0.884)","0.274 (0.271, 0.271)","0.910 (0.898, 0.898)","0.067 (0.056, 0.056)",Logistic Regression
0.47000000000000003,"0.646 (0.617, 0.617)","0.904 (0.893, 0.893)","0.240 (0.209, 0.209)","0.918 (0.905, 0.905)","0.065 (0.059, 0.059)",Logistic Regression
0.48,"0.646 (0.617, 0.617)","0.910 (0.899, 0.899)","0.221 (0.200, 0.200)","0.925 (0.912, 0.912)","0.065 (0.057, 0.057)",Logistic Regression
0.49,"0.646 (0.617, 0.617)","0.916 (0.905, 0.905)","0.200 (0.187, 0.187)","0.931 (0.918, 0.918)","0.066 (0.054, 0.054)",Logistic Regression
0.5,"0.646 (0.617, 0.617)","0.920 (0.909, 0.909)","0.180 (0.187, 0.187)","0.936 (0.923, 0.923)","0.064 (0.053, 0.053)",Logistic Regression
0.51,"0.646 (0.617, 0.617)","0.924 (0.912, 0.912)","0.176 (0.159, 0.159)","0.940 (0.928, 0.928)","0.066 (0.048, 0.048)",Logistic Regression
0.52,"0.646 (0.617, 0.617)","0.927 (0.917, 0.917)","0.174 (0.156, 0.156)","0.944 (0.934, 0.934)","0.069 (0.051, 0.051)",Logistic Regression
0.53,"0.646 (0.617, 0.617)","0.931 (0.919, 0.919)","0.167 (0.150, 0.150)","0.948 (0.938, 0.938)","0.071 (0.054, 0.054)",Logistic Regression
0.54,"0.646 (0.617, 0.617)","0.934 (0.924, 0.924)","0.160 (0.150, 0.150)","0.951 (0.944, 0.944)","0.071 (0.056, 0.056)",Logistic Regression
0.55,"0.646 (0.617, 0.617)","0.937 (0.928, 0.928)","0.156 (0.122, 0.122)","0.954 (0.948, 0.948)","0.074 (0.050, 0.050)",Logistic Regression
0.56,"0.646 (0.617, 0.617)","0.939 (0.930, 0.930)","0.156 (0.122, 0.122)","0.957 (0.951, 0.951)","0.077 (0.055, 0.055)",Logistic Regression
0.5700000000000001,"0.646 (0.617, 0.617)","0.942 (0.934, 0.934)","0.153 (0.122, 0.122)","0.959 (0.954, 0.954)","0.080 (0.059, 0.059)",Logistic Regression
0.58,"0.646 (0.617, 0.617)","0.944 (0.936, 0.936)","0.148 (0.115, 0.115)","0.961 (0.956, 0.956)","0.080 (0.060, 0.060)",Logistic Regression
0.59,"0.646 (0.617, 0.617)","0.945 (0.939, 0.939)","0.139 (0.085, 0.085)","0.963 (0.958, 0.958)","0.079 (0.056, 0.056)",Logistic Regression
0.6,"0.646 (0.617, 0.617)","0.947 (0.940, 0.940)","0.128 (0.085, 0.085)","0.965 (0.960, 0.960)","0.076 (0.059, 0.059)",Logistic Regression
0.61,"0.646 (0.617, 0.617)","0.948 (0.941, 0.941)","0.119 (0.063, 0.063)","0.966 (0.961, 0.961)","0.071 (0.046, 0.046)",Logistic Regression
0.62,"0.646 (0.617, 0.617)","0.950 (0.943, 0.943)","0.115 (0.063, 0.063)","0.968 (0.963, 0.963)","0.073 (0.050, 0.050)",Logistic Regression
0.63,"0.646 (0.617, 0.617)","0.950 (0.945, 0.945)","0.112 (0.055, 0.055)","0.969 (0.966, 0.966)","0.071 (0.053, 0.053)",Logistic Regression
0.64,"0.646 (0.617, 0.617)","0.952 (0.947, 0.947)","0.112 (0.055, 0.055)","0.970 (0.967, 0.967)","0.074 (0.056, 0.056)",Logistic Regression
0.65,"0.646 (0.617, 0.617)","0.952 (0.947, 0.947)","0.105 (0.038, 0.038)","0.971 (0.967, 0.967)","0.070 (0.041, 0.041)",Logistic Regression
0.66,"0.646 (0.617, 0.617)","0.953 (0.948, 0.948)","0.098 (0.038, 0.038)","0.972 (0.968, 0.968)","0.068 (0.043, 0.043)",Logistic Regression
0.67,"0.646 (0.617, 0.617)","0.954 (0.949, 0.949)","0.094 (0.038, 0.038)","0.973 (0.970, 0.970)","0.068 (0.043, 0.043)",Logistic Regression
0.68,"0.646 (0.617, 0.617)","0.955 (0.950, 0.950)","0.094 (0.038, 0.038)","0.974 (0.971, 0.971)","0.072 (0.046, 0.046)",Logistic Regression
0.6900000000000001,"0.646 (0.617, 0.617)","0.956 (0.951, 0.951)","0.094 (0.038, 0.038)","0.975 (0.972, 0.972)","0.074 (0.046, 0.046)",Logistic Regression
0.7000000000000001,"0.646 (0.617, 0.617)","0.957 (0.952, 0.952)","0.084 (0.038, 0.038)","0.976 (0.972, 0.972)","0.069 (0.048, 0.048)",Logistic Regression
0.71,"0.646 (0.617, 0.617)","0.958 (0.954, 0.954)","0.084 (0.038, 0.038)","0.977 (0.974, 0.974)","0.073 (0.052, 0.052)",Logistic Regression
0.72,"0.646 (0.617, 0.617)","0.959 (0.955, 0.955)","0.081 (0.038, 0.038)","0.978 (0.976, 0.976)","0.072 (0.053, 0.053)",Logistic Regression
0.73,"0.646 (0.617, 0.617)","0.959 (0.957, 0.957)","0.081 (0.038, 0.038)","0.979 (0.976, 0.976)","0.074 (0.054, 0.054)",Logistic Regression
0.74,"0.646 (0.617, 0.617)","0.961 (0.957, 0.957)","0.081 (0.038, 0.038)","0.980 (0.977, 0.977)","0.079 (0.057, 0.057)",Logistic Regression
0.75,"0.646 (0.617, 0.617)","0.961 (0.958, 0.958)","0.077 (0.038, 0.038)","0.981 (0.979, 0.979)","0.078 (0.059, 0.059)",Logistic Regression
0.76,"0.646 (0.617, 0.617)","0.962 (0.958, 0.958)","0.073 (0.013, 0.013)","0.982 (0.980, 0.980)","0.076 (0.017, 0.017)",Logistic Regression
0.77,"0.646 (0.617, 0.617)","0.963 (0.959, 0.959)","0.070 (0.013, 0.013)","0.983 (0.980, 0.980)","0.076 (0.019, 0.019)",Logistic Regression
0.78,"0.646 (0.617, 0.617)","0.963 (0.959, 0.959)","0.066 (0.009, 0.009)","0.983 (0.980, 0.980)","0.074 (0.010, 0.010)",Logistic Regression
0.79,"0.646 (0.617, 0.617)","0.964 (0.959, 0.959)","0.066 (0.009, 0.009)","0.984 (0.981, 0.981)","0.075 (0.010, 0.010)",Logistic Regression
0.8,"0.646 (0.617, 0.617)","0.965 (0.960, 0.960)","0.066 (0.009, 0.009)","0.985 (0.982, 0.982)","0.079 (0.011, 0.011)",Logistic Regression
0.81,"0.646 (0.617, 0.617)","0.965 (0.961, 0.961)","0.066 (0.009, 0.009)","0.985 (0.982, 0.982)","0.080 (0.011, 0.011)",Logistic Regression
0.8200000000000001,"0.646 (0.617, 0.617)","0.966 (0.961, 0.961)","0.066 (0.009, 0.009)","0.986 (0.982, 0.982)","0.082 (0.011, 0.011)",Logistic Regression
0.8300000000000001,"0.646 (0.617, 0.617)","0.967 (0.962, 0.962)","0.063 (0.009, 0.009)","0.987 (0.983, 0.983)","0.083 (0.011, 0.011)",Logistic Regression
0.84,"0.646 (0.617, 0.617)","0.967 (0.963, 0.963)","0.063 (0.009, 0.009)","0.987 (0.984, 0.984)","0.085 (0.012, 0.012)",Logistic Regression
0.85,"0.646 (0.617, 0.617)","0.968 (0.963, 0.963)","0.063 (0.009, 0.009)","0.988 (0.985, 0.985)","0.090 (0.013, 0.013)",Logistic Regression
0.86,"0.646 (0.617, 0.617)","0.968 (0.964, 0.964)","0.056 (0.009, 0.009)","0.988 (0.985, 0.985)","0.082 (0.013, 0.013)",Logistic Regression
0.87,"0.646 (0.617, 0.617)","0.969 (0.964, 0.964)","0.052 (0.009, 0.009)","0.989 (0.986, 0.986)","0.081 (0.013, 0.013)",Logistic Regression
0.88,"0.646 (0.617, 0.617)","0.969 (0.964, 0.964)","0.052 (0.009, 0.009)","0.989 (0.986, 0.986)","0.082 (0.013, 0.013)",Logistic Regression
0.89,"0.646 (0.617, 0.617)","0.970 (0.965, 0.965)","0.049 (0.009, 0.009)","0.990 (0.987, 0.987)","0.084 (0.014, 0.014)",Logistic Regression
0.9,"0.646 (0.617, 0.617)","0.970 (0.965, 0.965)","0.046 (0.009, 0.009)","0.990 (0.988, 0.988)","0.083 (0.014, 0.014)",Logistic Regression
0.91,"0.646 (0.617, 0.617)","0.970 (0.966, 0.966)","0.042 (0.000, 0.000)","0.991 (0.989, 0.989)","0.083 (0.000, 0.000)",Logistic Regression
0.92,"0.646 (0.617, 0.617)","0.971 (0.966, 0.966)","0.042 (0.000, 0.000)","0.992 (0.989, 0.989)","0.088 (0.000, 0.000)",Logistic Regression
0.93,"0.646 (0.617, 0.617)","0.972 (0.966, 0.966)","0.042 (0.000, 0.000)","0.992 (0.990, 0.990)","0.101 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.646 (0.617, 0.617)","0.972 (0.967, 0.967)","0.040 (0.000, 0.000)","0.993 (0.991, 0.991)","0.099 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.646 (0.617, 0.617)","0.973 (0.968, 0.968)","0.037 (0.000, 0.000)","0.994 (0.991, 0.991)","0.099 (0.000, 0.000)",Logistic Regression
0.96,"0.646 (0.617, 0.617)","0.973 (0.970, 0.970)","0.034 (0.000, 0.000)","0.994 (0.992, 0.992)","0.100 (0.000, 0.000)",Logistic Regression
0.97,"0.646 (0.617, 0.617)","0.974 (0.971, 0.971)","0.030 (0.000, 0.000)","0.995 (0.993, 0.993)","0.099 (0.000, 0.000)",Logistic Regression
0.98,"0.646 (0.617, 0.617)","0.974 (0.971, 0.971)","0.026 (0.000, 0.000)","0.996 (0.993, 0.993)","0.105 (0.000, 0.000)",Logistic Regression
