Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.672 (0.656, 0.656)","0.907 (0.906, 0.906)","0.218 (0.163, 0.163)","0.925 (0.923, 0.923)","0.067 (0.039, 0.039)",AlloSure
0.63,"0.672 (0.656, 0.656)","0.908 (0.906, 0.906)","0.218 (0.163, 0.163)","0.926 (0.924, 0.924)","0.067 (0.039, 0.039)",AlloSure
0.64,"0.672 (0.656, 0.656)","0.909 (0.906, 0.906)","0.213 (0.140, 0.140)","0.926 (0.926, 0.926)","0.067 (0.040, 0.040)",AlloSure
0.65,"0.672 (0.656, 0.656)","0.909 (0.908, 0.908)","0.213 (0.140, 0.140)","0.927 (0.926, 0.926)","0.067 (0.040, 0.040)",AlloSure
0.66,"0.672 (0.656, 0.656)","0.910 (0.909, 0.909)","0.206 (0.140, 0.140)","0.928 (0.927, 0.927)","0.067 (0.037, 0.037)",AlloSure
0.67,"0.672 (0.656, 0.656)","0.911 (0.911, 0.911)","0.206 (0.140, 0.140)","0.929 (0.927, 0.927)","0.068 (0.037, 0.037)",AlloSure
0.68,"0.672 (0.656, 0.656)","0.912 (0.911, 0.911)","0.206 (0.140, 0.140)","0.930 (0.928, 0.928)","0.068 (0.037, 0.037)",AlloSure
0.6900000000000001,"0.672 (0.656, 0.656)","0.914 (0.912, 0.912)","0.206 (0.140, 0.140)","0.932 (0.929, 0.929)","0.070 (0.038, 0.038)",AlloSure
0.7000000000000001,"0.672 (0.656, 0.656)","0.914 (0.912, 0.912)","0.206 (0.140, 0.140)","0.932 (0.931, 0.931)","0.071 (0.038, 0.038)",AlloSure
0.71,"0.672 (0.656, 0.656)","0.916 (0.913, 0.913)","0.206 (0.140, 0.140)","0.934 (0.932, 0.932)","0.073 (0.039, 0.039)",AlloSure
0.72,"0.672 (0.656, 0.656)","0.917 (0.914, 0.914)","0.201 (0.140, 0.140)","0.935 (0.934, 0.934)","0.072 (0.040, 0.040)",AlloSure
0.73,"0.672 (0.656, 0.656)","0.918 (0.916, 0.916)","0.196 (0.116, 0.116)","0.936 (0.935, 0.935)","0.072 (0.041, 0.041)",AlloSure
0.74,"0.672 (0.656, 0.656)","0.918 (0.917, 0.917)","0.196 (0.116, 0.116)","0.937 (0.935, 0.935)","0.072 (0.041, 0.041)",AlloSure
0.75,"0.672 (0.656, 0.656)","0.919 (0.918, 0.918)","0.196 (0.116, 0.116)","0.938 (0.937, 0.937)","0.073 (0.041, 0.041)",AlloSure
0.76,"0.672 (0.656, 0.656)","0.920 (0.919, 0.919)","0.196 (0.116, 0.116)","0.938 (0.937, 0.937)","0.074 (0.041, 0.041)",AlloSure
0.77,"0.672 (0.656, 0.656)","0.920 (0.920, 0.920)","0.192 (0.116, 0.116)","0.939 (0.938, 0.938)","0.073 (0.042, 0.042)",AlloSure
0.78,"0.672 (0.656, 0.656)","0.921 (0.920, 0.920)","0.192 (0.116, 0.116)","0.939 (0.940, 0.940)","0.074 (0.042, 0.042)",AlloSure
0.79,"0.672 (0.656, 0.656)","0.922 (0.922, 0.922)","0.192 (0.116, 0.116)","0.941 (0.941, 0.941)","0.075 (0.042, 0.042)",AlloSure
0.8,"0.672 (0.656, 0.656)","0.923 (0.923, 0.923)","0.192 (0.116, 0.116)","0.942 (0.942, 0.942)","0.077 (0.042, 0.042)",AlloSure
0.81,"0.672 (0.656, 0.656)","0.924 (0.923, 0.923)","0.192 (0.116, 0.116)","0.942 (0.943, 0.943)","0.077 (0.042, 0.042)",AlloSure
0.8200000000000001,"0.672 (0.656, 0.656)","0.924 (0.923, 0.923)","0.184 (0.116, 0.116)","0.943 (0.943, 0.943)","0.077 (0.043, 0.043)",AlloSure
0.8300000000000001,"0.672 (0.656, 0.656)","0.925 (0.925, 0.925)","0.184 (0.116, 0.116)","0.944 (0.944, 0.944)","0.078 (0.043, 0.043)",AlloSure
0.84,"0.672 (0.656, 0.656)","0.925 (0.925, 0.925)","0.184 (0.116, 0.116)","0.944 (0.944, 0.944)","0.079 (0.043, 0.043)",AlloSure
0.85,"0.672 (0.656, 0.656)","0.926 (0.925, 0.925)","0.184 (0.116, 0.116)","0.945 (0.945, 0.945)","0.080 (0.043, 0.043)",AlloSure
0.86,"0.672 (0.656, 0.656)","0.927 (0.925, 0.925)","0.184 (0.116, 0.116)","0.946 (0.947, 0.947)","0.081 (0.044, 0.044)",AlloSure
0.87,"0.672 (0.656, 0.656)","0.928 (0.927, 0.927)","0.184 (0.116, 0.116)","0.947 (0.947, 0.947)","0.082 (0.044, 0.044)",AlloSure
0.88,"0.672 (0.656, 0.656)","0.928 (0.928, 0.928)","0.184 (0.116, 0.116)","0.947 (0.947, 0.947)","0.083 (0.045, 0.045)",AlloSure
0.89,"0.672 (0.656, 0.656)","0.929 (0.929, 0.929)","0.184 (0.116, 0.116)","0.948 (0.948, 0.948)","0.084 (0.045, 0.045)",AlloSure
0.9,"0.672 (0.656, 0.656)","0.929 (0.929, 0.929)","0.184 (0.116, 0.116)","0.948 (0.948, 0.948)","0.085 (0.045, 0.045)",AlloSure
0.91,"0.672 (0.656, 0.656)","0.930 (0.930, 0.930)","0.184 (0.116, 0.116)","0.949 (0.948, 0.948)","0.085 (0.047, 0.047)",AlloSure
0.92,"0.672 (0.656, 0.656)","0.930 (0.930, 0.930)","0.184 (0.116, 0.116)","0.949 (0.950, 0.950)","0.086 (0.048, 0.048)",AlloSure
0.93,"0.672 (0.656, 0.656)","0.931 (0.930, 0.930)","0.184 (0.116, 0.116)","0.950 (0.951, 0.951)","0.088 (0.048, 0.048)",AlloSure
0.9400000000000001,"0.672 (0.656, 0.656)","0.932 (0.932, 0.932)","0.184 (0.116, 0.116)","0.951 (0.952, 0.952)","0.089 (0.049, 0.049)",AlloSure
0.9500000000000001,"0.672 (0.656, 0.656)","0.933 (0.933, 0.933)","0.184 (0.116, 0.116)","0.952 (0.952, 0.952)","0.090 (0.049, 0.049)",AlloSure
0.96,"0.672 (0.656, 0.656)","0.934 (0.933, 0.933)","0.184 (0.116, 0.116)","0.953 (0.955, 0.955)","0.092 (0.051, 0.051)",AlloSure
0.97,"0.672 (0.656, 0.656)","0.934 (0.933, 0.933)","0.181 (0.116, 0.116)","0.953 (0.955, 0.955)","0.091 (0.051, 0.051)",AlloSure
0.98,"0.672 (0.656, 0.656)","0.934 (0.933, 0.933)","0.177 (0.116, 0.116)","0.954 (0.955, 0.955)","0.090 (0.051, 0.051)",AlloSure
0.99,"0.672 (0.656, 0.656)","0.935 (0.933, 0.933)","0.177 (0.116, 0.116)","0.954 (0.955, 0.955)","0.091 (0.051, 0.051)",AlloSure
1.0,"0.672 (0.656, 0.656)","0.936 (0.933, 0.933)","0.177 (0.116, 0.116)","0.955 (0.955, 0.955)","0.092 (0.051, 0.051)",AlloSure
1.01,"0.672 (0.656, 0.656)","0.936 (0.933, 0.933)","0.177 (0.116, 0.116)","0.955 (0.955, 0.955)","0.093 (0.051, 0.051)",AlloSure
20.0,"0.574 (0.539, 0.539)","0.112 (0.105, 0.105)","0.890 (0.846, 0.846)","0.092 (0.084, 0.084)","0.024 (0.021, 0.021)",AlloMap
21.0,"0.574 (0.539, 0.539)","0.128 (0.117, 0.117)","0.877 (0.846, 0.846)","0.109 (0.103, 0.103)","0.024 (0.022, 0.022)",AlloMap
22.0,"0.574 (0.539, 0.539)","0.149 (0.144, 0.144)","0.852 (0.825, 0.825)","0.131 (0.125, 0.125)","0.024 (0.023, 0.023)",AlloMap
23.0,"0.574 (0.539, 0.539)","0.171 (0.171, 0.171)","0.840 (0.814, 0.814)","0.154 (0.154, 0.154)","0.025 (0.023, 0.023)",AlloMap
24.0,"0.574 (0.539, 0.539)","0.195 (0.194, 0.194)","0.820 (0.791, 0.791)","0.179 (0.178, 0.178)","0.025 (0.022, 0.022)",AlloMap
25.0,"0.574 (0.539, 0.539)","0.225 (0.221, 0.221)","0.812 (0.791, 0.791)","0.210 (0.206, 0.206)","0.026 (0.023, 0.023)",AlloMap
26.0,"0.574 (0.539, 0.539)","0.263 (0.255, 0.255)","0.790 (0.767, 0.767)","0.249 (0.242, 0.242)","0.026 (0.023, 0.023)",AlloMap
27.0,"0.574 (0.539, 0.539)","0.306 (0.296, 0.296)","0.753 (0.698, 0.698)","0.295 (0.285, 0.285)","0.026 (0.023, 0.023)",AlloMap
28.0,"0.574 (0.539, 0.539)","0.355 (0.348, 0.348)","0.726 (0.651, 0.651)","0.346 (0.340, 0.340)","0.027 (0.023, 0.023)",AlloMap
29.0,"0.574 (0.539, 0.539)","0.412 (0.402, 0.402)","0.674 (0.615, 0.615)","0.405 (0.395, 0.395)","0.028 (0.023, 0.023)",AlloMap
30.0,"0.574 (0.539, 0.539)","0.471 (0.452, 0.452)","0.653 (0.615, 0.615)","0.466 (0.449, 0.449)","0.030 (0.025, 0.025)",AlloMap
31.0,"0.574 (0.539, 0.539)","0.537 (0.530, 0.530)","0.588 (0.538, 0.538)","0.536 (0.530, 0.530)","0.032 (0.023, 0.023)",AlloMap
32.0,"0.574 (0.539, 0.539)","0.604 (0.601, 0.601)","0.520 (0.425, 0.425)","0.606 (0.604, 0.604)","0.033 (0.026, 0.026)",AlloMap
33.0,"0.574 (0.539, 0.539)","0.673 (0.669, 0.669)","0.466 (0.419, 0.419)","0.678 (0.673, 0.673)","0.036 (0.028, 0.028)",AlloMap
34.0,"0.574 (0.539, 0.539)","0.740 (0.743, 0.743)","0.367 (0.325, 0.325)","0.750 (0.750, 0.750)","0.037 (0.028, 0.028)",AlloMap
35.0,"0.574 (0.539, 0.539)","0.809 (0.808, 0.808)","0.294 (0.275, 0.275)","0.822 (0.815, 0.815)","0.041 (0.030, 0.030)",AlloMap
36.0,"0.574 (0.539, 0.539)","0.872 (0.868, 0.868)","0.223 (0.210, 0.210)","0.888 (0.886, 0.886)","0.048 (0.032, 0.032)",AlloMap
37.0,"0.574 (0.539, 0.539)","0.923 (0.920, 0.920)","0.118 (0.071, 0.071)","0.943 (0.942, 0.942)","0.046 (0.041, 0.041)",AlloMap
38.0,"0.574 (0.539, 0.539)","0.961 (0.956, 0.956)","0.049 (0.047, 0.047)","0.984 (0.979, 0.979)","0.072 (0.054, 0.054)",AlloMap
39.0,"0.574 (0.539, 0.539)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.628 (0.574, 0.574)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression
0.01,"0.628 (0.574, 0.574)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression
0.02,"0.628 (0.574, 0.574)","0.065 (0.052, 0.052)","0.941 (0.925, 0.925)","0.043 (0.034, 0.034)","0.024 (0.022, 0.022)",Logistic Regression
0.03,"0.628 (0.574, 0.574)","0.695 (0.678, 0.678)","0.528 (0.442, 0.442)","0.699 (0.685, 0.685)","0.043 (0.036, 0.036)",Logistic Regression
0.04,"0.628 (0.574, 0.574)","0.947 (0.940, 0.940)","0.136 (0.100, 0.100)","0.968 (0.960, 0.960)","0.104 (0.057, 0.057)",Logistic Regression
0.05,"0.628 (0.574, 0.574)","0.959 (0.954, 0.954)","0.081 (0.065, 0.065)","0.982 (0.976, 0.976)","0.116 (0.048, 0.048)",Logistic Regression
0.06,"0.628 (0.574, 0.574)","0.965 (0.961, 0.961)","0.065 (0.048, 0.048)","0.988 (0.982, 0.982)","0.144 (0.062, 0.062)",Logistic Regression
0.07,"0.628 (0.574, 0.574)","0.967 (0.963, 0.963)","0.040 (0.025, 0.025)","0.990 (0.987, 0.987)","0.121 (0.040, 0.040)",Logistic Regression
0.08,"0.628 (0.574, 0.574)","0.969 (0.965, 0.965)","0.040 (0.025, 0.025)","0.993 (0.990, 0.990)","0.161 (0.045, 0.045)",Logistic Regression
0.09,"0.628 (0.574, 0.574)","0.970 (0.966, 0.966)","0.035 (0.025, 0.025)","0.993 (0.991, 0.991)","0.174 (0.050, 0.050)",Logistic Regression
0.1,"0.628 (0.574, 0.574)","0.971 (0.969, 0.969)","0.026 (0.000, 0.000)","0.995 (0.992, 0.992)","0.118 (0.000, 0.000)",Logistic Regression
0.11,"0.628 (0.574, 0.574)","0.972 (0.970, 0.970)","0.026 (0.000, 0.000)","0.996 (0.993, 0.993)","0.133 (0.000, 0.000)",Logistic Regression
0.12,"0.628 (0.574, 0.574)","0.972 (0.970, 0.970)","0.026 (0.000, 0.000)","0.996 (0.996, 0.996)","0.148 (0.000, 0.000)",Logistic Regression
0.13,"0.628 (0.574, 0.574)","0.972 (0.971, 0.971)","0.011 (0.000, 0.000)","0.997 (0.996, 0.996)","0.074 (0.000, 0.000)",Logistic Regression
0.14,"0.628 (0.574, 0.574)","0.973 (0.972, 0.972)","0.011 (0.000, 0.000)","0.997 (0.996, 0.996)","0.087 (0.000, 0.000)",Logistic Regression
0.15,"0.628 (0.574, 0.574)","0.973 (0.972, 0.972)","0.011 (0.000, 0.000)","0.997 (0.997, 0.997)","0.089 (0.000, 0.000)",Logistic Regression
0.16,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.092 (0.000, 0.000)",Logistic Regression
0.17,"0.628 (0.574, 0.574)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.628 (0.574, 0.574)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.628 (0.574, 0.574)","0.974 (0.972, 0.972)","0.000 (0.000, 0.000)","0.998 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.628 (0.574, 0.574)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
