Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.92,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.628 (0.579, 0.579)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.625 (0.592, 0.592)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.01,"0.625 (0.592, 0.592)","0.025 (0.023, 0.023)","0.995 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.023, 0.023)",Logistic Regression w/ rej
0.02,"0.625 (0.592, 0.592)","0.228 (0.227, 0.227)","0.791 (0.750, 0.750)","0.213 (0.211, 0.211)","0.025 (0.023, 0.023)",Logistic Regression w/ rej
0.03,"0.625 (0.592, 0.592)","0.903 (0.901, 0.901)","0.316 (0.256, 0.256)","0.918 (0.915, 0.915)","0.091 (0.071, 0.071)",Logistic Regression w/ rej
0.04,"0.625 (0.592, 0.592)","0.945 (0.945, 0.945)","0.147 (0.125, 0.125)","0.966 (0.965, 0.965)","0.099 (0.078, 0.078)",Logistic Regression w/ rej
0.05,"0.625 (0.592, 0.592)","0.964 (0.960, 0.960)","0.079 (0.075, 0.075)","0.986 (0.984, 0.984)","0.135 (0.135, 0.135)",Logistic Regression w/ rej
0.06,"0.625 (0.592, 0.592)","0.966 (0.964, 0.964)","0.043 (0.026, 0.026)","0.990 (0.986, 0.986)","0.111 (0.077, 0.077)",Logistic Regression w/ rej
0.07,"0.625 (0.592, 0.592)","0.969 (0.967, 0.967)","0.043 (0.026, 0.026)","0.992 (0.988, 0.988)","0.152 (0.087, 0.087)",Logistic Regression w/ rej
0.08,"0.625 (0.592, 0.592)","0.970 (0.969, 0.969)","0.033 (0.020, 0.020)","0.994 (0.992, 0.992)","0.112 (0.071, 0.071)",Logistic Regression w/ rej
0.09,"0.625 (0.592, 0.592)","0.970 (0.970, 0.970)","0.029 (0.000, 0.000)","0.995 (0.993, 0.993)","0.107 (0.000, 0.000)",Logistic Regression w/ rej
0.1,"0.625 (0.592, 0.592)","0.972 (0.971, 0.971)","0.029 (0.000, 0.000)","0.996 (0.995, 0.995)","0.124 (0.000, 0.000)",Logistic Regression w/ rej
0.11,"0.625 (0.592, 0.592)","0.972 (0.971, 0.971)","0.020 (0.000, 0.000)","0.996 (0.996, 0.996)","0.088 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.625 (0.592, 0.592)","0.972 (0.971, 0.971)","0.020 (0.000, 0.000)","0.997 (0.996, 0.996)","0.090 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.625 (0.592, 0.592)","0.973 (0.972, 0.972)","0.014 (0.000, 0.000)","0.997 (0.997, 0.997)","0.102 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.625 (0.592, 0.592)","0.973 (0.972, 0.972)","0.010 (0.000, 0.000)","0.998 (0.998, 0.998)","0.095 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.625 (0.592, 0.592)","0.973 (0.972, 0.972)","0.010 (0.000, 0.000)","0.998 (0.998, 0.998)","0.095 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.625 (0.592, 0.592)","0.974 (0.972, 0.972)","0.010 (0.000, 0.000)","0.998 (0.998, 0.998)","0.095 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.625 (0.592, 0.592)","0.974 (0.972, 0.972)","0.005 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.625 (0.592, 0.592)","0.974 (0.972, 0.972)","0.005 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.625 (0.592, 0.592)","0.974 (0.972, 0.972)","0.005 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.005 (0.000, 0.000)","0.999 (0.999, 0.999)","0.033 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.625 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.625 (0.592, 0.592)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
