Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.668 (0.636, 0.636)","0.915 (0.904, 0.904)","0.207 (0.156, 0.156)","0.931 (0.918, 0.918)","0.064 (0.049, 0.049)",AlloSure
0.63,"0.668 (0.636, 0.636)","0.915 (0.904, 0.904)","0.205 (0.156, 0.156)","0.931 (0.919, 0.919)","0.063 (0.049, 0.049)",AlloSure
0.64,"0.668 (0.636, 0.636)","0.916 (0.905, 0.905)","0.201 (0.156, 0.156)","0.932 (0.919, 0.919)","0.063 (0.049, 0.049)",AlloSure
0.65,"0.668 (0.636, 0.636)","0.917 (0.905, 0.905)","0.201 (0.156, 0.156)","0.933 (0.921, 0.921)","0.063 (0.049, 0.049)",AlloSure
0.66,"0.668 (0.636, 0.636)","0.918 (0.907, 0.907)","0.195 (0.142, 0.142)","0.934 (0.923, 0.923)","0.062 (0.050, 0.050)",AlloSure
0.67,"0.668 (0.636, 0.636)","0.918 (0.907, 0.907)","0.195 (0.142, 0.142)","0.935 (0.924, 0.924)","0.063 (0.052, 0.052)",AlloSure
0.68,"0.668 (0.636, 0.636)","0.919 (0.907, 0.907)","0.195 (0.142, 0.142)","0.935 (0.925, 0.925)","0.063 (0.053, 0.053)",AlloSure
0.6900000000000001,"0.668 (0.636, 0.636)","0.920 (0.909, 0.909)","0.195 (0.142, 0.142)","0.937 (0.927, 0.927)","0.064 (0.053, 0.053)",AlloSure
0.7000000000000001,"0.668 (0.636, 0.636)","0.921 (0.910, 0.910)","0.195 (0.142, 0.142)","0.938 (0.928, 0.928)","0.065 (0.054, 0.054)",AlloSure
0.71,"0.668 (0.636, 0.636)","0.923 (0.911, 0.911)","0.195 (0.142, 0.142)","0.939 (0.930, 0.930)","0.067 (0.054, 0.054)",AlloSure
0.72,"0.668 (0.636, 0.636)","0.923 (0.913, 0.913)","0.190 (0.142, 0.142)","0.940 (0.932, 0.932)","0.067 (0.057, 0.057)",AlloSure
0.73,"0.668 (0.636, 0.636)","0.924 (0.913, 0.913)","0.190 (0.142, 0.142)","0.941 (0.932, 0.932)","0.068 (0.058, 0.058)",AlloSure
0.74,"0.668 (0.636, 0.636)","0.925 (0.914, 0.914)","0.187 (0.142, 0.142)","0.941 (0.933, 0.933)","0.067 (0.058, 0.058)",AlloSure
0.75,"0.668 (0.636, 0.636)","0.925 (0.915, 0.915)","0.187 (0.142, 0.142)","0.942 (0.935, 0.935)","0.067 (0.059, 0.059)",AlloSure
0.76,"0.668 (0.636, 0.636)","0.926 (0.916, 0.916)","0.187 (0.142, 0.142)","0.943 (0.936, 0.936)","0.069 (0.061, 0.061)",AlloSure
0.77,"0.668 (0.636, 0.636)","0.927 (0.916, 0.916)","0.183 (0.142, 0.142)","0.944 (0.937, 0.937)","0.068 (0.062, 0.062)",AlloSure
0.78,"0.668 (0.636, 0.636)","0.927 (0.917, 0.917)","0.183 (0.142, 0.142)","0.944 (0.937, 0.937)","0.069 (0.062, 0.062)",AlloSure
0.79,"0.668 (0.636, 0.636)","0.928 (0.919, 0.919)","0.183 (0.142, 0.142)","0.945 (0.937, 0.937)","0.070 (0.062, 0.062)",AlloSure
0.8,"0.668 (0.636, 0.636)","0.929 (0.919, 0.919)","0.179 (0.142, 0.142)","0.946 (0.938, 0.938)","0.070 (0.063, 0.063)",AlloSure
0.81,"0.668 (0.636, 0.636)","0.930 (0.920, 0.920)","0.179 (0.142, 0.142)","0.947 (0.939, 0.939)","0.071 (0.063, 0.063)",AlloSure
0.8200000000000001,"0.668 (0.636, 0.636)","0.930 (0.921, 0.921)","0.174 (0.142, 0.142)","0.947 (0.941, 0.941)","0.070 (0.058, 0.058)",AlloSure
0.8300000000000001,"0.668 (0.636, 0.636)","0.931 (0.923, 0.923)","0.174 (0.142, 0.142)","0.948 (0.943, 0.943)","0.071 (0.059, 0.059)",AlloSure
0.84,"0.668 (0.636, 0.636)","0.931 (0.923, 0.923)","0.174 (0.142, 0.142)","0.949 (0.943, 0.943)","0.071 (0.060, 0.060)",AlloSure
0.85,"0.668 (0.636, 0.636)","0.932 (0.924, 0.924)","0.174 (0.142, 0.142)","0.949 (0.944, 0.944)","0.072 (0.060, 0.060)",AlloSure
0.86,"0.668 (0.636, 0.636)","0.933 (0.924, 0.924)","0.171 (0.142, 0.142)","0.950 (0.944, 0.944)","0.072 (0.061, 0.061)",AlloSure
0.87,"0.668 (0.636, 0.636)","0.934 (0.926, 0.926)","0.171 (0.142, 0.142)","0.951 (0.946, 0.946)","0.073 (0.062, 0.062)",AlloSure
0.88,"0.668 (0.636, 0.636)","0.934 (0.927, 0.927)","0.171 (0.142, 0.142)","0.951 (0.947, 0.947)","0.074 (0.063, 0.063)",AlloSure
0.89,"0.668 (0.636, 0.636)","0.935 (0.927, 0.927)","0.171 (0.142, 0.142)","0.952 (0.947, 0.947)","0.075 (0.063, 0.063)",AlloSure
0.9,"0.668 (0.636, 0.636)","0.935 (0.927, 0.927)","0.171 (0.142, 0.142)","0.952 (0.947, 0.947)","0.075 (0.064, 0.064)",AlloSure
0.91,"0.668 (0.636, 0.636)","0.935 (0.927, 0.927)","0.171 (0.142, 0.142)","0.953 (0.947, 0.947)","0.076 (0.064, 0.064)",AlloSure
0.92,"0.668 (0.636, 0.636)","0.936 (0.928, 0.928)","0.171 (0.142, 0.142)","0.953 (0.947, 0.947)","0.077 (0.064, 0.064)",AlloSure
0.93,"0.668 (0.636, 0.636)","0.937 (0.928, 0.928)","0.171 (0.142, 0.142)","0.954 (0.948, 0.948)","0.078 (0.066, 0.066)",AlloSure
0.9400000000000001,"0.668 (0.636, 0.636)","0.937 (0.928, 0.928)","0.171 (0.142, 0.142)","0.955 (0.949, 0.949)","0.079 (0.067, 0.067)",AlloSure
0.9500000000000001,"0.668 (0.636, 0.636)","0.938 (0.928, 0.928)","0.171 (0.142, 0.142)","0.955 (0.949, 0.949)","0.080 (0.068, 0.068)",AlloSure
0.96,"0.668 (0.636, 0.636)","0.938 (0.930, 0.930)","0.167 (0.142, 0.142)","0.956 (0.951, 0.951)","0.078 (0.064, 0.064)",AlloSure
0.97,"0.668 (0.636, 0.636)","0.939 (0.929, 0.929)","0.164 (0.142, 0.142)","0.956 (0.951, 0.951)","0.078 (0.064, 0.064)",AlloSure
0.98,"0.668 (0.636, 0.636)","0.939 (0.930, 0.930)","0.159 (0.142, 0.142)","0.957 (0.952, 0.952)","0.077 (0.057, 0.057)",AlloSure
0.99,"0.668 (0.636, 0.636)","0.940 (0.930, 0.930)","0.159 (0.142, 0.142)","0.958 (0.952, 0.952)","0.078 (0.057, 0.057)",AlloSure
1.0,"0.668 (0.636, 0.636)","0.940 (0.931, 0.931)","0.159 (0.142, 0.142)","0.958 (0.952, 0.952)","0.078 (0.058, 0.058)",AlloSure
1.01,"0.668 (0.636, 0.636)","0.941 (0.931, 0.931)","0.159 (0.142, 0.142)","0.958 (0.952, 0.952)","0.079 (0.058, 0.058)",AlloSure
20.0,"0.583 (0.518, 0.518)","0.105 (0.094, 0.094)","0.915 (0.882, 0.882)","0.087 (0.076, 0.076)","0.022 (0.019, 0.019)",AlloMap
21.0,"0.583 (0.518, 0.518)","0.122 (0.110, 0.110)","0.889 (0.847, 0.847)","0.104 (0.093, 0.093)","0.022 (0.018, 0.018)",AlloMap
22.0,"0.583 (0.518, 0.518)","0.141 (0.129, 0.129)","0.864 (0.835, 0.835)","0.125 (0.114, 0.114)","0.022 (0.017, 0.017)",AlloMap
23.0,"0.583 (0.518, 0.518)","0.165 (0.157, 0.157)","0.854 (0.835, 0.835)","0.150 (0.143, 0.143)","0.022 (0.017, 0.017)",AlloMap
24.0,"0.583 (0.518, 0.518)","0.190 (0.180, 0.180)","0.835 (0.792, 0.792)","0.176 (0.168, 0.168)","0.023 (0.018, 0.018)",AlloMap
25.0,"0.583 (0.518, 0.518)","0.220 (0.209, 0.209)","0.826 (0.750, 0.750)","0.206 (0.198, 0.198)","0.023 (0.018, 0.018)",AlloMap
26.0,"0.583 (0.518, 0.518)","0.258 (0.248, 0.248)","0.794 (0.700, 0.700)","0.245 (0.235, 0.235)","0.023 (0.019, 0.019)",AlloMap
27.0,"0.583 (0.518, 0.518)","0.301 (0.290, 0.290)","0.767 (0.680, 0.680)","0.290 (0.278, 0.278)","0.024 (0.020, 0.020)",AlloMap
28.0,"0.583 (0.518, 0.518)","0.351 (0.333, 0.333)","0.735 (0.638, 0.638)","0.342 (0.322, 0.322)","0.025 (0.020, 0.020)",AlloMap
29.0,"0.583 (0.518, 0.518)","0.408 (0.390, 0.390)","0.692 (0.616, 0.616)","0.401 (0.383, 0.383)","0.026 (0.022, 0.022)",AlloMap
30.0,"0.583 (0.518, 0.518)","0.468 (0.449, 0.449)","0.661 (0.581, 0.581)","0.463 (0.443, 0.443)","0.027 (0.023, 0.023)",AlloMap
31.0,"0.583 (0.518, 0.518)","0.538 (0.524, 0.524)","0.606 (0.543, 0.543)","0.537 (0.523, 0.523)","0.029 (0.025, 0.025)",AlloMap
32.0,"0.583 (0.518, 0.518)","0.606 (0.591, 0.591)","0.543 (0.469, 0.469)","0.608 (0.593, 0.593)","0.030 (0.029, 0.029)",AlloMap
33.0,"0.583 (0.518, 0.518)","0.678 (0.664, 0.664)","0.472 (0.389, 0.389)","0.683 (0.668, 0.668)","0.032 (0.028, 0.028)",AlloMap
34.0,"0.583 (0.518, 0.518)","0.750 (0.739, 0.739)","0.373 (0.336, 0.336)","0.758 (0.749, 0.749)","0.033 (0.031, 0.031)",AlloMap
35.0,"0.583 (0.518, 0.518)","0.817 (0.811, 0.811)","0.287 (0.210, 0.210)","0.830 (0.820, 0.820)","0.036 (0.027, 0.027)",AlloMap
36.0,"0.583 (0.518, 0.518)","0.878 (0.871, 0.871)","0.209 (0.155, 0.155)","0.894 (0.887, 0.887)","0.041 (0.030, 0.030)",AlloMap
37.0,"0.583 (0.518, 0.518)","0.927 (0.924, 0.924)","0.113 (0.068, 0.068)","0.946 (0.944, 0.944)","0.043 (0.032, 0.032)",AlloMap
38.0,"0.583 (0.518, 0.518)","0.964 (0.958, 0.958)","0.050 (0.028, 0.028)","0.985 (0.981, 0.981)","0.070 (0.039, 0.039)",AlloMap
39.0,"0.583 (0.518, 0.518)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.633 (0.609, 0.609)","0.022 (0.020, 0.020)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.020, 0.020)",Logistic Regression
0.01,"0.633 (0.609, 0.609)","0.022 (0.020, 0.020)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.020, 0.020)",Logistic Regression
0.02,"0.633 (0.609, 0.609)","0.365 (0.350, 0.350)","0.737 (0.669, 0.669)","0.357 (0.342, 0.342)","0.025 (0.022, 0.022)",Logistic Regression
0.03,"0.633 (0.609, 0.609)","0.949 (0.942, 0.942)","0.140 (0.122, 0.122)","0.967 (0.961, 0.961)","0.089 (0.065, 0.065)",Logistic Regression
0.04,"0.633 (0.609, 0.609)","0.965 (0.960, 0.960)","0.068 (0.013, 0.013)","0.985 (0.982, 0.982)","0.102 (0.009, 0.009)",Logistic Regression
0.05,"0.633 (0.609, 0.609)","0.970 (0.966, 0.966)","0.051 (0.007, 0.007)","0.990 (0.987, 0.987)","0.125 (0.013, 0.013)",Logistic Regression
0.06,"0.633 (0.609, 0.609)","0.972 (0.969, 0.969)","0.039 (0.000, 0.000)","0.993 (0.991, 0.991)","0.151 (0.000, 0.000)",Logistic Regression
0.07,"0.633 (0.609, 0.609)","0.973 (0.970, 0.970)","0.032 (0.000, 0.000)","0.995 (0.992, 0.992)","0.187 (0.000, 0.000)",Logistic Regression
0.08,"0.633 (0.609, 0.609)","0.974 (0.971, 0.971)","0.024 (0.000, 0.000)","0.995 (0.994, 0.994)","0.089 (0.000, 0.000)",Logistic Regression
0.09,"0.633 (0.609, 0.609)","0.975 (0.973, 0.973)","0.024 (0.000, 0.000)","0.996 (0.995, 0.995)","0.102 (0.000, 0.000)",Logistic Regression
0.1,"0.633 (0.609, 0.609)","0.975 (0.973, 0.973)","0.015 (0.000, 0.000)","0.997 (0.995, 0.995)","0.064 (0.000, 0.000)",Logistic Regression
0.11,"0.633 (0.609, 0.609)","0.975 (0.974, 0.974)","0.015 (0.000, 0.000)","0.997 (0.996, 0.996)","0.069 (0.000, 0.000)",Logistic Regression
0.12,"0.633 (0.609, 0.609)","0.976 (0.974, 0.974)","0.015 (0.000, 0.000)","0.998 (0.997, 0.997)","0.074 (0.000, 0.000)",Logistic Regression
0.13,"0.633 (0.609, 0.609)","0.976 (0.974, 0.974)","0.008 (0.000, 0.000)","0.998 (0.997, 0.997)","0.050 (0.000, 0.000)",Logistic Regression
0.14,"0.633 (0.609, 0.609)","0.976 (0.974, 0.974)","0.003 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.15,"0.633 (0.609, 0.609)","0.976 (0.974, 0.974)","0.003 (0.000, 0.000)","0.998 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.16,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.17,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.18,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.19,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.2,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.21,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.22,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.998, 0.998)","0.033 (0.000, 0.000)",Logistic Regression
0.23,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.033 (0.000, 0.000)",Logistic Regression
0.24,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.033 (0.000, 0.000)",Logistic Regression
0.25,"0.633 (0.609, 0.609)","0.977 (0.974, 0.974)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.033 (0.000, 0.000)",Logistic Regression
0.26,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.27,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.28,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.29,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.3,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.31,"0.633 (0.609, 0.609)","0.977 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression
0.32,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression
0.33,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression
0.34,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.36,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.37,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.38,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.39,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.4,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.42,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.43,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.44,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.45,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.46,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.48,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.49,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.51,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.52,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.53,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.54,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.55,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.56,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.58,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.59,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.6,"0.633 (0.609, 0.609)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression
0.61,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
