Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.634 (0.594, 0.594)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.675 (0.656, 0.656)","0.022 (0.019, 0.019)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.019, 0.019)",Logistic Regression w/ rej
0.01,"0.675 (0.656, 0.656)","0.162 (0.162, 0.162)","0.873 (0.864, 0.864)","0.146 (0.143, 0.143)","0.023 (0.020, 0.020)",Logistic Regression w/ rej
0.02,"0.675 (0.656, 0.656)","0.168 (0.170, 0.170)","0.855 (0.851, 0.851)","0.153 (0.151, 0.151)","0.022 (0.019, 0.019)",Logistic Regression w/ rej
0.03,"0.675 (0.656, 0.656)","0.941 (0.939, 0.939)","0.306 (0.277, 0.277)","0.955 (0.953, 0.953)","0.135 (0.114, 0.114)",Logistic Regression w/ rej
0.04,"0.675 (0.656, 0.656)","0.955 (0.954, 0.954)","0.260 (0.234, 0.234)","0.971 (0.970, 0.970)","0.169 (0.143, 0.143)",Logistic Regression w/ rej
0.05,"0.675 (0.656, 0.656)","0.959 (0.959, 0.959)","0.246 (0.213, 0.213)","0.975 (0.975, 0.975)","0.184 (0.154, 0.154)",Logistic Regression w/ rej
0.06,"0.675 (0.656, 0.656)","0.962 (0.961, 0.961)","0.243 (0.213, 0.213)","0.978 (0.978, 0.978)","0.200 (0.164, 0.164)",Logistic Regression w/ rej
0.07,"0.675 (0.656, 0.656)","0.962 (0.961, 0.961)","0.232 (0.213, 0.213)","0.979 (0.978, 0.978)","0.199 (0.169, 0.169)",Logistic Regression w/ rej
0.08,"0.675 (0.656, 0.656)","0.967 (0.966, 0.966)","0.181 (0.149, 0.149)","0.985 (0.983, 0.983)","0.219 (0.175, 0.175)",Logistic Regression w/ rej
0.09,"0.675 (0.656, 0.656)","0.974 (0.975, 0.975)","0.070 (0.023, 0.023)","0.995 (0.994, 0.994)","0.231 (0.067, 0.067)",Logistic Regression w/ rej
0.1,"0.675 (0.656, 0.656)","0.975 (0.974, 0.974)","0.049 (0.023, 0.023)","0.996 (0.995, 0.995)","0.203 (0.091, 0.091)",Logistic Regression w/ rej
0.11,"0.675 (0.656, 0.656)","0.975 (0.975, 0.975)","0.029 (0.015, 0.015)","0.997 (0.997, 0.997)","0.165 (0.100, 0.100)",Logistic Regression w/ rej
0.12,"0.675 (0.656, 0.656)","0.976 (0.975, 0.975)","0.021 (0.000, 0.000)","0.997 (0.997, 0.997)","0.130 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.675 (0.656, 0.656)","0.976 (0.975, 0.975)","0.021 (0.000, 0.000)","0.998 (0.997, 0.997)","0.149 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.675 (0.656, 0.656)","0.976 (0.976, 0.976)","0.021 (0.000, 0.000)","0.998 (0.998, 0.998)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.675 (0.656, 0.656)","0.977 (0.976, 0.976)","0.017 (0.000, 0.000)","0.998 (0.998, 0.998)","0.169 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.675 (0.656, 0.656)","0.977 (0.976, 0.976)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.219 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.253 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.260 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.290 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.340 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.340 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.340 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.350 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.350 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.675 (0.656, 0.656)","0.978 (0.977, 0.977)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.675 (0.656, 0.656)","0.977 (0.977, 0.977)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.675 (0.656, 0.656)","0.978 (0.977, 0.977)","0.006 (0.000, 0.000)","1.000 (1.000, 1.000)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.675 (0.656, 0.656)","0.978 (0.977, 0.977)","0.006 (0.000, 0.000)","1.000 (1.000, 1.000)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.675 (0.656, 0.656)","0.978 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
