Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.63,"0.792 (0.766, 0.766)","0.926 (0.922, 0.922)","0.464 (0.443, 0.443)","0.941 (0.938, 0.938)","0.200 (0.169, 0.169)",AlloSure
0.64,"0.792 (0.766, 0.766)","0.927 (0.924, 0.924)","0.456 (0.443, 0.443)","0.942 (0.939, 0.939)","0.199 (0.166, 0.166)",AlloSure
0.65,"0.792 (0.766, 0.766)","0.927 (0.924, 0.924)","0.453 (0.443, 0.443)","0.942 (0.939, 0.939)","0.200 (0.168, 0.168)",AlloSure
0.66,"0.792 (0.766, 0.766)","0.928 (0.925, 0.925)","0.451 (0.432, 0.432)","0.943 (0.940, 0.940)","0.202 (0.171, 0.171)",AlloSure
0.67,"0.792 (0.766, 0.766)","0.929 (0.926, 0.926)","0.451 (0.432, 0.432)","0.944 (0.941, 0.941)","0.204 (0.173, 0.173)",AlloSure
0.68,"0.792 (0.766, 0.766)","0.929 (0.926, 0.926)","0.449 (0.420, 0.420)","0.945 (0.942, 0.942)","0.204 (0.174, 0.174)",AlloSure
0.6900000000000001,"0.792 (0.766, 0.766)","0.931 (0.927, 0.927)","0.446 (0.420, 0.420)","0.946 (0.942, 0.942)","0.208 (0.175, 0.175)",AlloSure
0.7000000000000001,"0.792 (0.766, 0.766)","0.931 (0.928, 0.928)","0.444 (0.420, 0.420)","0.947 (0.943, 0.943)","0.209 (0.178, 0.178)",AlloSure
0.71,"0.792 (0.766, 0.766)","0.932 (0.930, 0.930)","0.439 (0.409, 0.409)","0.948 (0.944, 0.944)","0.210 (0.183, 0.183)",AlloSure
0.72,"0.792 (0.766, 0.766)","0.933 (0.932, 0.932)","0.437 (0.402, 0.402)","0.949 (0.945, 0.945)","0.213 (0.188, 0.188)",AlloSure
0.73,"0.792 (0.766, 0.766)","0.934 (0.933, 0.933)","0.434 (0.398, 0.398)","0.950 (0.945, 0.945)","0.215 (0.192, 0.192)",AlloSure
0.74,"0.792 (0.766, 0.766)","0.935 (0.934, 0.934)","0.434 (0.398, 0.398)","0.950 (0.945, 0.945)","0.216 (0.194, 0.194)",AlloSure
0.75,"0.792 (0.766, 0.766)","0.935 (0.936, 0.936)","0.432 (0.390, 0.390)","0.951 (0.946, 0.946)","0.218 (0.199, 0.199)",AlloSure
0.76,"0.792 (0.766, 0.766)","0.936 (0.936, 0.936)","0.430 (0.390, 0.390)","0.952 (0.947, 0.947)","0.220 (0.201, 0.201)",AlloSure
0.77,"0.792 (0.766, 0.766)","0.937 (0.937, 0.937)","0.430 (0.390, 0.390)","0.953 (0.947, 0.947)","0.222 (0.204, 0.204)",AlloSure
0.78,"0.792 (0.766, 0.766)","0.937 (0.937, 0.937)","0.430 (0.390, 0.390)","0.953 (0.948, 0.948)","0.224 (0.205, 0.205)",AlloSure
0.79,"0.792 (0.766, 0.766)","0.938 (0.938, 0.938)","0.427 (0.386, 0.386)","0.954 (0.948, 0.948)","0.227 (0.206, 0.206)",AlloSure
0.8,"0.792 (0.766, 0.766)","0.939 (0.939, 0.939)","0.425 (0.378, 0.378)","0.955 (0.950, 0.950)","0.230 (0.211, 0.211)",AlloSure
0.81,"0.792 (0.766, 0.766)","0.939 (0.940, 0.940)","0.418 (0.358, 0.358)","0.956 (0.950, 0.950)","0.228 (0.212, 0.212)",AlloSure
0.8200000000000001,"0.792 (0.766, 0.766)","0.940 (0.940, 0.940)","0.418 (0.358, 0.358)","0.956 (0.952, 0.952)","0.231 (0.219, 0.219)",AlloSure
0.8300000000000001,"0.792 (0.766, 0.766)","0.940 (0.940, 0.940)","0.411 (0.358, 0.358)","0.957 (0.954, 0.954)","0.229 (0.225, 0.225)",AlloSure
0.84,"0.792 (0.766, 0.766)","0.940 (0.940, 0.940)","0.408 (0.343, 0.343)","0.957 (0.954, 0.954)","0.230 (0.227, 0.227)",AlloSure
0.85,"0.792 (0.766, 0.766)","0.940 (0.940, 0.940)","0.401 (0.343, 0.343)","0.958 (0.956, 0.956)","0.228 (0.233, 0.233)",AlloSure
0.86,"0.792 (0.766, 0.766)","0.941 (0.940, 0.940)","0.396 (0.343, 0.343)","0.958 (0.956, 0.956)","0.227 (0.233, 0.233)",AlloSure
0.87,"0.792 (0.766, 0.766)","0.941 (0.941, 0.941)","0.392 (0.343, 0.343)","0.959 (0.956, 0.956)","0.229 (0.230, 0.230)",AlloSure
0.88,"0.792 (0.766, 0.766)","0.941 (0.941, 0.941)","0.386 (0.343, 0.343)","0.959 (0.956, 0.956)","0.228 (0.225, 0.225)",AlloSure
0.89,"0.792 (0.766, 0.766)","0.942 (0.942, 0.942)","0.384 (0.343, 0.343)","0.960 (0.957, 0.957)","0.230 (0.228, 0.228)",AlloSure
0.9,"0.792 (0.766, 0.766)","0.942 (0.942, 0.942)","0.381 (0.341, 0.341)","0.960 (0.958, 0.958)","0.229 (0.230, 0.230)",AlloSure
0.91,"0.792 (0.766, 0.766)","0.942 (0.943, 0.943)","0.381 (0.341, 0.341)","0.960 (0.958, 0.958)","0.231 (0.230, 0.230)",AlloSure
0.92,"0.792 (0.766, 0.766)","0.943 (0.943, 0.943)","0.375 (0.328, 0.328)","0.961 (0.958, 0.958)","0.230 (0.233, 0.233)",AlloSure
0.93,"0.792 (0.766, 0.766)","0.943 (0.943, 0.943)","0.370 (0.328, 0.328)","0.961 (0.959, 0.959)","0.230 (0.231, 0.231)",AlloSure
0.9400000000000001,"0.792 (0.766, 0.766)","0.943 (0.942, 0.942)","0.361 (0.317, 0.317)","0.962 (0.960, 0.960)","0.226 (0.233, 0.233)",AlloSure
0.9500000000000001,"0.792 (0.766, 0.766)","0.943 (0.942, 0.942)","0.356 (0.317, 0.317)","0.962 (0.961, 0.961)","0.225 (0.225, 0.225)",AlloSure
0.96,"0.792 (0.766, 0.766)","0.944 (0.943, 0.943)","0.356 (0.317, 0.317)","0.963 (0.961, 0.961)","0.228 (0.229, 0.229)",AlloSure
0.97,"0.792 (0.766, 0.766)","0.944 (0.944, 0.944)","0.353 (0.305, 0.305)","0.963 (0.962, 0.962)","0.230 (0.235, 0.235)",AlloSure
0.98,"0.792 (0.766, 0.766)","0.945 (0.944, 0.944)","0.346 (0.305, 0.305)","0.964 (0.962, 0.962)","0.228 (0.226, 0.226)",AlloSure
0.99,"0.792 (0.766, 0.766)","0.945 (0.944, 0.944)","0.344 (0.305, 0.305)","0.964 (0.963, 0.963)","0.229 (0.220, 0.220)",AlloSure
1.0,"0.792 (0.766, 0.766)","0.945 (0.944, 0.944)","0.344 (0.305, 0.305)","0.965 (0.964, 0.964)","0.231 (0.220, 0.220)",AlloSure
1.01,"0.792 (0.766, 0.766)","0.946 (0.944, 0.944)","0.344 (0.305, 0.305)","0.965 (0.964, 0.964)","0.233 (0.220, 0.220)",AlloSure
20.0,"0.577 (0.557, 0.557)","0.116 (0.106, 0.106)","0.939 (0.915, 0.915)","0.090 (0.075, 0.075)","0.032 (0.027, 0.027)",AlloMap
21.0,"0.577 (0.557, 0.557)","0.133 (0.118, 0.118)","0.923 (0.896, 0.896)","0.108 (0.092, 0.092)","0.032 (0.027, 0.027)",AlloMap
22.0,"0.577 (0.557, 0.557)","0.153 (0.136, 0.136)","0.904 (0.890, 0.890)","0.129 (0.113, 0.113)","0.032 (0.027, 0.027)",AlloMap
23.0,"0.577 (0.557, 0.557)","0.176 (0.159, 0.159)","0.890 (0.866, 0.866)","0.154 (0.137, 0.137)","0.032 (0.027, 0.027)",AlloMap
24.0,"0.577 (0.557, 0.557)","0.201 (0.182, 0.182)","0.875 (0.851, 0.851)","0.180 (0.163, 0.163)","0.033 (0.028, 0.028)",AlloMap
25.0,"0.577 (0.557, 0.557)","0.230 (0.212, 0.212)","0.857 (0.851, 0.851)","0.210 (0.194, 0.194)","0.033 (0.029, 0.029)",AlloMap
26.0,"0.577 (0.557, 0.557)","0.267 (0.249, 0.249)","0.836 (0.829, 0.829)","0.249 (0.233, 0.233)","0.034 (0.030, 0.030)",AlloMap
27.0,"0.577 (0.557, 0.557)","0.309 (0.292, 0.292)","0.802 (0.795, 0.795)","0.294 (0.279, 0.279)","0.035 (0.031, 0.031)",AlloMap
28.0,"0.577 (0.557, 0.557)","0.358 (0.350, 0.350)","0.768 (0.753, 0.753)","0.345 (0.339, 0.339)","0.036 (0.031, 0.031)",AlloMap
29.0,"0.577 (0.557, 0.557)","0.414 (0.408, 0.408)","0.709 (0.693, 0.693)","0.404 (0.401, 0.401)","0.036 (0.032, 0.032)",AlloMap
30.0,"0.577 (0.557, 0.557)","0.471 (0.466, 0.466)","0.651 (0.636, 0.636)","0.465 (0.459, 0.459)","0.037 (0.033, 0.033)",AlloMap
31.0,"0.577 (0.557, 0.557)","0.540 (0.528, 0.528)","0.589 (0.568, 0.568)","0.538 (0.527, 0.527)","0.039 (0.036, 0.036)",AlloMap
32.0,"0.577 (0.557, 0.557)","0.606 (0.593, 0.593)","0.506 (0.482, 0.482)","0.609 (0.596, 0.596)","0.039 (0.035, 0.035)",AlloMap
33.0,"0.577 (0.557, 0.557)","0.675 (0.668, 0.668)","0.425 (0.398, 0.398)","0.683 (0.677, 0.677)","0.041 (0.038, 0.038)",AlloMap
34.0,"0.577 (0.557, 0.557)","0.745 (0.734, 0.734)","0.323 (0.307, 0.307)","0.758 (0.750, 0.750)","0.041 (0.037, 0.037)",AlloMap
35.0,"0.577 (0.557, 0.557)","0.811 (0.805, 0.805)","0.236 (0.224, 0.224)","0.829 (0.825, 0.825)","0.042 (0.038, 0.038)",AlloMap
36.0,"0.577 (0.557, 0.557)","0.870 (0.868, 0.868)","0.152 (0.149, 0.149)","0.893 (0.893, 0.893)","0.044 (0.040, 0.040)",AlloMap
37.0,"0.577 (0.557, 0.557)","0.919 (0.919, 0.919)","0.090 (0.080, 0.080)","0.945 (0.947, 0.947)","0.050 (0.044, 0.044)",AlloMap
38.0,"0.577 (0.557, 0.557)","0.954 (0.952, 0.952)","0.020 (0.015, 0.015)","0.984 (0.984, 0.984)","0.039 (0.026, 0.026)",AlloMap
39.0,"0.577 (0.557, 0.557)","0.969 (0.966, 0.966)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.01,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.02,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.03,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.04,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.05,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.06,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.07,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.08,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.09,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.1,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.11,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.12,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.13,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.14,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.15,"0.790 (0.785, 0.785)","0.031 (0.027, 0.027)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.027, 0.027)",Logistic Regression
0.16,"0.790 (0.785, 0.785)","0.032 (0.027, 0.027)","1.000 (1.000, 1.000)","0.001 (0.001, 0.001)","0.031 (0.027, 0.027)",Logistic Regression
0.17,"0.790 (0.785, 0.785)","0.033 (0.029, 0.029)","1.000 (1.000, 1.000)","0.002 (0.001, 0.001)","0.031 (0.027, 0.027)",Logistic Regression
0.18,"0.790 (0.785, 0.785)","0.034 (0.031, 0.031)","0.998 (1.000, 1.000)","0.003 (0.002, 0.002)","0.031 (0.027, 0.027)",Logistic Regression
0.19,"0.790 (0.785, 0.785)","0.036 (0.032, 0.032)","0.998 (1.000, 1.000)","0.005 (0.005, 0.005)","0.031 (0.027, 0.027)",Logistic Regression
0.2,"0.790 (0.785, 0.785)","0.038 (0.034, 0.034)","0.993 (0.989, 0.989)","0.008 (0.007, 0.007)","0.031 (0.027, 0.027)",Logistic Regression
0.21,"0.790 (0.785, 0.785)","0.042 (0.040, 0.040)","0.990 (0.985, 0.985)","0.012 (0.012, 0.012)","0.031 (0.027, 0.027)",Logistic Regression
0.22,"0.790 (0.785, 0.785)","0.046 (0.043, 0.043)","0.990 (0.985, 0.985)","0.016 (0.016, 0.016)","0.031 (0.027, 0.027)",Logistic Regression
0.23,"0.790 (0.785, 0.785)","0.050 (0.047, 0.047)","0.988 (0.985, 0.985)","0.020 (0.020, 0.020)","0.031 (0.027, 0.027)",Logistic Regression
0.24,"0.790 (0.785, 0.785)","0.055 (0.055, 0.055)","0.988 (0.985, 0.985)","0.026 (0.024, 0.024)","0.031 (0.027, 0.027)",Logistic Regression
0.25,"0.790 (0.785, 0.785)","0.061 (0.061, 0.061)","0.988 (0.985, 0.985)","0.032 (0.029, 0.029)","0.031 (0.027, 0.027)",Logistic Regression
0.26,"0.790 (0.785, 0.785)","0.067 (0.067, 0.067)","0.985 (0.985, 0.985)","0.038 (0.033, 0.033)","0.031 (0.027, 0.027)",Logistic Regression
0.27,"0.790 (0.785, 0.785)","0.075 (0.072, 0.072)","0.983 (0.976, 0.976)","0.046 (0.038, 0.038)","0.032 (0.028, 0.028)",Logistic Regression
0.28,"0.790 (0.785, 0.785)","0.085 (0.081, 0.081)","0.980 (0.965, 0.965)","0.056 (0.047, 0.047)","0.032 (0.028, 0.028)",Logistic Regression
0.29,"0.790 (0.785, 0.785)","0.096 (0.088, 0.088)","0.971 (0.963, 0.963)","0.068 (0.055, 0.055)","0.032 (0.027, 0.027)",Logistic Regression
0.3,"0.790 (0.785, 0.785)","0.107 (0.096, 0.096)","0.969 (0.955, 0.955)","0.080 (0.065, 0.065)","0.032 (0.028, 0.028)",Logistic Regression
0.31,"0.790 (0.785, 0.785)","0.121 (0.106, 0.106)","0.966 (0.951, 0.951)","0.094 (0.078, 0.078)","0.033 (0.028, 0.028)",Logistic Regression
0.32,"0.790 (0.785, 0.785)","0.136 (0.119, 0.119)","0.961 (0.951, 0.951)","0.110 (0.093, 0.093)","0.033 (0.028, 0.028)",Logistic Regression
0.33,"0.790 (0.785, 0.785)","0.154 (0.134, 0.134)","0.950 (0.939, 0.939)","0.129 (0.112, 0.112)","0.033 (0.027, 0.027)",Logistic Regression
0.34,"0.790 (0.785, 0.785)","0.172 (0.153, 0.153)","0.944 (0.927, 0.927)","0.148 (0.133, 0.133)","0.034 (0.028, 0.028)",Logistic Regression
0.35000000000000003,"0.790 (0.785, 0.785)","0.193 (0.174, 0.174)","0.939 (0.915, 0.915)","0.169 (0.150, 0.150)","0.035 (0.029, 0.029)",Logistic Regression
0.36,"0.790 (0.785, 0.785)","0.216 (0.199, 0.199)","0.934 (0.915, 0.915)","0.193 (0.178, 0.178)","0.035 (0.029, 0.029)",Logistic Regression
0.37,"0.790 (0.785, 0.785)","0.244 (0.229, 0.229)","0.919 (0.894, 0.894)","0.223 (0.203, 0.203)","0.036 (0.030, 0.030)",Logistic Regression
0.38,"0.790 (0.785, 0.785)","0.273 (0.258, 0.258)","0.909 (0.871, 0.871)","0.253 (0.234, 0.234)","0.037 (0.031, 0.031)",Logistic Regression
0.39,"0.790 (0.785, 0.785)","0.305 (0.293, 0.293)","0.904 (0.859, 0.859)","0.286 (0.269, 0.269)","0.039 (0.032, 0.032)",Logistic Regression
0.4,"0.790 (0.785, 0.785)","0.339 (0.328, 0.328)","0.891 (0.859, 0.859)","0.322 (0.305, 0.305)","0.040 (0.033, 0.033)",Logistic Regression
0.41000000000000003,"0.790 (0.785, 0.785)","0.380 (0.373, 0.373)","0.885 (0.859, 0.859)","0.364 (0.352, 0.352)","0.042 (0.035, 0.035)",Logistic Regression
0.42,"0.790 (0.785, 0.785)","0.421 (0.413, 0.413)","0.874 (0.854, 0.854)","0.406 (0.394, 0.394)","0.045 (0.037, 0.037)",Logistic Regression
