Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.15,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.998, 0.998)","0.273 (0.200, 0.200)",Logistic Regression w/ rej
0.16,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.999, 0.999)","0.300 (0.250, 0.250)",Logistic Regression w/ rej
0.17,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.999, 0.999)","0.317 (0.250, 0.250)",Logistic Regression w/ rej
0.18,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.999, 0.999)","0.317 (0.250, 0.250)",Logistic Regression w/ rej
0.19,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.999, 0.999)","0.317 (0.250, 0.250)",Logistic Regression w/ rej
0.2,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.020 (0.019, 0.019)","0.999 (0.999, 0.999)","0.367 (0.333, 0.333)",Logistic Regression w/ rej
0.21,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.016 (0.017, 0.017)","0.999 (0.999, 0.999)","0.433 (0.333, 0.333)",Logistic Regression w/ rej
0.22,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.016 (0.017, 0.017)","0.999 (0.999, 0.999)","0.433 (0.333, 0.333)",Logistic Regression w/ rej
0.23,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.016 (0.017, 0.017)","0.999 (0.999, 0.999)","0.467 (0.333, 0.333)",Logistic Regression w/ rej
0.24,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.016 (0.017, 0.017)","0.999 (0.999, 0.999)","0.467 (0.333, 0.333)",Logistic Regression w/ rej
0.25,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.009 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.009 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.009 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.009 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.659 (0.652, 0.652)","0.978 (0.975, 0.975)","0.009 (0.000, 0.000)","0.999 (0.999, 0.999)","0.267 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.659 (0.652, 0.652)","0.978 (0.976, 0.976)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.659 (0.652, 0.652)","0.979 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.659 (0.652, 0.652)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
