Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.662 (0.638, 0.638)","0.911 (0.906, 0.906)","0.213 (0.167, 0.167)","0.927 (0.924, 0.924)","0.063 (0.056, 0.056)",AlloSure
0.63,"0.662 (0.638, 0.638)","0.911 (0.906, 0.906)","0.210 (0.150, 0.150)","0.927 (0.925, 0.925)","0.063 (0.051, 0.051)",AlloSure
0.64,"0.662 (0.638, 0.638)","0.912 (0.907, 0.907)","0.206 (0.150, 0.150)","0.928 (0.925, 0.925)","0.062 (0.053, 0.053)",AlloSure
0.65,"0.662 (0.638, 0.638)","0.912 (0.907, 0.907)","0.206 (0.150, 0.150)","0.929 (0.925, 0.925)","0.063 (0.053, 0.053)",AlloSure
0.66,"0.662 (0.638, 0.638)","0.913 (0.908, 0.908)","0.199 (0.133, 0.133)","0.930 (0.927, 0.927)","0.061 (0.048, 0.048)",AlloSure
0.67,"0.662 (0.638, 0.638)","0.914 (0.909, 0.909)","0.199 (0.133, 0.133)","0.931 (0.928, 0.928)","0.062 (0.049, 0.049)",AlloSure
0.68,"0.662 (0.638, 0.638)","0.915 (0.910, 0.910)","0.199 (0.133, 0.133)","0.932 (0.929, 0.929)","0.063 (0.049, 0.049)",AlloSure
0.6900000000000001,"0.662 (0.638, 0.638)","0.916 (0.911, 0.911)","0.199 (0.133, 0.133)","0.933 (0.930, 0.930)","0.064 (0.051, 0.051)",AlloSure
0.7000000000000001,"0.662 (0.638, 0.638)","0.917 (0.913, 0.913)","0.199 (0.133, 0.133)","0.934 (0.931, 0.931)","0.065 (0.052, 0.052)",AlloSure
0.71,"0.662 (0.638, 0.638)","0.918 (0.914, 0.914)","0.199 (0.133, 0.133)","0.935 (0.932, 0.932)","0.066 (0.052, 0.052)",AlloSure
0.72,"0.662 (0.638, 0.638)","0.920 (0.915, 0.915)","0.195 (0.120, 0.120)","0.937 (0.934, 0.934)","0.066 (0.047, 0.047)",AlloSure
0.73,"0.662 (0.638, 0.638)","0.921 (0.916, 0.916)","0.191 (0.120, 0.120)","0.938 (0.935, 0.935)","0.066 (0.048, 0.048)",AlloSure
0.74,"0.662 (0.638, 0.638)","0.921 (0.917, 0.917)","0.191 (0.120, 0.120)","0.938 (0.936, 0.936)","0.066 (0.048, 0.048)",AlloSure
0.75,"0.662 (0.638, 0.638)","0.922 (0.917, 0.917)","0.191 (0.120, 0.120)","0.939 (0.936, 0.936)","0.067 (0.049, 0.049)",AlloSure
0.76,"0.662 (0.638, 0.638)","0.923 (0.918, 0.918)","0.191 (0.120, 0.120)","0.940 (0.937, 0.937)","0.068 (0.050, 0.050)",AlloSure
0.77,"0.662 (0.638, 0.638)","0.923 (0.918, 0.918)","0.187 (0.117, 0.117)","0.940 (0.937, 0.937)","0.067 (0.050, 0.050)",AlloSure
0.78,"0.662 (0.638, 0.638)","0.924 (0.919, 0.919)","0.187 (0.117, 0.117)","0.941 (0.938, 0.938)","0.068 (0.050, 0.050)",AlloSure
0.79,"0.662 (0.638, 0.638)","0.925 (0.919, 0.919)","0.187 (0.117, 0.117)","0.942 (0.939, 0.939)","0.069 (0.050, 0.050)",AlloSure
0.8,"0.662 (0.638, 0.638)","0.926 (0.920, 0.920)","0.183 (0.117, 0.117)","0.943 (0.939, 0.939)","0.070 (0.051, 0.051)",AlloSure
0.81,"0.662 (0.638, 0.638)","0.926 (0.920, 0.920)","0.183 (0.117, 0.117)","0.944 (0.939, 0.939)","0.070 (0.051, 0.051)",AlloSure
0.8200000000000001,"0.662 (0.638, 0.638)","0.927 (0.921, 0.921)","0.179 (0.117, 0.117)","0.944 (0.940, 0.940)","0.069 (0.052, 0.052)",AlloSure
0.8300000000000001,"0.662 (0.638, 0.638)","0.927 (0.922, 0.922)","0.179 (0.117, 0.117)","0.945 (0.941, 0.941)","0.070 (0.053, 0.053)",AlloSure
0.84,"0.662 (0.638, 0.638)","0.928 (0.922, 0.922)","0.179 (0.117, 0.117)","0.945 (0.941, 0.941)","0.071 (0.053, 0.053)",AlloSure
0.85,"0.662 (0.638, 0.638)","0.929 (0.922, 0.922)","0.179 (0.117, 0.117)","0.946 (0.942, 0.942)","0.072 (0.054, 0.054)",AlloSure
0.86,"0.662 (0.638, 0.638)","0.929 (0.924, 0.924)","0.179 (0.117, 0.117)","0.947 (0.943, 0.943)","0.073 (0.054, 0.054)",AlloSure
0.87,"0.662 (0.638, 0.638)","0.930 (0.924, 0.924)","0.179 (0.117, 0.117)","0.948 (0.944, 0.944)","0.074 (0.056, 0.056)",AlloSure
0.88,"0.662 (0.638, 0.638)","0.931 (0.925, 0.925)","0.179 (0.117, 0.117)","0.948 (0.944, 0.944)","0.074 (0.056, 0.056)",AlloSure
0.89,"0.662 (0.638, 0.638)","0.931 (0.925, 0.925)","0.179 (0.117, 0.117)","0.949 (0.944, 0.944)","0.075 (0.057, 0.057)",AlloSure
0.9,"0.662 (0.638, 0.638)","0.932 (0.925, 0.925)","0.179 (0.117, 0.117)","0.949 (0.945, 0.945)","0.076 (0.057, 0.057)",AlloSure
0.91,"0.662 (0.638, 0.638)","0.932 (0.926, 0.926)","0.179 (0.117, 0.117)","0.950 (0.945, 0.945)","0.077 (0.058, 0.058)",AlloSure
0.92,"0.662 (0.638, 0.638)","0.933 (0.926, 0.926)","0.179 (0.117, 0.117)","0.950 (0.946, 0.946)","0.078 (0.059, 0.059)",AlloSure
0.93,"0.662 (0.638, 0.638)","0.933 (0.927, 0.927)","0.179 (0.117, 0.117)","0.951 (0.946, 0.946)","0.079 (0.059, 0.059)",AlloSure
0.9400000000000001,"0.662 (0.638, 0.638)","0.934 (0.927, 0.927)","0.179 (0.117, 0.117)","0.952 (0.947, 0.947)","0.080 (0.060, 0.060)",AlloSure
0.9500000000000001,"0.662 (0.638, 0.638)","0.935 (0.927, 0.927)","0.179 (0.117, 0.117)","0.952 (0.947, 0.947)","0.082 (0.060, 0.060)",AlloSure
0.96,"0.662 (0.638, 0.638)","0.935 (0.929, 0.929)","0.174 (0.117, 0.117)","0.953 (0.948, 0.948)","0.081 (0.060, 0.060)",AlloSure
0.97,"0.662 (0.638, 0.638)","0.936 (0.929, 0.929)","0.170 (0.117, 0.117)","0.954 (0.948, 0.948)","0.080 (0.062, 0.062)",AlloSure
0.98,"0.662 (0.638, 0.638)","0.937 (0.929, 0.929)","0.167 (0.100, 0.100)","0.955 (0.949, 0.949)","0.080 (0.054, 0.054)",AlloSure
0.99,"0.662 (0.638, 0.638)","0.937 (0.930, 0.930)","0.167 (0.100, 0.100)","0.955 (0.949, 0.949)","0.081 (0.055, 0.055)",AlloSure
1.0,"0.662 (0.638, 0.638)","0.937 (0.930, 0.930)","0.167 (0.100, 0.100)","0.955 (0.950, 0.950)","0.081 (0.055, 0.055)",AlloSure
1.01,"0.662 (0.638, 0.638)","0.938 (0.930, 0.930)","0.167 (0.100, 0.100)","0.956 (0.950, 0.950)","0.082 (0.056, 0.056)",AlloSure
20.0,"0.582 (0.550, 0.550)","0.109 (0.103, 0.103)","0.907 (0.907, 0.907)","0.090 (0.084, 0.084)","0.023 (0.022, 0.022)",AlloMap
21.0,"0.582 (0.550, 0.550)","0.125 (0.120, 0.120)","0.880 (0.860, 0.860)","0.107 (0.104, 0.104)","0.022 (0.021, 0.021)",AlloMap
22.0,"0.582 (0.550, 0.550)","0.145 (0.142, 0.142)","0.857 (0.820, 0.820)","0.128 (0.125, 0.125)","0.022 (0.021, 0.021)",AlloMap
23.0,"0.582 (0.550, 0.550)","0.169 (0.161, 0.161)","0.847 (0.800, 0.800)","0.153 (0.146, 0.146)","0.023 (0.021, 0.021)",AlloMap
24.0,"0.582 (0.550, 0.550)","0.194 (0.189, 0.189)","0.828 (0.784, 0.784)","0.179 (0.176, 0.176)","0.023 (0.022, 0.022)",AlloMap
25.0,"0.582 (0.550, 0.550)","0.223 (0.218, 0.218)","0.819 (0.765, 0.765)","0.209 (0.206, 0.206)","0.024 (0.022, 0.022)",AlloMap
26.0,"0.582 (0.550, 0.550)","0.260 (0.255, 0.255)","0.791 (0.745, 0.745)","0.248 (0.245, 0.245)","0.024 (0.022, 0.022)",AlloMap
27.0,"0.582 (0.550, 0.550)","0.304 (0.296, 0.296)","0.764 (0.706, 0.706)","0.293 (0.287, 0.287)","0.025 (0.023, 0.023)",AlloMap
28.0,"0.582 (0.550, 0.550)","0.354 (0.348, 0.348)","0.732 (0.686, 0.686)","0.345 (0.338, 0.338)","0.025 (0.023, 0.023)",AlloMap
29.0,"0.582 (0.550, 0.550)","0.410 (0.403, 0.403)","0.686 (0.647, 0.647)","0.403 (0.397, 0.397)","0.026 (0.024, 0.024)",AlloMap
30.0,"0.582 (0.550, 0.550)","0.468 (0.467, 0.467)","0.667 (0.625, 0.625)","0.464 (0.463, 0.463)","0.028 (0.026, 0.026)",AlloMap
31.0,"0.582 (0.550, 0.550)","0.537 (0.530, 0.530)","0.603 (0.583, 0.583)","0.536 (0.529, 0.529)","0.029 (0.026, 0.026)",AlloMap
32.0,"0.582 (0.550, 0.550)","0.605 (0.599, 0.599)","0.539 (0.510, 0.510)","0.606 (0.600, 0.600)","0.031 (0.028, 0.028)",AlloMap
33.0,"0.582 (0.550, 0.550)","0.674 (0.668, 0.668)","0.471 (0.412, 0.412)","0.679 (0.674, 0.674)","0.033 (0.029, 0.029)",AlloMap
34.0,"0.582 (0.550, 0.550)","0.744 (0.739, 0.739)","0.376 (0.312, 0.312)","0.753 (0.748, 0.748)","0.034 (0.027, 0.027)",AlloMap
35.0,"0.582 (0.550, 0.550)","0.813 (0.812, 0.812)","0.299 (0.260, 0.260)","0.825 (0.825, 0.825)","0.039 (0.034, 0.034)",AlloMap
36.0,"0.582 (0.550, 0.550)","0.875 (0.869, 0.869)","0.220 (0.200, 0.200)","0.890 (0.887, 0.887)","0.044 (0.043, 0.043)",AlloMap
37.0,"0.582 (0.550, 0.550)","0.924 (0.919, 0.919)","0.116 (0.104, 0.104)","0.943 (0.941, 0.941)","0.045 (0.034, 0.034)",AlloMap
38.0,"0.582 (0.550, 0.550)","0.963 (0.962, 0.962)","0.047 (0.039, 0.039)","0.984 (0.982, 0.982)","0.064 (0.062, 0.062)",AlloMap
39.0,"0.582 (0.550, 0.550)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.625 (0.602, 0.602)","0.023 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.023 (0.021, 0.021)",Logistic Regression
0.01,"0.625 (0.602, 0.602)","0.023 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.023 (0.021, 0.021)",Logistic Regression
0.02,"0.625 (0.602, 0.602)","0.153 (0.148, 0.148)","0.873 (0.875, 0.875)","0.136 (0.131, 0.131)","0.023 (0.022, 0.022)",Logistic Regression
0.03,"0.625 (0.602, 0.602)","0.833 (0.830, 0.830)","0.400 (0.354, 0.354)","0.843 (0.842, 0.842)","0.056 (0.047, 0.047)",Logistic Regression
0.04,"0.625 (0.602, 0.602)","0.954 (0.948, 0.948)","0.108 (0.060, 0.060)","0.974 (0.972, 0.972)","0.092 (0.050, 0.050)",Logistic Regression
0.05,"0.625 (0.602, 0.602)","0.965 (0.960, 0.960)","0.071 (0.059, 0.059)","0.986 (0.984, 0.984)","0.109 (0.073, 0.073)",Logistic Regression
0.06,"0.625 (0.602, 0.602)","0.968 (0.962, 0.962)","0.054 (0.039, 0.039)","0.989 (0.987, 0.987)","0.116 (0.059, 0.059)",Logistic Regression
0.07,"0.625 (0.602, 0.602)","0.970 (0.965, 0.965)","0.042 (0.020, 0.020)","0.992 (0.990, 0.990)","0.128 (0.069, 0.069)",Logistic Regression
0.08,"0.625 (0.602, 0.602)","0.972 (0.967, 0.967)","0.042 (0.020, 0.020)","0.993 (0.991, 0.991)","0.150 (0.083, 0.083)",Logistic Regression
0.09,"0.625 (0.602, 0.602)","0.973 (0.970, 0.970)","0.030 (0.000, 0.000)","0.995 (0.993, 0.993)","0.121 (0.000, 0.000)",Logistic Regression
0.1,"0.625 (0.602, 0.602)","0.973 (0.970, 0.970)","0.030 (0.000, 0.000)","0.996 (0.994, 0.994)","0.130 (0.000, 0.000)",Logistic Regression
0.11,"0.625 (0.602, 0.602)","0.974 (0.970, 0.970)","0.030 (0.000, 0.000)","0.996 (0.996, 0.996)","0.149 (0.000, 0.000)",Logistic Regression
0.12,"0.625 (0.602, 0.602)","0.974 (0.971, 0.971)","0.017 (0.000, 0.000)","0.997 (0.997, 0.997)","0.114 (0.000, 0.000)",Logistic Regression
0.13,"0.625 (0.602, 0.602)","0.975 (0.972, 0.972)","0.013 (0.000, 0.000)","0.997 (0.997, 0.997)","0.100 (0.000, 0.000)",Logistic Regression
0.14,"0.625 (0.602, 0.602)","0.975 (0.973, 0.973)","0.013 (0.000, 0.000)","0.998 (0.997, 0.997)","0.120 (0.000, 0.000)",Logistic Regression
0.15,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.100 (0.000, 0.000)",Logistic Regression
0.16,"0.625 (0.602, 0.602)","0.975 (0.973, 0.973)","0.000 (0.000, 0.000)","0.998 (0.998, 0.998)","0.000 (0.000, 0.000)",Logistic Regression
0.17,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.998 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.18,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.19,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.2,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.21,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.22,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.23,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.24,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.25,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.26,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.27,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.28,"0.625 (0.602, 0.602)","0.976 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.29,"0.625 (0.602, 0.602)","0.976 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.3,"0.625 (0.602, 0.602)","0.976 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.31,"0.625 (0.602, 0.602)","0.977 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.32,"0.625 (0.602, 0.602)","0.977 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.33,"0.625 (0.602, 0.602)","0.977 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.34,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression
0.36,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.37,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.38,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.39,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.4,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.42,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.43,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.44,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.45,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.46,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.48,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.49,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.51,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.52,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.53,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.54,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.55,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.56,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.58,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.59,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.61,"0.625 (0.602, 0.602)","0.977 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.625 (0.602, 0.602)","0.977 (0.976, 0.976)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
