Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.97,"0.621 (0.636, 0.636)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.621 (0.636, 0.636)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.621 (0.636, 0.636)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.621 (0.636, 0.636)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.621 (0.636, 0.636)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.665 (0.645, 0.645)","0.021 (0.018, 0.018)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.021 (0.018, 0.018)",Logistic Regression w/ rej
0.01,"0.665 (0.645, 0.645)","0.174 (0.170, 0.170)","0.854 (0.841, 0.841)","0.160 (0.159, 0.159)","0.021 (0.019, 0.019)",Logistic Regression w/ rej
0.02,"0.665 (0.645, 0.645)","0.188 (0.184, 0.184)","0.838 (0.818, 0.818)","0.174 (0.172, 0.172)","0.021 (0.018, 0.018)",Logistic Regression w/ rej
0.03,"0.665 (0.645, 0.645)","0.947 (0.944, 0.944)","0.280 (0.224, 0.224)","0.961 (0.960, 0.960)","0.134 (0.131, 0.131)",Logistic Regression w/ rej
0.04,"0.665 (0.645, 0.645)","0.959 (0.954, 0.954)","0.256 (0.224, 0.224)","0.974 (0.971, 0.971)","0.174 (0.165, 0.165)",Logistic Regression w/ rej
0.05,"0.665 (0.645, 0.645)","0.962 (0.957, 0.957)","0.246 (0.224, 0.224)","0.978 (0.975, 0.975)","0.190 (0.181, 0.181)",Logistic Regression w/ rej
0.06,"0.665 (0.645, 0.645)","0.964 (0.960, 0.960)","0.237 (0.224, 0.224)","0.980 (0.979, 0.979)","0.199 (0.188, 0.188)",Logistic Regression w/ rej
0.07,"0.665 (0.645, 0.645)","0.966 (0.961, 0.961)","0.223 (0.224, 0.224)","0.982 (0.980, 0.980)","0.204 (0.206, 0.206)",Logistic Regression w/ rej
0.08,"0.665 (0.645, 0.645)","0.975 (0.973, 0.973)","0.068 (0.045, 0.045)","0.994 (0.993, 0.993)","0.215 (0.111, 0.111)",Logistic Regression w/ rej
0.09,"0.665 (0.645, 0.645)","0.976 (0.974, 0.974)","0.042 (0.034, 0.034)","0.996 (0.996, 0.996)","0.209 (0.143, 0.143)",Logistic Regression w/ rej
0.1,"0.665 (0.645, 0.645)","0.977 (0.975, 0.975)","0.027 (0.000, 0.000)","0.997 (0.997, 0.997)","0.180 (0.000, 0.000)",Logistic Regression w/ rej
0.11,"0.665 (0.645, 0.645)","0.977 (0.974, 0.974)","0.017 (0.000, 0.000)","0.998 (0.997, 0.997)","0.165 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.017 (0.000, 0.000)","0.998 (0.997, 0.997)","0.175 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.017 (0.000, 0.000)","0.998 (0.998, 0.998)","0.183 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.998, 0.998)","0.187 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.998, 0.998)","0.187 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.998, 0.998)","0.207 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.998, 0.998)","0.207 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.207 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.207 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.014 (0.000, 0.000)","0.999 (0.999, 0.999)","0.207 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.010 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.010 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.665 (0.645, 0.645)","0.978 (0.975, 0.975)","0.010 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.010 (0.000, 0.000)","0.999 (0.999, 0.999)","0.233 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.010 (0.000, 0.000)","0.999 (0.999, 0.999)","0.233 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.665 (0.645, 0.645)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
