Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.98,"0.635 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.99,"0.635 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.635 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.635 (0.592, 0.592)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.653 (0.630, 0.630)","0.026 (0.023, 0.023)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.026 (0.023, 0.023)",Logistic Regression w/ rej
0.01,"0.653 (0.630, 0.630)","0.216 (0.209, 0.209)","0.859 (0.794, 0.794)","0.199 (0.197, 0.197)","0.028 (0.023, 0.023)",Logistic Regression w/ rej
0.02,"0.653 (0.630, 0.630)","0.230 (0.219, 0.219)","0.825 (0.750, 0.750)","0.213 (0.207, 0.207)","0.028 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.653 (0.630, 0.630)","0.791 (0.778, 0.778)","0.514 (0.486, 0.486)","0.798 (0.786, 0.786)","0.064 (0.051, 0.051)",Logistic Regression w/ rej
0.04,"0.653 (0.630, 0.630)","0.935 (0.933, 0.933)","0.255 (0.243, 0.243)","0.954 (0.951, 0.951)","0.129 (0.122, 0.122)",Logistic Regression w/ rej
0.05,"0.653 (0.630, 0.630)","0.947 (0.946, 0.946)","0.232 (0.231, 0.231)","0.966 (0.965, 0.965)","0.157 (0.160, 0.160)",Logistic Regression w/ rej
0.06,"0.653 (0.630, 0.630)","0.951 (0.948, 0.948)","0.202 (0.189, 0.189)","0.971 (0.967, 0.967)","0.158 (0.163, 0.163)",Logistic Regression w/ rej
0.07,"0.653 (0.630, 0.630)","0.953 (0.950, 0.950)","0.196 (0.189, 0.189)","0.974 (0.970, 0.970)","0.169 (0.184, 0.184)",Logistic Regression w/ rej
0.08,"0.653 (0.630, 0.630)","0.956 (0.954, 0.954)","0.159 (0.135, 0.135)","0.978 (0.975, 0.975)","0.162 (0.167, 0.167)",Logistic Regression w/ rej
0.09,"0.653 (0.630, 0.630)","0.964 (0.964, 0.964)","0.124 (0.081, 0.081)","0.987 (0.986, 0.986)","0.196 (0.188, 0.188)",Logistic Regression w/ rej
0.1,"0.653 (0.630, 0.630)","0.970 (0.971, 0.971)","0.057 (0.027, 0.027)","0.994 (0.994, 0.994)","0.191 (0.167, 0.167)",Logistic Regression w/ rej
0.11,"0.653 (0.630, 0.630)","0.971 (0.971, 0.971)","0.045 (0.027, 0.027)","0.996 (0.996, 0.996)","0.243 (0.167, 0.167)",Logistic Regression w/ rej
0.12,"0.653 (0.630, 0.630)","0.972 (0.972, 0.972)","0.022 (0.019, 0.019)","0.997 (0.997, 0.997)","0.179 (0.143, 0.143)",Logistic Regression w/ rej
0.13,"0.653 (0.630, 0.630)","0.972 (0.972, 0.972)","0.016 (0.000, 0.000)","0.997 (0.997, 0.997)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.653 (0.630, 0.630)","0.972 (0.972, 0.972)","0.016 (0.000, 0.000)","0.998 (0.998, 0.998)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.653 (0.630, 0.630)","0.972 (0.973, 0.973)","0.016 (0.000, 0.000)","0.998 (0.998, 0.998)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.653 (0.630, 0.630)","0.972 (0.973, 0.973)","0.016 (0.000, 0.000)","0.998 (0.998, 0.998)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.217 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.653 (0.630, 0.630)","0.973 (0.974, 0.974)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.350 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.653 (0.630, 0.630)","0.974 (0.974, 0.974)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.653 (0.630, 0.630)","0.974 (0.974, 0.974)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.653 (0.630, 0.630)","0.974 (0.974, 0.974)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.367 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.067 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.007 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.653 (0.630, 0.630)","0.973 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.653 (0.630, 0.630)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
