Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.671 (0.653, 0.653)","0.915 (0.914, 0.914)","0.211 (0.200, 0.200)","0.931 (0.930, 0.930)","0.065 (0.063, 0.063)",AlloSure
0.63,"0.671 (0.653, 0.653)","0.915 (0.914, 0.914)","0.208 (0.200, 0.200)","0.931 (0.930, 0.930)","0.064 (0.063, 0.063)",AlloSure
0.64,"0.671 (0.653, 0.653)","0.916 (0.915, 0.915)","0.204 (0.195, 0.195)","0.932 (0.931, 0.931)","0.064 (0.062, 0.062)",AlloSure
0.65,"0.671 (0.653, 0.653)","0.917 (0.915, 0.915)","0.204 (0.195, 0.195)","0.933 (0.932, 0.932)","0.064 (0.062, 0.062)",AlloSure
0.66,"0.671 (0.653, 0.653)","0.917 (0.916, 0.916)","0.197 (0.185, 0.185)","0.934 (0.933, 0.933)","0.063 (0.060, 0.060)",AlloSure
0.67,"0.671 (0.653, 0.653)","0.918 (0.917, 0.917)","0.197 (0.185, 0.185)","0.935 (0.934, 0.934)","0.064 (0.061, 0.061)",AlloSure
0.68,"0.671 (0.653, 0.653)","0.919 (0.918, 0.918)","0.197 (0.185, 0.185)","0.935 (0.934, 0.934)","0.064 (0.061, 0.061)",AlloSure
0.6900000000000001,"0.671 (0.653, 0.653)","0.920 (0.919, 0.919)","0.197 (0.185, 0.185)","0.937 (0.936, 0.936)","0.065 (0.063, 0.063)",AlloSure
0.7000000000000001,"0.671 (0.653, 0.653)","0.921 (0.920, 0.920)","0.197 (0.185, 0.185)","0.937 (0.937, 0.937)","0.066 (0.064, 0.064)",AlloSure
0.71,"0.671 (0.653, 0.653)","0.922 (0.921, 0.921)","0.197 (0.185, 0.185)","0.939 (0.938, 0.938)","0.068 (0.065, 0.065)",AlloSure
0.72,"0.671 (0.653, 0.653)","0.923 (0.922, 0.922)","0.193 (0.183, 0.183)","0.940 (0.939, 0.939)","0.068 (0.066, 0.066)",AlloSure
0.73,"0.671 (0.653, 0.653)","0.924 (0.923, 0.923)","0.193 (0.183, 0.183)","0.941 (0.940, 0.940)","0.069 (0.066, 0.066)",AlloSure
0.74,"0.671 (0.653, 0.653)","0.925 (0.923, 0.923)","0.189 (0.180, 0.180)","0.941 (0.940, 0.940)","0.068 (0.065, 0.065)",AlloSure
0.75,"0.671 (0.653, 0.653)","0.925 (0.924, 0.924)","0.189 (0.180, 0.180)","0.942 (0.941, 0.941)","0.069 (0.066, 0.066)",AlloSure
0.76,"0.671 (0.653, 0.653)","0.926 (0.925, 0.925)","0.189 (0.180, 0.180)","0.943 (0.942, 0.942)","0.070 (0.067, 0.067)",AlloSure
0.77,"0.671 (0.653, 0.653)","0.927 (0.925, 0.925)","0.185 (0.177, 0.177)","0.944 (0.943, 0.943)","0.069 (0.067, 0.067)",AlloSure
0.78,"0.671 (0.653, 0.653)","0.927 (0.926, 0.926)","0.185 (0.177, 0.177)","0.944 (0.943, 0.943)","0.070 (0.068, 0.068)",AlloSure
0.79,"0.671 (0.653, 0.653)","0.928 (0.927, 0.927)","0.185 (0.177, 0.177)","0.945 (0.944, 0.944)","0.071 (0.069, 0.069)",AlloSure
0.8,"0.671 (0.653, 0.653)","0.929 (0.928, 0.928)","0.181 (0.171, 0.171)","0.946 (0.945, 0.945)","0.070 (0.069, 0.069)",AlloSure
0.81,"0.671 (0.653, 0.653)","0.930 (0.929, 0.929)","0.181 (0.171, 0.171)","0.947 (0.946, 0.946)","0.071 (0.069, 0.069)",AlloSure
0.8200000000000001,"0.671 (0.653, 0.653)","0.930 (0.929, 0.929)","0.177 (0.165, 0.165)","0.947 (0.946, 0.946)","0.070 (0.068, 0.068)",AlloSure
0.8300000000000001,"0.671 (0.653, 0.653)","0.931 (0.930, 0.930)","0.177 (0.165, 0.165)","0.948 (0.947, 0.947)","0.071 (0.068, 0.068)",AlloSure
0.84,"0.671 (0.653, 0.653)","0.931 (0.930, 0.930)","0.177 (0.165, 0.165)","0.949 (0.947, 0.947)","0.072 (0.069, 0.069)",AlloSure
0.85,"0.671 (0.653, 0.653)","0.932 (0.931, 0.931)","0.177 (0.165, 0.165)","0.949 (0.948, 0.948)","0.073 (0.070, 0.070)",AlloSure
0.86,"0.671 (0.653, 0.653)","0.933 (0.931, 0.931)","0.173 (0.160, 0.160)","0.950 (0.948, 0.948)","0.072 (0.069, 0.069)",AlloSure
0.87,"0.671 (0.653, 0.653)","0.934 (0.932, 0.932)","0.173 (0.160, 0.160)","0.951 (0.950, 0.950)","0.074 (0.070, 0.070)",AlloSure
0.88,"0.671 (0.653, 0.653)","0.934 (0.932, 0.932)","0.173 (0.160, 0.160)","0.951 (0.950, 0.950)","0.074 (0.070, 0.070)",AlloSure
0.89,"0.671 (0.653, 0.653)","0.935 (0.933, 0.933)","0.173 (0.160, 0.160)","0.952 (0.951, 0.951)","0.075 (0.071, 0.071)",AlloSure
0.9,"0.671 (0.653, 0.653)","0.935 (0.934, 0.934)","0.173 (0.160, 0.160)","0.952 (0.951, 0.951)","0.076 (0.072, 0.072)",AlloSure
0.91,"0.671 (0.653, 0.653)","0.935 (0.934, 0.934)","0.173 (0.160, 0.160)","0.953 (0.951, 0.951)","0.076 (0.073, 0.073)",AlloSure
0.92,"0.671 (0.653, 0.653)","0.936 (0.935, 0.935)","0.173 (0.160, 0.160)","0.953 (0.952, 0.952)","0.077 (0.073, 0.073)",AlloSure
0.93,"0.671 (0.653, 0.653)","0.937 (0.935, 0.935)","0.173 (0.160, 0.160)","0.954 (0.953, 0.953)","0.078 (0.075, 0.075)",AlloSure
0.9400000000000001,"0.671 (0.653, 0.653)","0.937 (0.936, 0.936)","0.173 (0.160, 0.160)","0.955 (0.954, 0.954)","0.079 (0.075, 0.075)",AlloSure
0.9500000000000001,"0.671 (0.653, 0.653)","0.938 (0.936, 0.936)","0.173 (0.160, 0.160)","0.955 (0.954, 0.954)","0.080 (0.076, 0.076)",AlloSure
0.96,"0.671 (0.653, 0.653)","0.938 (0.937, 0.937)","0.169 (0.154, 0.154)","0.956 (0.955, 0.955)","0.079 (0.074, 0.074)",AlloSure
0.97,"0.671 (0.653, 0.653)","0.939 (0.938, 0.938)","0.165 (0.154, 0.154)","0.956 (0.955, 0.955)","0.079 (0.075, 0.075)",AlloSure
0.98,"0.671 (0.653, 0.653)","0.939 (0.938, 0.938)","0.161 (0.148, 0.148)","0.957 (0.956, 0.956)","0.078 (0.073, 0.073)",AlloSure
0.99,"0.671 (0.653, 0.653)","0.940 (0.939, 0.939)","0.161 (0.148, 0.148)","0.957 (0.957, 0.957)","0.079 (0.074, 0.074)",AlloSure
1.0,"0.671 (0.653, 0.653)","0.940 (0.939, 0.939)","0.161 (0.148, 0.148)","0.958 (0.957, 0.957)","0.080 (0.075, 0.075)",AlloSure
1.01,"0.671 (0.653, 0.653)","0.940 (0.940, 0.940)","0.161 (0.148, 0.148)","0.958 (0.958, 0.958)","0.080 (0.075, 0.075)",AlloSure
20.0,"0.583 (0.562, 0.562)","0.105 (0.104, 0.104)","0.918 (0.913, 0.913)","0.087 (0.086, 0.086)","0.022 (0.022, 0.022)",AlloMap
21.0,"0.583 (0.562, 0.562)","0.122 (0.122, 0.122)","0.892 (0.880, 0.880)","0.104 (0.104, 0.104)","0.022 (0.022, 0.022)",AlloMap
22.0,"0.583 (0.562, 0.562)","0.141 (0.140, 0.140)","0.868 (0.861, 0.861)","0.125 (0.123, 0.123)","0.022 (0.021, 0.021)",AlloMap
23.0,"0.583 (0.562, 0.562)","0.166 (0.163, 0.163)","0.857 (0.845, 0.845)","0.150 (0.148, 0.148)","0.022 (0.022, 0.022)",AlloMap
24.0,"0.583 (0.562, 0.562)","0.190 (0.188, 0.188)","0.839 (0.825, 0.825)","0.176 (0.174, 0.174)","0.023 (0.022, 0.022)",AlloMap
25.0,"0.583 (0.562, 0.562)","0.220 (0.218, 0.218)","0.832 (0.815, 0.815)","0.206 (0.204, 0.204)","0.023 (0.023, 0.023)",AlloMap
26.0,"0.583 (0.562, 0.562)","0.258 (0.254, 0.254)","0.802 (0.783, 0.783)","0.245 (0.242, 0.242)","0.024 (0.023, 0.023)",AlloMap
27.0,"0.583 (0.562, 0.562)","0.301 (0.296, 0.296)","0.776 (0.761, 0.761)","0.290 (0.285, 0.285)","0.024 (0.024, 0.024)",AlloMap
28.0,"0.583 (0.562, 0.562)","0.351 (0.343, 0.343)","0.742 (0.723, 0.723)","0.342 (0.334, 0.334)","0.025 (0.025, 0.025)",AlloMap
29.0,"0.583 (0.562, 0.562)","0.408 (0.400, 0.400)","0.697 (0.679, 0.679)","0.402 (0.394, 0.394)","0.026 (0.025, 0.025)",AlloMap
30.0,"0.583 (0.562, 0.562)","0.468 (0.458, 0.458)","0.667 (0.641, 0.641)","0.464 (0.453, 0.453)","0.027 (0.026, 0.026)",AlloMap
31.0,"0.583 (0.562, 0.562)","0.538 (0.532, 0.532)","0.605 (0.559, 0.559)","0.537 (0.531, 0.531)","0.029 (0.027, 0.027)",AlloMap
32.0,"0.583 (0.562, 0.562)","0.607 (0.602, 0.602)","0.539 (0.510, 0.510)","0.608 (0.604, 0.604)","0.030 (0.029, 0.029)",AlloMap
33.0,"0.583 (0.562, 0.562)","0.678 (0.672, 0.672)","0.466 (0.418, 0.418)","0.683 (0.678, 0.678)","0.032 (0.029, 0.029)",AlloMap
34.0,"0.583 (0.562, 0.562)","0.750 (0.747, 0.747)","0.367 (0.325, 0.325)","0.758 (0.757, 0.757)","0.033 (0.030, 0.030)",AlloMap
35.0,"0.583 (0.562, 0.562)","0.817 (0.815, 0.815)","0.277 (0.251, 0.251)","0.830 (0.828, 0.828)","0.036 (0.031, 0.031)",AlloMap
36.0,"0.583 (0.562, 0.562)","0.878 (0.875, 0.875)","0.202 (0.175, 0.175)","0.894 (0.890, 0.890)","0.042 (0.034, 0.034)",AlloMap
37.0,"0.583 (0.562, 0.562)","0.927 (0.926, 0.926)","0.108 (0.087, 0.087)","0.946 (0.944, 0.944)","0.044 (0.034, 0.034)",AlloMap
38.0,"0.583 (0.562, 0.562)","0.964 (0.964, 0.964)","0.047 (0.023, 0.023)","0.985 (0.984, 0.984)","0.064 (0.034, 0.034)",AlloMap
39.0,"0.583 (0.562, 0.562)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.635 (0.619, 0.619)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.01,"0.635 (0.619, 0.619)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression
0.02,"0.635 (0.619, 0.619)","0.365 (0.357, 0.357)","0.743 (0.717, 0.717)","0.357 (0.349, 0.349)","0.025 (0.025, 0.025)",Logistic Regression
0.03,"0.635 (0.619, 0.619)","0.949 (0.949, 0.949)","0.142 (0.125, 0.125)","0.967 (0.967, 0.967)","0.089 (0.081, 0.081)",Logistic Regression
0.04,"0.635 (0.619, 0.619)","0.965 (0.964, 0.964)","0.070 (0.049, 0.049)","0.985 (0.985, 0.985)","0.100 (0.069, 0.069)",Logistic Regression
0.05,"0.635 (0.619, 0.619)","0.969 (0.969, 0.969)","0.052 (0.039, 0.039)","0.990 (0.990, 0.990)","0.110 (0.079, 0.079)",Logistic Regression
0.06,"0.635 (0.619, 0.619)","0.972 (0.971, 0.971)","0.040 (0.027, 0.027)","0.993 (0.993, 0.993)","0.122 (0.076, 0.076)",Logistic Regression
0.07,"0.635 (0.619, 0.619)","0.973 (0.973, 0.973)","0.033 (0.027, 0.027)","0.995 (0.994, 0.994)","0.124 (0.096, 0.096)",Logistic Regression
0.08,"0.635 (0.619, 0.619)","0.974 (0.974, 0.974)","0.026 (0.017, 0.017)","0.995 (0.995, 0.995)","0.112 (0.081, 0.081)",Logistic Regression
0.09,"0.635 (0.619, 0.619)","0.975 (0.974, 0.974)","0.026 (0.017, 0.017)","0.996 (0.995, 0.995)","0.135 (0.102, 0.102)",Logistic Regression
0.1,"0.635 (0.619, 0.619)","0.975 (0.974, 0.974)","0.015 (0.012, 0.012)","0.997 (0.996, 0.996)","0.091 (0.081, 0.081)",Logistic Regression
0.11,"0.635 (0.619, 0.619)","0.975 (0.975, 0.975)","0.015 (0.012, 0.012)","0.997 (0.997, 0.997)","0.103 (0.088, 0.088)",Logistic Regression
0.12,"0.635 (0.619, 0.619)","0.976 (0.976, 0.976)","0.015 (0.012, 0.012)","0.998 (0.997, 0.997)","0.123 (0.108, 0.108)",Logistic Regression
0.13,"0.635 (0.619, 0.619)","0.976 (0.976, 0.976)","0.008 (0.006, 0.006)","0.998 (0.998, 0.998)","0.085 (0.056, 0.056)",Logistic Regression
0.14,"0.635 (0.619, 0.619)","0.976 (0.976, 0.976)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.048 (0.000, 0.000)",Logistic Regression
0.15,"0.635 (0.619, 0.619)","0.976 (0.976, 0.976)","0.004 (0.000, 0.000)","0.998 (0.998, 0.998)","0.056 (0.000, 0.000)",Logistic Regression
0.16,"0.635 (0.619, 0.619)","0.977 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.17,"0.635 (0.619, 0.619)","0.977 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.18,"0.635 (0.619, 0.619)","0.977 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.998, 0.998)","0.067 (0.000, 0.000)",Logistic Regression
0.19,"0.635 (0.619, 0.619)","0.977 (0.976, 0.976)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.2,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.21,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.22,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.23,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.24,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.25,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.083 (0.000, 0.000)",Logistic Regression
0.26,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.27,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.28,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.29,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.3,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.31,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","0.999 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression
0.32,"0.635 (0.619, 0.619)","0.977 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.167 (0.000, 0.000)",Logistic Regression
0.33,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.34,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.35000000000000003,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.36,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.37,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.38,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.39,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.4,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.41000000000000003,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.42,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.43,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.44,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.45,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.46,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.47000000000000003,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.48,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.49,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression
0.5,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.51,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.52,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.53,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.54,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.55,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.56,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.5700000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.58,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.59,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.6,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression
0.61,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.62,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.63,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.64,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.65,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.66,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.67,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.68,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.6900000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.7000000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.71,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.72,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.73,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.74,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.75,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.76,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.77,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.78,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.79,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.81,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8200000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.8300000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.84,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.85,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.86,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.87,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.88,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.89,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.91,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.92,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.93,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9400000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.9500000000000001,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.96,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.97,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.98,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
