Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.794 (0.787, 0.787)","0.964 (0.963, 0.963)","0.123 (0.100, 0.100)","0.991 (0.989, 0.989)","0.294 (0.269, 0.269)",Logistic Regression
1.0,"0.794 (0.787, 0.787)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.794 (0.787, 0.787)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.846 (0.841, 0.841)","0.031 (0.029, 0.029)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.01,"0.846 (0.841, 0.841)","0.031 (0.029, 0.029)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.02,"0.846 (0.841, 0.841)","0.031 (0.029, 0.029)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.03,"0.846 (0.841, 0.841)","0.031 (0.029, 0.029)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.04,"0.846 (0.841, 0.841)","0.031 (0.029, 0.029)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.05,"0.846 (0.841, 0.841)","0.063 (0.060, 0.060)","0.985 (0.978, 0.978)","0.034 (0.032, 0.032)","0.031 (0.029, 0.029)",Logistic Regression w/ rej
0.06,"0.846 (0.841, 0.841)","0.158 (0.154, 0.154)","0.957 (0.949, 0.949)","0.132 (0.130, 0.130)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.07,"0.846 (0.841, 0.841)","0.172 (0.168, 0.168)","0.949 (0.938, 0.938)","0.147 (0.145, 0.145)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.08,"0.846 (0.841, 0.841)","0.175 (0.172, 0.172)","0.945 (0.931, 0.931)","0.151 (0.149, 0.149)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.09,"0.846 (0.841, 0.841)","0.177 (0.174, 0.174)","0.939 (0.927, 0.927)","0.153 (0.152, 0.152)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.1,"0.846 (0.841, 0.841)","0.179 (0.176, 0.176)","0.937 (0.923, 0.923)","0.155 (0.153, 0.153)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.11,"0.846 (0.841, 0.841)","0.179 (0.176, 0.176)","0.934 (0.920, 0.920)","0.155 (0.154, 0.154)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.12,"0.846 (0.841, 0.841)","0.179 (0.177, 0.177)","0.931 (0.920, 0.920)","0.156 (0.154, 0.154)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.13,"0.846 (0.841, 0.841)","0.180 (0.177, 0.177)","0.931 (0.920, 0.920)","0.156 (0.155, 0.155)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.14,"0.846 (0.841, 0.841)","0.180 (0.177, 0.177)","0.931 (0.920, 0.920)","0.157 (0.155, 0.155)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.15,"0.846 (0.841, 0.841)","0.180 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.155, 0.155)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.16,"0.846 (0.841, 0.841)","0.180 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.155, 0.155)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.17,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.156, 0.156)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.18,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.156, 0.156)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.19,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.156, 0.156)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.2,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.929 (0.916, 0.916)","0.157 (0.156, 0.156)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.21,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.927 (0.912, 0.912)","0.157 (0.156, 0.156)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.22,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.924 (0.912, 0.912)","0.157 (0.156, 0.156)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.23,"0.846 (0.841, 0.841)","0.181 (0.178, 0.178)","0.924 (0.912, 0.912)","0.157 (0.156, 0.156)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.24,"0.846 (0.841, 0.841)","0.181 (0.179, 0.179)","0.924 (0.912, 0.912)","0.158 (0.157, 0.157)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.25,"0.846 (0.841, 0.841)","0.181 (0.179, 0.179)","0.924 (0.912, 0.912)","0.158 (0.157, 0.157)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.26,"0.846 (0.841, 0.841)","0.181 (0.179, 0.179)","0.924 (0.912, 0.912)","0.158 (0.157, 0.157)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.27,"0.846 (0.841, 0.841)","0.181 (0.179, 0.179)","0.924 (0.912, 0.912)","0.158 (0.157, 0.157)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.28,"0.846 (0.841, 0.841)","0.181 (0.179, 0.179)","0.924 (0.912, 0.912)","0.158 (0.157, 0.157)","0.033 (0.032, 0.032)",Logistic Regression w/ rej
0.29,"0.846 (0.841, 0.841)","0.185 (0.183, 0.183)","0.921 (0.909, 0.909)","0.162 (0.161, 0.161)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.3,"0.846 (0.841, 0.841)","0.205 (0.201, 0.201)","0.916 (0.905, 0.905)","0.183 (0.180, 0.180)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.31,"0.846 (0.841, 0.841)","0.281 (0.272, 0.272)","0.902 (0.898, 0.898)","0.261 (0.253, 0.253)","0.037 (0.035, 0.035)",Logistic Regression w/ rej
0.32,"0.846 (0.841, 0.841)","0.440 (0.432, 0.432)","0.875 (0.872, 0.872)","0.426 (0.418, 0.418)","0.046 (0.043, 0.043)",Logistic Regression w/ rej
0.33,"0.846 (0.841, 0.841)","0.604 (0.597, 0.597)","0.851 (0.844, 0.844)","0.596 (0.589, 0.589)","0.063 (0.058, 0.058)",Logistic Regression w/ rej
0.34,"0.846 (0.841, 0.841)","0.712 (0.706, 0.706)","0.830 (0.819, 0.819)","0.708 (0.702, 0.702)","0.083 (0.076, 0.076)",Logistic Regression w/ rej
0.35000000000000003,"0.846 (0.841, 0.841)","0.769 (0.764, 0.764)","0.802 (0.781, 0.781)","0.768 (0.764, 0.764)","0.099 (0.090, 0.090)",Logistic Regression w/ rej
0.36,"0.846 (0.841, 0.841)","0.805 (0.800, 0.800)","0.800 (0.777, 0.777)","0.805 (0.801, 0.801)","0.115 (0.104, 0.104)",Logistic Regression w/ rej
0.37,"0.846 (0.841, 0.841)","0.830 (0.826, 0.826)","0.791 (0.764, 0.764)","0.832 (0.827, 0.827)","0.130 (0.118, 0.118)",Logistic Regression w/ rej
0.38,"0.846 (0.841, 0.841)","0.849 (0.845, 0.845)","0.771 (0.752, 0.752)","0.852 (0.847, 0.847)","0.142 (0.131, 0.131)",Logistic Regression w/ rej
0.39,"0.846 (0.841, 0.841)","0.864 (0.860, 0.860)","0.758 (0.739, 0.739)","0.867 (0.863, 0.863)","0.154 (0.142, 0.142)",Logistic Regression w/ rej
0.4,"0.846 (0.841, 0.841)","0.876 (0.872, 0.872)","0.755 (0.735, 0.735)","0.879 (0.875, 0.875)","0.166 (0.153, 0.153)",Logistic Regression w/ rej
0.41000000000000003,"0.846 (0.841, 0.841)","0.884 (0.880, 0.880)","0.748 (0.731, 0.731)","0.888 (0.884, 0.884)","0.176 (0.163, 0.163)",Logistic Regression w/ rej
0.42,"0.846 (0.841, 0.841)","0.891 (0.889, 0.889)","0.743 (0.723, 0.723)","0.896 (0.892, 0.892)","0.185 (0.171, 0.171)",Logistic Regression w/ rej
0.43,"0.846 (0.841, 0.841)","0.898 (0.896, 0.896)","0.741 (0.723, 0.723)","0.903 (0.900, 0.900)","0.194 (0.181, 0.181)",Logistic Regression w/ rej
0.44,"0.846 (0.841, 0.841)","0.903 (0.901, 0.901)","0.741 (0.723, 0.723)","0.908 (0.905, 0.905)","0.203 (0.189, 0.189)",Logistic Regression w/ rej
0.45,"0.846 (0.841, 0.841)","0.908 (0.906, 0.906)","0.741 (0.723, 0.723)","0.913 (0.911, 0.911)","0.212 (0.198, 0.198)",Logistic Regression w/ rej
0.46,"0.846 (0.841, 0.841)","0.912 (0.909, 0.909)","0.738 (0.719, 0.719)","0.917 (0.914, 0.914)","0.220 (0.207, 0.207)",Logistic Regression w/ rej
0.47000000000000003,"0.846 (0.841, 0.841)","0.916 (0.913, 0.913)","0.730 (0.714, 0.714)","0.922 (0.918, 0.918)","0.228 (0.216, 0.216)",Logistic Regression w/ rej
0.48,"0.846 (0.841, 0.841)","0.918 (0.915, 0.915)","0.722 (0.706, 0.706)","0.925 (0.921, 0.921)","0.233 (0.222, 0.222)",Logistic Regression w/ rej
0.49,"0.846 (0.841, 0.841)","0.922 (0.919, 0.919)","0.717 (0.702, 0.702)","0.929 (0.925, 0.925)","0.241 (0.231, 0.231)",Logistic Regression w/ rej
0.5,"0.846 (0.841, 0.841)","0.925 (0.922, 0.922)","0.709 (0.698, 0.698)","0.932 (0.928, 0.928)","0.248 (0.236, 0.236)",Logistic Regression w/ rej
0.51,"0.846 (0.841, 0.841)","0.927 (0.923, 0.923)","0.703 (0.689, 0.689)","0.934 (0.929, 0.929)","0.252 (0.238, 0.238)",Logistic Regression w/ rej
0.52,"0.846 (0.841, 0.841)","0.929 (0.925, 0.925)","0.701 (0.685, 0.685)","0.937 (0.932, 0.932)","0.260 (0.245, 0.245)",Logistic Regression w/ rej
0.53,"0.846 (0.841, 0.841)","0.931 (0.927, 0.927)","0.698 (0.681, 0.681)","0.938 (0.934, 0.934)","0.264 (0.249, 0.249)",Logistic Regression w/ rej
0.54,"0.846 (0.841, 0.841)","0.933 (0.929, 0.929)","0.698 (0.681, 0.681)","0.940 (0.936, 0.936)","0.272 (0.255, 0.255)",Logistic Regression w/ rej
0.55,"0.846 (0.841, 0.841)","0.935 (0.932, 0.932)","0.698 (0.681, 0.681)","0.943 (0.938, 0.938)","0.280 (0.262, 0.262)",Logistic Regression w/ rej
0.56,"0.846 (0.841, 0.841)","0.937 (0.933, 0.933)","0.694 (0.681, 0.681)","0.945 (0.940, 0.940)","0.287 (0.267, 0.267)",Logistic Regression w/ rej
0.5700000000000001,"0.846 (0.841, 0.841)","0.939 (0.935, 0.935)","0.694 (0.681, 0.681)","0.947 (0.942, 0.942)","0.295 (0.273, 0.273)",Logistic Regression w/ rej
0.58,"0.846 (0.841, 0.841)","0.941 (0.937, 0.937)","0.694 (0.681, 0.681)","0.949 (0.944, 0.944)","0.302 (0.278, 0.278)",Logistic Regression w/ rej
0.59,"0.846 (0.841, 0.841)","0.942 (0.939, 0.939)","0.686 (0.674, 0.674)","0.951 (0.946, 0.946)","0.307 (0.285, 0.285)",Logistic Regression w/ rej
0.6,"0.846 (0.841, 0.841)","0.944 (0.940, 0.940)","0.682 (0.670, 0.670)","0.952 (0.947, 0.947)","0.312 (0.289, 0.289)",Logistic Regression w/ rej
0.61,"0.846 (0.841, 0.841)","0.945 (0.941, 0.941)","0.674 (0.665, 0.665)","0.953 (0.949, 0.949)","0.316 (0.294, 0.294)",Logistic Regression w/ rej
0.62,"0.846 (0.841, 0.841)","0.946 (0.942, 0.942)","0.674 (0.665, 0.665)","0.954 (0.950, 0.950)","0.320 (0.298, 0.298)",Logistic Regression w/ rej
0.63,"0.846 (0.841, 0.841)","0.947 (0.943, 0.943)","0.672 (0.661, 0.661)","0.955 (0.951, 0.951)","0.324 (0.303, 0.303)",Logistic Regression w/ rej
0.64,"0.846 (0.841, 0.841)","0.948 (0.945, 0.945)","0.669 (0.657, 0.657)","0.957 (0.953, 0.953)","0.330 (0.310, 0.310)",Logistic Regression w/ rej
0.65,"0.846 (0.841, 0.841)","0.949 (0.946, 0.946)","0.667 (0.654, 0.654)","0.958 (0.954, 0.954)","0.336 (0.314, 0.314)",Logistic Regression w/ rej
0.66,"0.846 (0.841, 0.841)","0.950 (0.946, 0.946)","0.662 (0.650, 0.650)","0.959 (0.955, 0.955)","0.339 (0.315, 0.315)",Logistic Regression w/ rej
0.67,"0.846 (0.841, 0.841)","0.951 (0.948, 0.948)","0.657 (0.643, 0.643)","0.960 (0.956, 0.956)","0.343 (0.321, 0.321)",Logistic Regression w/ rej
0.68,"0.846 (0.841, 0.841)","0.951 (0.949, 0.949)","0.654 (0.639, 0.639)","0.961 (0.957, 0.957)","0.348 (0.327, 0.327)",Logistic Regression w/ rej
0.6900000000000001,"0.846 (0.841, 0.841)","0.953 (0.950, 0.950)","0.651 (0.639, 0.639)","0.962 (0.958, 0.958)","0.354 (0.330, 0.330)",Logistic Regression w/ rej
0.7000000000000001,"0.846 (0.841, 0.841)","0.953 (0.950, 0.950)","0.649 (0.636, 0.636)","0.963 (0.959, 0.959)","0.356 (0.332, 0.332)",Logistic Regression w/ rej
0.71,"0.846 (0.841, 0.841)","0.954 (0.950, 0.950)","0.646 (0.636, 0.636)","0.963 (0.959, 0.959)","0.360 (0.334, 0.334)",Logistic Regression w/ rej
0.72,"0.846 (0.841, 0.841)","0.955 (0.952, 0.952)","0.644 (0.632, 0.632)","0.965 (0.961, 0.961)","0.369 (0.340, 0.340)",Logistic Regression w/ rej
0.73,"0.846 (0.841, 0.841)","0.955 (0.952, 0.952)","0.644 (0.632, 0.632)","0.965 (0.961, 0.961)","0.372 (0.343, 0.343)",Logistic Regression w/ rej
0.74,"0.846 (0.841, 0.841)","0.956 (0.953, 0.953)","0.644 (0.632, 0.632)","0.966 (0.962, 0.962)","0.376 (0.347, 0.347)",Logistic Regression w/ rej
0.75,"0.846 (0.841, 0.841)","0.957 (0.954, 0.954)","0.644 (0.632, 0.632)","0.967 (0.963, 0.963)","0.382 (0.352, 0.352)",Logistic Regression w/ rej
0.76,"0.846 (0.841, 0.841)","0.957 (0.954, 0.954)","0.644 (0.632, 0.632)","0.967 (0.963, 0.963)","0.386 (0.356, 0.356)",Logistic Regression w/ rej
0.77,"0.846 (0.841, 0.841)","0.958 (0.955, 0.955)","0.641 (0.629, 0.629)","0.968 (0.964, 0.964)","0.389 (0.361, 0.361)",Logistic Regression w/ rej
0.78,"0.846 (0.841, 0.841)","0.959 (0.956, 0.956)","0.639 (0.625, 0.625)","0.969 (0.966, 0.966)","0.395 (0.368, 0.368)",Logistic Regression w/ rej
0.79,"0.846 (0.841, 0.841)","0.960 (0.957, 0.957)","0.628 (0.618, 0.618)","0.970 (0.967, 0.967)","0.403 (0.373, 0.373)",Logistic Regression w/ rej
0.8,"0.846 (0.841, 0.841)","0.961 (0.958, 0.958)","0.606 (0.601, 0.601)","0.972 (0.969, 0.969)","0.410 (0.370, 0.370)",Logistic Regression w/ rej
0.81,"0.846 (0.841, 0.841)","0.962 (0.958, 0.958)","0.553 (0.537, 0.537)","0.974 (0.971, 0.971)","0.410 (0.365, 0.365)",Logistic Regression w/ rej
0.8200000000000001,"0.846 (0.841, 0.841)","0.963 (0.959, 0.959)","0.528 (0.514, 0.514)","0.976 (0.973, 0.973)","0.421 (0.367, 0.367)",Logistic Regression w/ rej
0.8300000000000001,"0.846 (0.841, 0.841)","0.963 (0.960, 0.960)","0.502 (0.490, 0.490)","0.978 (0.974, 0.974)","0.426 (0.370, 0.370)",Logistic Regression w/ rej
0.84,"0.846 (0.841, 0.841)","0.964 (0.960, 0.960)","0.484 (0.478, 0.478)","0.979 (0.975, 0.975)","0.431 (0.373, 0.373)",Logistic Regression w/ rej
0.85,"0.846 (0.841, 0.841)","0.964 (0.961, 0.961)","0.464 (0.462, 0.462)","0.980 (0.977, 0.977)","0.433 (0.380, 0.380)",Logistic Regression w/ rej
0.86,"0.846 (0.841, 0.841)","0.964 (0.961, 0.961)","0.448 (0.447, 0.447)","0.981 (0.977, 0.977)","0.430 (0.379, 0.379)",Logistic Regression w/ rej
0.87,"0.846 (0.841, 0.841)","0.965 (0.962, 0.962)","0.428 (0.421, 0.421)","0.982 (0.979, 0.979)","0.433 (0.385, 0.385)",Logistic Regression w/ rej
0.88,"0.846 (0.841, 0.841)","0.965 (0.962, 0.962)","0.399 (0.388, 0.388)","0.982 (0.979, 0.979)","0.427 (0.382, 0.382)",Logistic Regression w/ rej
0.89,"0.846 (0.841, 0.841)","0.965 (0.963, 0.963)","0.385 (0.370, 0.370)","0.983 (0.980, 0.980)","0.430 (0.384, 0.384)",Logistic Regression w/ rej
0.9,"0.846 (0.841, 0.841)","0.966 (0.964, 0.964)","0.367 (0.348, 0.348)","0.985 (0.982, 0.982)","0.442 (0.401, 0.401)",Logistic Regression w/ rej
0.91,"0.846 (0.841, 0.841)","0.966 (0.964, 0.964)","0.347 (0.322, 0.322)","0.985 (0.982, 0.982)","0.441 (0.394, 0.394)",Logistic Regression w/ rej
0.92,"0.846 (0.841, 0.841)","0.966 (0.964, 0.964)","0.332 (0.300, 0.300)","0.986 (0.983, 0.983)","0.437 (0.397, 0.397)",Logistic Regression w/ rej
0.93,"0.846 (0.841, 0.841)","0.966 (0.964, 0.964)","0.309 (0.275, 0.275)","0.987 (0.984, 0.984)","0.431 (0.396, 0.396)",Logistic Regression w/ rej
0.9400000000000001,"0.846 (0.841, 0.841)","0.965 (0.963, 0.963)","0.277 (0.235, 0.235)","0.987 (0.985, 0.985)","0.415 (0.386, 0.386)",Logistic Regression w/ rej
0.9500000000000001,"0.846 (0.841, 0.841)","0.966 (0.964, 0.964)","0.249 (0.202, 0.202)","0.989 (0.987, 0.987)","0.414 (0.405, 0.405)",Logistic Regression w/ rej
0.96,"0.846 (0.841, 0.841)","0.967 (0.964, 0.964)","0.233 (0.188, 0.188)","0.990 (0.988, 0.988)","0.415 (0.405, 0.405)",Logistic Regression w/ rej
0.97,"0.846 (0.841, 0.841)","0.967 (0.965, 0.965)","0.231 (0.184, 0.184)","0.991 (0.989, 0.989)","0.432 (0.423, 0.423)",Logistic Regression w/ rej
0.98,"0.846 (0.841, 0.841)","0.967 (0.965, 0.965)","0.190 (0.155, 0.155)","0.992 (0.990, 0.990)","0.408 (0.401, 0.401)",Logistic Regression w/ rej
0.99,"0.846 (0.841, 0.841)","0.967 (0.965, 0.965)","0.132 (0.114, 0.114)","0.993 (0.992, 0.992)","0.385 (0.363, 0.363)",Logistic Regression w/ rej
1.0,"0.846 (0.841, 0.841)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.846 (0.841, 0.841)","0.969 (0.967, 0.967)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
