Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.62,"0.669 (0.653, 0.653)","0.915 (0.910, 0.910)","0.209 (0.178, 0.178)","0.931 (0.925, 0.925)","0.066 (0.052, 0.052)",AlloSure
0.63,"0.669 (0.653, 0.653)","0.916 (0.910, 0.910)","0.205 (0.178, 0.178)","0.932 (0.925, 0.925)","0.065 (0.052, 0.052)",AlloSure
0.64,"0.669 (0.653, 0.653)","0.917 (0.911, 0.911)","0.202 (0.178, 0.178)","0.933 (0.926, 0.926)","0.065 (0.053, 0.053)",AlloSure
0.65,"0.669 (0.653, 0.653)","0.917 (0.912, 0.912)","0.202 (0.178, 0.178)","0.933 (0.927, 0.927)","0.066 (0.053, 0.053)",AlloSure
0.66,"0.669 (0.653, 0.653)","0.918 (0.913, 0.913)","0.194 (0.172, 0.172)","0.934 (0.928, 0.928)","0.065 (0.053, 0.053)",AlloSure
0.67,"0.669 (0.653, 0.653)","0.919 (0.914, 0.914)","0.194 (0.172, 0.172)","0.935 (0.929, 0.929)","0.065 (0.053, 0.053)",AlloSure
0.68,"0.669 (0.653, 0.653)","0.919 (0.914, 0.914)","0.194 (0.172, 0.172)","0.936 (0.930, 0.930)","0.066 (0.054, 0.054)",AlloSure
0.6900000000000001,"0.669 (0.653, 0.653)","0.921 (0.916, 0.916)","0.194 (0.172, 0.172)","0.937 (0.931, 0.931)","0.067 (0.055, 0.055)",AlloSure
0.7000000000000001,"0.669 (0.653, 0.653)","0.921 (0.917, 0.917)","0.194 (0.172, 0.172)","0.938 (0.932, 0.932)","0.068 (0.055, 0.055)",AlloSure
0.71,"0.669 (0.653, 0.653)","0.923 (0.918, 0.918)","0.194 (0.172, 0.172)","0.939 (0.934, 0.934)","0.069 (0.057, 0.057)",AlloSure
0.72,"0.669 (0.653, 0.653)","0.924 (0.919, 0.919)","0.191 (0.166, 0.166)","0.940 (0.935, 0.935)","0.069 (0.055, 0.055)",AlloSure
0.73,"0.669 (0.653, 0.653)","0.925 (0.921, 0.921)","0.191 (0.166, 0.166)","0.941 (0.936, 0.936)","0.070 (0.056, 0.056)",AlloSure
0.74,"0.669 (0.653, 0.653)","0.925 (0.921, 0.921)","0.187 (0.166, 0.166)","0.942 (0.936, 0.936)","0.069 (0.057, 0.057)",AlloSure
0.75,"0.669 (0.653, 0.653)","0.926 (0.922, 0.922)","0.187 (0.166, 0.166)","0.943 (0.938, 0.938)","0.070 (0.057, 0.057)",AlloSure
0.76,"0.669 (0.653, 0.653)","0.927 (0.923, 0.923)","0.187 (0.166, 0.166)","0.943 (0.939, 0.939)","0.071 (0.058, 0.058)",AlloSure
0.77,"0.669 (0.653, 0.653)","0.927 (0.923, 0.923)","0.184 (0.166, 0.166)","0.944 (0.939, 0.939)","0.070 (0.059, 0.059)",AlloSure
0.78,"0.669 (0.653, 0.653)","0.928 (0.924, 0.924)","0.184 (0.166, 0.166)","0.945 (0.940, 0.940)","0.071 (0.059, 0.059)",AlloSure
0.79,"0.669 (0.653, 0.653)","0.929 (0.925, 0.925)","0.184 (0.166, 0.166)","0.946 (0.941, 0.941)","0.073 (0.060, 0.060)",AlloSure
0.8,"0.669 (0.653, 0.653)","0.930 (0.926, 0.926)","0.180 (0.160, 0.160)","0.947 (0.942, 0.942)","0.073 (0.059, 0.059)",AlloSure
0.81,"0.669 (0.653, 0.653)","0.930 (0.927, 0.927)","0.180 (0.160, 0.160)","0.947 (0.943, 0.943)","0.073 (0.060, 0.060)",AlloSure
0.8200000000000001,"0.669 (0.653, 0.653)","0.931 (0.927, 0.927)","0.176 (0.160, 0.160)","0.948 (0.944, 0.944)","0.073 (0.060, 0.060)",AlloSure
0.8300000000000001,"0.669 (0.653, 0.653)","0.931 (0.928, 0.928)","0.176 (0.160, 0.160)","0.948 (0.945, 0.945)","0.074 (0.060, 0.060)",AlloSure
0.84,"0.669 (0.653, 0.653)","0.932 (0.929, 0.929)","0.176 (0.160, 0.160)","0.949 (0.945, 0.945)","0.075 (0.061, 0.061)",AlloSure
0.85,"0.669 (0.653, 0.653)","0.933 (0.929, 0.929)","0.176 (0.160, 0.160)","0.950 (0.946, 0.946)","0.076 (0.061, 0.061)",AlloSure
0.86,"0.669 (0.653, 0.653)","0.933 (0.930, 0.930)","0.172 (0.154, 0.154)","0.950 (0.947, 0.947)","0.075 (0.060, 0.060)",AlloSure
0.87,"0.669 (0.653, 0.653)","0.934 (0.931, 0.931)","0.172 (0.154, 0.154)","0.951 (0.948, 0.948)","0.076 (0.062, 0.062)",AlloSure
0.88,"0.669 (0.653, 0.653)","0.935 (0.931, 0.931)","0.172 (0.154, 0.154)","0.952 (0.948, 0.948)","0.077 (0.062, 0.062)",AlloSure
0.89,"0.669 (0.653, 0.653)","0.935 (0.932, 0.932)","0.172 (0.154, 0.154)","0.952 (0.949, 0.949)","0.078 (0.063, 0.063)",AlloSure
0.9,"0.669 (0.653, 0.653)","0.936 (0.933, 0.933)","0.172 (0.154, 0.154)","0.953 (0.949, 0.949)","0.078 (0.063, 0.063)",AlloSure
0.91,"0.669 (0.653, 0.653)","0.936 (0.933, 0.933)","0.172 (0.154, 0.154)","0.953 (0.950, 0.950)","0.079 (0.064, 0.064)",AlloSure
0.92,"0.669 (0.653, 0.653)","0.937 (0.933, 0.933)","0.172 (0.154, 0.154)","0.954 (0.950, 0.950)","0.080 (0.065, 0.065)",AlloSure
0.93,"0.669 (0.653, 0.653)","0.937 (0.934, 0.934)","0.172 (0.154, 0.154)","0.954 (0.951, 0.951)","0.081 (0.066, 0.066)",AlloSure
0.9400000000000001,"0.669 (0.653, 0.653)","0.938 (0.935, 0.935)","0.172 (0.154, 0.154)","0.955 (0.952, 0.952)","0.082 (0.067, 0.067)",AlloSure
0.9500000000000001,"0.669 (0.653, 0.653)","0.938 (0.936, 0.936)","0.172 (0.154, 0.154)","0.956 (0.953, 0.953)","0.082 (0.067, 0.067)",AlloSure
0.96,"0.669 (0.653, 0.653)","0.939 (0.937, 0.937)","0.169 (0.154, 0.154)","0.956 (0.953, 0.953)","0.081 (0.069, 0.069)",AlloSure
0.97,"0.669 (0.653, 0.653)","0.939 (0.937, 0.937)","0.165 (0.154, 0.154)","0.957 (0.954, 0.954)","0.081 (0.070, 0.070)",AlloSure
0.98,"0.669 (0.653, 0.653)","0.940 (0.938, 0.938)","0.162 (0.154, 0.154)","0.957 (0.955, 0.955)","0.080 (0.071, 0.071)",AlloSure
0.99,"0.669 (0.653, 0.653)","0.940 (0.938, 0.938)","0.162 (0.154, 0.154)","0.958 (0.955, 0.955)","0.081 (0.071, 0.071)",AlloSure
1.0,"0.669 (0.653, 0.653)","0.941 (0.939, 0.939)","0.162 (0.154, 0.154)","0.958 (0.956, 0.956)","0.081 (0.072, 0.072)",AlloSure
1.01,"0.669 (0.653, 0.653)","0.941 (0.939, 0.939)","0.162 (0.154, 0.154)","0.958 (0.956, 0.956)","0.082 (0.072, 0.072)",AlloSure
20.0,"0.581 (0.571, 0.571)","0.107 (0.103, 0.103)","0.913 (0.901, 0.901)","0.089 (0.084, 0.084)","0.022 (0.021, 0.021)",AlloMap
21.0,"0.581 (0.571, 0.571)","0.124 (0.119, 0.119)","0.884 (0.873, 0.873)","0.107 (0.100, 0.100)","0.022 (0.021, 0.021)",AlloMap
22.0,"0.581 (0.571, 0.571)","0.144 (0.138, 0.138)","0.863 (0.851, 0.851)","0.128 (0.120, 0.120)","0.022 (0.021, 0.021)",AlloMap
23.0,"0.581 (0.571, 0.571)","0.169 (0.161, 0.161)","0.852 (0.840, 0.840)","0.153 (0.144, 0.144)","0.022 (0.021, 0.021)",AlloMap
24.0,"0.581 (0.571, 0.571)","0.193 (0.185, 0.185)","0.833 (0.818, 0.818)","0.179 (0.170, 0.170)","0.022 (0.021, 0.021)",AlloMap
25.0,"0.581 (0.571, 0.571)","0.223 (0.214, 0.214)","0.826 (0.806, 0.806)","0.210 (0.200, 0.200)","0.023 (0.022, 0.022)",AlloMap
26.0,"0.581 (0.571, 0.571)","0.261 (0.250, 0.250)","0.795 (0.771, 0.771)","0.249 (0.237, 0.237)","0.023 (0.022, 0.022)",AlloMap
27.0,"0.581 (0.571, 0.571)","0.304 (0.292, 0.292)","0.766 (0.732, 0.732)","0.294 (0.280, 0.280)","0.024 (0.022, 0.022)",AlloMap
28.0,"0.581 (0.571, 0.571)","0.354 (0.342, 0.342)","0.733 (0.704, 0.704)","0.345 (0.333, 0.333)","0.024 (0.023, 0.023)",AlloMap
29.0,"0.581 (0.571, 0.571)","0.411 (0.401, 0.401)","0.689 (0.664, 0.664)","0.405 (0.394, 0.394)","0.025 (0.024, 0.024)",AlloMap
30.0,"0.581 (0.571, 0.571)","0.471 (0.461, 0.461)","0.659 (0.624, 0.624)","0.466 (0.456, 0.456)","0.027 (0.025, 0.025)",AlloMap
31.0,"0.581 (0.571, 0.571)","0.541 (0.532, 0.532)","0.598 (0.569, 0.569)","0.539 (0.530, 0.530)","0.028 (0.027, 0.027)",AlloMap
32.0,"0.581 (0.571, 0.571)","0.609 (0.601, 0.601)","0.537 (0.529, 0.529)","0.611 (0.603, 0.603)","0.030 (0.029, 0.029)",AlloMap
33.0,"0.581 (0.571, 0.571)","0.680 (0.675, 0.675)","0.464 (0.446, 0.446)","0.685 (0.680, 0.680)","0.032 (0.030, 0.030)",AlloMap
34.0,"0.581 (0.571, 0.571)","0.751 (0.745, 0.745)","0.364 (0.353, 0.353)","0.760 (0.754, 0.754)","0.033 (0.031, 0.031)",AlloMap
35.0,"0.581 (0.571, 0.571)","0.819 (0.815, 0.815)","0.280 (0.258, 0.258)","0.831 (0.828, 0.828)","0.036 (0.033, 0.033)",AlloMap
36.0,"0.581 (0.571, 0.571)","0.879 (0.874, 0.874)","0.201 (0.189, 0.189)","0.894 (0.890, 0.890)","0.041 (0.039, 0.039)",AlloMap
37.0,"0.581 (0.571, 0.571)","0.927 (0.924, 0.924)","0.106 (0.095, 0.095)","0.946 (0.943, 0.943)","0.042 (0.038, 0.038)",AlloMap
38.0,"0.581 (0.571, 0.571)","0.964 (0.963, 0.963)","0.047 (0.039, 0.039)","0.985 (0.984, 0.984)","0.066 (0.054, 0.054)",AlloMap
39.0,"0.581 (0.571, 0.571)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",AlloMap
0.0,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.01,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.02,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.03,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.04,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.05,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.06,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.07,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.08,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.09,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.1,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.11,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.12,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.13,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.14,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.15,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.16,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.17,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.18,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.19,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.2,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.21,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.22,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.23,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.24,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.25,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.26,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.27,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.28,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.29,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.3,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.31,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.32,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.33,"0.639 (0.612, 0.612)","0.022 (0.021, 0.021)","0.996 (0.995, 0.995)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.34,"0.639 (0.612, 0.612)","0.022 (0.022, 0.022)","0.996 (0.995, 0.995)","0.001 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression
0.35000000000000003,"0.639 (0.612, 0.612)","0.023 (0.022, 0.022)","0.989 (0.989, 0.989)","0.001 (0.001, 0.001)","0.022 (0.021, 0.021)",Logistic Regression
0.36,"0.639 (0.612, 0.612)","0.024 (0.024, 0.024)","0.989 (0.989, 0.989)","0.003 (0.003, 0.003)","0.022 (0.021, 0.021)",Logistic Regression
0.37,"0.639 (0.612, 0.612)","0.025 (0.025, 0.025)","0.985 (0.983, 0.983)","0.004 (0.004, 0.004)","0.022 (0.021, 0.021)",Logistic Regression
0.38,"0.639 (0.612, 0.612)","0.027 (0.026, 0.026)","0.981 (0.977, 0.977)","0.006 (0.005, 0.005)","0.022 (0.021, 0.021)",Logistic Regression
0.39,"0.639 (0.612, 0.612)","0.031 (0.030, 0.030)","0.981 (0.977, 0.977)","0.009 (0.009, 0.009)","0.022 (0.021, 0.021)",Logistic Regression
0.4,"0.639 (0.612, 0.612)","0.034 (0.033, 0.033)","0.981 (0.977, 0.977)","0.013 (0.013, 0.013)","0.022 (0.021, 0.021)",Logistic Regression
0.41000000000000003,"0.639 (0.612, 0.612)","0.038 (0.038, 0.038)","0.977 (0.972, 0.972)","0.017 (0.017, 0.017)","0.022 (0.021, 0.021)",Logistic Regression
0.42,"0.639 (0.612, 0.612)","0.043 (0.043, 0.043)","0.973 (0.965, 0.965)","0.022 (0.021, 0.021)","0.022 (0.021, 0.021)",Logistic Regression
0.43,"0.639 (0.612, 0.612)","0.049 (0.048, 0.048)","0.962 (0.949, 0.949)","0.029 (0.027, 0.027)","0.022 (0.021, 0.021)",Logistic Regression
0.44,"0.639 (0.612, 0.612)","0.056 (0.055, 0.055)","0.958 (0.943, 0.943)","0.036 (0.033, 0.033)","0.022 (0.021, 0.021)",Logistic Regression
0.45,"0.639 (0.612, 0.612)","0.064 (0.063, 0.063)","0.958 (0.943, 0.943)","0.044 (0.042, 0.042)","0.022 (0.021, 0.021)",Logistic Regression
0.46,"0.639 (0.612, 0.612)","0.075 (0.073, 0.073)","0.939 (0.925, 0.925)","0.056 (0.053, 0.053)","0.022 (0.021, 0.021)",Logistic Regression
0.47000000000000003,"0.639 (0.612, 0.612)","0.088 (0.085, 0.085)","0.925 (0.915, 0.915)","0.069 (0.065, 0.065)","0.022 (0.021, 0.021)",Logistic Regression
0.48,"0.639 (0.612, 0.612)","0.103 (0.101, 0.101)","0.907 (0.897, 0.897)","0.085 (0.082, 0.082)","0.022 (0.021, 0.021)",Logistic Regression
0.49,"0.639 (0.612, 0.612)","0.121 (0.117, 0.117)","0.889 (0.880, 0.880)","0.103 (0.099, 0.099)","0.022 (0.021, 0.021)",Logistic Regression
0.5,"0.639 (0.612, 0.612)","0.144 (0.141, 0.141)","0.878 (0.869, 0.869)","0.127 (0.123, 0.123)","0.022 (0.021, 0.021)",Logistic Regression
0.51,"0.639 (0.612, 0.612)","0.169 (0.165, 0.165)","0.859 (0.846, 0.846)","0.153 (0.148, 0.148)","0.022 (0.021, 0.021)",Logistic Regression
0.52,"0.639 (0.612, 0.612)","0.199 (0.194, 0.194)","0.855 (0.840, 0.840)","0.184 (0.178, 0.178)","0.023 (0.022, 0.022)",Logistic Regression
0.53,"0.639 (0.612, 0.612)","0.236 (0.230, 0.230)","0.818 (0.795, 0.795)","0.223 (0.216, 0.216)","0.023 (0.022, 0.022)",Logistic Regression
0.54,"0.639 (0.612, 0.612)","0.277 (0.270, 0.270)","0.789 (0.773, 0.773)","0.266 (0.258, 0.258)","0.024 (0.023, 0.023)",Logistic Regression
0.55,"0.639 (0.612, 0.612)","0.326 (0.321, 0.321)","0.763 (0.733, 0.733)","0.316 (0.311, 0.311)","0.024 (0.023, 0.023)",Logistic Regression
0.56,"0.639 (0.612, 0.612)","0.382 (0.378, 0.378)","0.741 (0.710, 0.710)","0.374 (0.369, 0.369)","0.026 (0.024, 0.024)",Logistic Regression
0.5700000000000001,"0.639 (0.612, 0.612)","0.444 (0.440, 0.440)","0.704 (0.665, 0.665)","0.438 (0.434, 0.434)","0.027 (0.025, 0.025)",Logistic Regression
0.58,"0.639 (0.612, 0.612)","0.509 (0.506, 0.506)","0.671 (0.647, 0.647)","0.505 (0.502, 0.502)","0.030 (0.028, 0.028)",Logistic Regression
0.59,"0.639 (0.612, 0.612)","0.577 (0.574, 0.574)","0.630 (0.596, 0.596)","0.576 (0.572, 0.572)","0.032 (0.030, 0.030)",Logistic Regression
0.6,"0.639 (0.612, 0.612)","0.643 (0.638, 0.638)","0.597 (0.557, 0.557)","0.644 (0.640, 0.640)","0.036 (0.033, 0.033)",Logistic Regression
0.61,"0.639 (0.612, 0.612)","0.711 (0.705, 0.705)","0.544 (0.499, 0.499)","0.714 (0.709, 0.709)","0.041 (0.036, 0.036)",Logistic Regression
0.62,"0.639 (0.612, 0.612)","0.768 (0.763, 0.763)","0.493 (0.448, 0.448)","0.774 (0.769, 0.769)","0.047 (0.041, 0.041)",Logistic Regression
0.63,"0.639 (0.612, 0.612)","0.816 (0.812, 0.812)","0.443 (0.404, 0.404)","0.824 (0.819, 0.819)","0.054 (0.047, 0.047)",Logistic Regression
0.64,"0.639 (0.612, 0.612)","0.851 (0.846, 0.846)","0.383 (0.330, 0.330)","0.861 (0.855, 0.855)","0.059 (0.049, 0.049)",Logistic Regression
0.65,"0.639 (0.612, 0.612)","0.874 (0.869, 0.869)","0.354 (0.307, 0.307)","0.886 (0.879, 0.879)","0.066 (0.055, 0.055)",Logistic Regression
0.66,"0.639 (0.612, 0.612)","0.888 (0.882, 0.882)","0.318 (0.274, 0.274)","0.901 (0.894, 0.894)","0.068 (0.057, 0.057)",Logistic Regression
0.67,"0.639 (0.612, 0.612)","0.899 (0.894, 0.894)","0.296 (0.251, 0.251)","0.913 (0.907, 0.907)","0.073 (0.058, 0.058)",Logistic Regression
0.68,"0.639 (0.612, 0.612)","0.908 (0.903, 0.903)","0.275 (0.235, 0.235)","0.922 (0.916, 0.916)","0.074 (0.061, 0.061)",Logistic Regression
0.6900000000000001,"0.639 (0.612, 0.612)","0.914 (0.909, 0.909)","0.261 (0.235, 0.235)","0.929 (0.923, 0.923)","0.077 (0.066, 0.066)",Logistic Regression
0.7000000000000001,"0.639 (0.612, 0.612)","0.918 (0.914, 0.914)","0.246 (0.223, 0.223)","0.934 (0.928, 0.928)","0.078 (0.067, 0.067)",Logistic Regression
0.71,"0.639 (0.612, 0.612)","0.923 (0.920, 0.920)","0.207 (0.190, 0.190)","0.939 (0.935, 0.935)","0.071 (0.062, 0.062)",Logistic Regression
0.72,"0.639 (0.612, 0.612)","0.928 (0.925, 0.925)","0.195 (0.178, 0.178)","0.944 (0.940, 0.940)","0.074 (0.062, 0.062)",Logistic Regression
0.73,"0.639 (0.612, 0.612)","0.931 (0.928, 0.928)","0.187 (0.172, 0.172)","0.947 (0.944, 0.944)","0.075 (0.064, 0.064)",Logistic Regression
0.74,"0.639 (0.612, 0.612)","0.934 (0.931, 0.931)","0.184 (0.166, 0.166)","0.951 (0.948, 0.948)","0.079 (0.065, 0.065)",Logistic Regression
0.75,"0.639 (0.612, 0.612)","0.938 (0.935, 0.935)","0.172 (0.154, 0.154)","0.955 (0.952, 0.952)","0.081 (0.067, 0.067)",Logistic Regression
0.76,"0.639 (0.612, 0.612)","0.942 (0.940, 0.940)","0.172 (0.154, 0.154)","0.959 (0.957, 0.957)","0.089 (0.074, 0.074)",Logistic Regression
0.77,"0.639 (0.612, 0.612)","0.945 (0.943, 0.943)","0.165 (0.154, 0.154)","0.962 (0.960, 0.960)","0.091 (0.079, 0.079)",Logistic Regression
0.78,"0.639 (0.612, 0.612)","0.947 (0.945, 0.945)","0.154 (0.143, 0.143)","0.964 (0.963, 0.963)","0.090 (0.077, 0.077)",Logistic Regression
0.79,"0.639 (0.612, 0.612)","0.948 (0.947, 0.947)","0.137 (0.127, 0.127)","0.966 (0.964, 0.964)","0.084 (0.077, 0.077)",Logistic Regression
0.8,"0.639 (0.612, 0.612)","0.950 (0.948, 0.948)","0.126 (0.111, 0.111)","0.968 (0.966, 0.966)","0.082 (0.080, 0.080)",Logistic Regression
0.81,"0.639 (0.612, 0.612)","0.952 (0.950, 0.950)","0.122 (0.111, 0.111)","0.970 (0.968, 0.968)","0.085 (0.082, 0.082)",Logistic Regression
0.8200000000000001,"0.639 (0.612, 0.612)","0.953 (0.951, 0.951)","0.122 (0.111, 0.111)","0.972 (0.969, 0.969)","0.089 (0.085, 0.085)",Logistic Regression
0.8300000000000001,"0.639 (0.612, 0.612)","0.953 (0.952, 0.952)","0.112 (0.095, 0.095)","0.972 (0.970, 0.970)","0.083 (0.079, 0.079)",Logistic Regression
0.84,"0.639 (0.612, 0.612)","0.955 (0.954, 0.954)","0.101 (0.085, 0.085)","0.974 (0.972, 0.972)","0.080 (0.078, 0.078)",Logistic Regression
0.85,"0.639 (0.612, 0.612)","0.956 (0.955, 0.955)","0.097 (0.079, 0.079)","0.976 (0.974, 0.974)","0.081 (0.077, 0.077)",Logistic Regression
0.86,"0.639 (0.612, 0.612)","0.958 (0.957, 0.957)","0.093 (0.079, 0.079)","0.977 (0.975, 0.975)","0.083 (0.079, 0.079)",Logistic Regression
0.87,"0.639 (0.612, 0.612)","0.959 (0.958, 0.958)","0.089 (0.079, 0.079)","0.978 (0.977, 0.977)","0.085 (0.079, 0.079)",Logistic Regression
0.88,"0.639 (0.612, 0.612)","0.960 (0.960, 0.960)","0.082 (0.069, 0.069)","0.980 (0.978, 0.978)","0.083 (0.081, 0.081)",Logistic Regression
0.89,"0.639 (0.612, 0.612)","0.962 (0.962, 0.962)","0.082 (0.069, 0.069)","0.982 (0.981, 0.981)","0.091 (0.090, 0.090)",Logistic Regression
0.9,"0.639 (0.612, 0.612)","0.963 (0.963, 0.963)","0.079 (0.064, 0.064)","0.983 (0.982, 0.982)","0.093 (0.089, 0.089)",Logistic Regression
0.91,"0.639 (0.612, 0.612)","0.964 (0.964, 0.964)","0.075 (0.058, 0.058)","0.984 (0.983, 0.983)","0.093 (0.086, 0.086)",Logistic Regression
0.92,"0.639 (0.612, 0.612)","0.966 (0.966, 0.966)","0.075 (0.058, 0.058)","0.986 (0.985, 0.985)","0.100 (0.091, 0.091)",Logistic Regression
0.93,"0.639 (0.612, 0.612)","0.967 (0.966, 0.966)","0.072 (0.053, 0.053)","0.987 (0.986, 0.986)","0.105 (0.090, 0.090)",Logistic Regression
0.9400000000000001,"0.639 (0.612, 0.612)","0.968 (0.967, 0.967)","0.072 (0.053, 0.053)","0.988 (0.988, 0.988)","0.116 (0.097, 0.097)",Logistic Regression
0.9500000000000001,"0.639 (0.612, 0.612)","0.969 (0.968, 0.968)","0.064 (0.043, 0.043)","0.989 (0.988, 0.988)","0.109 (0.085, 0.085)",Logistic Regression
0.96,"0.639 (0.612, 0.612)","0.970 (0.969, 0.969)","0.056 (0.043, 0.043)","0.990 (0.990, 0.990)","0.110 (0.094, 0.094)",Logistic Regression
0.97,"0.639 (0.612, 0.612)","0.971 (0.971, 0.971)","0.048 (0.043, 0.043)","0.992 (0.991, 0.991)","0.115 (0.108, 0.108)",Logistic Regression
0.98,"0.639 (0.612, 0.612)","0.972 (0.972, 0.972)","0.045 (0.037, 0.037)","0.993 (0.993, 0.993)","0.123 (0.104, 0.104)",Logistic Regression
