Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.626 (0.585, 0.585)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.661 (0.629, 0.629)","0.021 (0.017, 0.017)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.021 (0.017, 0.017)",Logistic Regression w/ rej
0.01,"0.661 (0.629, 0.629)","0.181 (0.179, 0.179)","0.846 (0.821, 0.821)","0.167 (0.166, 0.166)","0.021 (0.017, 0.017)",Logistic Regression w/ rej
0.02,"0.661 (0.629, 0.629)","0.188 (0.186, 0.186)","0.829 (0.821, 0.821)","0.175 (0.173, 0.173)","0.021 (0.017, 0.017)",Logistic Regression w/ rej
0.03,"0.661 (0.629, 0.629)","0.951 (0.941, 0.941)","0.273 (0.263, 0.263)","0.965 (0.961, 0.961)","0.144 (0.125, 0.125)",Logistic Regression w/ rej
0.04,"0.661 (0.629, 0.629)","0.961 (0.951, 0.951)","0.244 (0.231, 0.231)","0.976 (0.969, 0.969)","0.179 (0.167, 0.167)",Logistic Regression w/ rej
0.05,"0.661 (0.629, 0.629)","0.964 (0.954, 0.954)","0.235 (0.231, 0.231)","0.979 (0.974, 0.974)","0.195 (0.184, 0.184)",Logistic Regression w/ rej
0.06,"0.661 (0.629, 0.629)","0.966 (0.956, 0.956)","0.231 (0.228, 0.228)","0.981 (0.975, 0.975)","0.211 (0.186, 0.186)",Logistic Regression w/ rej
0.07,"0.661 (0.629, 0.629)","0.975 (0.969, 0.969)","0.094 (0.051, 0.051)","0.993 (0.991, 0.991)","0.210 (0.143, 0.143)",Logistic Regression w/ rej
0.08,"0.661 (0.629, 0.629)","0.976 (0.970, 0.970)","0.042 (0.043, 0.043)","0.996 (0.996, 0.996)","0.181 (0.211, 0.211)",Logistic Regression w/ rej
0.09,"0.661 (0.629, 0.629)","0.977 (0.971, 0.971)","0.035 (0.021, 0.021)","0.997 (0.996, 0.996)","0.182 (0.200, 0.200)",Logistic Regression w/ rej
0.1,"0.661 (0.629, 0.629)","0.977 (0.972, 0.972)","0.023 (0.015, 0.015)","0.997 (0.997, 0.997)","0.148 (0.125, 0.125)",Logistic Regression w/ rej
0.11,"0.661 (0.629, 0.629)","0.978 (0.973, 0.973)","0.023 (0.015, 0.015)","0.998 (0.997, 0.997)","0.196 (0.125, 0.125)",Logistic Regression w/ rej
0.12,"0.661 (0.629, 0.629)","0.978 (0.973, 0.973)","0.015 (0.000, 0.000)","0.998 (0.997, 0.997)","0.135 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.661 (0.629, 0.629)","0.978 (0.973, 0.973)","0.015 (0.000, 0.000)","0.998 (0.998, 0.998)","0.144 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.998, 0.998)","0.124 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.998, 0.998)","0.124 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.998, 0.998)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.998, 0.998)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.661 (0.629, 0.629)","0.978 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.157 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.009 (0.000, 0.000)","0.999 (1.000, 1.000)","0.140 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.004 (0.000, 0.000)","0.999 (1.000, 1.000)","0.040 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.661 (0.629, 0.629)","0.979 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.661 (0.629, 0.629)","0.979 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
