initial_state_mean,transition_matrix,observation_matrix,process_noise_covariance,observation_noise_covariance,initial_covariance,residual_mean,residual_std,covariance_diff
[1. 1.],"[[1. 0.]
 [0. 1.]]","[[0.9 0. ]
 [0.  0.9]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",-1.6444321575310639,4.136440714956761,18.916544974326996
[1. 1.],"[[1. 0.]
 [0. 1.]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]",-1.6349407092960568,2.865359597245108,158.16608162440878
[1. 1.],"[[1. 0.]
 [0. 1.]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[1. 0.]
 [0. 1.]]",-1.6687985617532697,2.839968757247462,2.650882781580205
[1. 1.],"[[1. 0.]
 [0. 1.]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[0.1 0. ]
 [0.  0.1]]",-1.5986393123064289,3.1877317677854866,24.04015057414184
[1. 1.],"[[1. 0.]
 [0. 1.]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",-1.6552164756947354,3.2438275321114847,18.619215221915663
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]",0.3095170802863244,1.17357888286009,11.381722081898394
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.1 0. ]
 [0.  0.1]]","[[1. 0.]
 [0. 1.]]",0.2988675297334558,1.166138172961326,0.5956976151185093
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.5 0. ]
 [0.  0.5]]","[[0.1 0. ]
 [0.  0.1]]",0.31823265160221664,1.2208952670512845,2.1114305502951507
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",0.29652904730551816,1.1990575511942587,1.5264676630512741
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]",0.32355285097453357,1.203345583914119,2.881638749955518
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[1. 0.]
 [0. 1.]]",0.30274705515380324,1.1477960753480443,2.91177089080043
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[0.1 0. ]
 [0.  0.1]]",0.3405008986470156,1.2722984379897135,6.191536944006008
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[1. 0.]
 [0. 1.]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",0.30430712632821877,1.1523724287110801,6.007282077690386
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]",-1.345578072085706,1.6817496720892173,39.343527388161256
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.1 0. ]
 [0.  0.1]]","[[1. 0.]
 [0. 1.]]",-1.3591276569751876,1.6884616009984672,0.8587027306311199
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.5 0. ]
 [0.  0.5]]","[[0.1 0. ]
 [0.  0.1]]",-1.334030092732065,1.714078517421546,3.232248907590986
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.01 0.  ]
 [0.   0.01]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",-1.3618860191626616,1.7179154367413652,2.381221799613006
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]",-1.3268535960608165,1.6955784144419765,4.4463440344081535
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.1 0. ]
 [0.  0.1]]","[[1. 0.]
 [0. 1.]]",-1.3537641689017585,1.6665394096185382,4.420476260095665
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[0.1 0. ]
 [0.  0.1]]",-1.3068415988105788,1.7404236727572875,8.832073226168253
[1. 1.],"[[0.95 0.  ]
 [0.   0.95]]","[[0.9 0. ]
 [0.  0.9]]","[[0.1 0. ]
 [0.  0.1]]","[[0.5 0. ]
 [0.  0.5]]","[[1. 0.]
 [0. 1.]]",-1.3520051383304765,1.66846901341339,8.621927163871005
